asset_id,type,expiry_days,usage_hours,priority
7371,iot,2484,28382,3
7372,iot,1335,67995,2
7373,server,65,44550,2
7374,iot,852,69454,2
7375,server,1676,28637,2
7376,server,1344,59032,3
7377,laptop,455,68673,2
7378,router,1995,22640,3
7379,server,2883,17492,1
7380,laptop,1890,21398,2
7381,router,2640,65876,1
7382,router,276,39325,2
7383,router,193,69902,3
7384,iot,1416,49862,3
7385,router,519,84270,3
7386,server,1211,58699,2
7387,server,1338,67179,1
7388,router,945,86382,3
7389,router,330,66824,3
7390,server,28,37791,2
7391,iot,1001,61185,3
7392,iot,2693,62099,3
7393,server,42,86556,1
7394,iot,346,74982,3
7395,laptop,2315,26225,2
7396,router,2877,80358,1
7397,server,2870,58765,1
7398,server,740,70266,2
7399,server,2955,84642,3
7400,laptop,234,56926,2
7401,laptop,209,4591,2
7402,laptop,2666,12433,1
7403,server,2723,82393,1
7404,iot,1216,73703,1
7405,laptop,2586,78272,1
7406,server,686,66622,3
7407,router,2493,46170,3
7408,router,1550,60656,1
7409,iot,501,35148,1
7410,server,2210,34576,1
7411,laptop,1506,46506,3
7412,router,1331,83026,3
7413,router,223,68503,3
7414,router,1150,60518,1
7415,server,2177,75872,3
7416,router,2432,24899,2
7417,laptop,2862,16209,1
7418,iot,2928,29164,2
7419,router,2791,52865,1
7420,router,1986,10845,1
7421,laptop,2197,8370,3
7422,laptop,1948,29777,3
7423,iot,2119,13889,3
7424,server,161,29760,2
7425,laptop,2054,70753,2
7426,laptop,717,9962,1
7427,server,1072,5351,3
7428,server,1751,77211,2
7429,iot,1431,71129,2
7430,router,805,46043,2
7431,router,2175,48431,1
7432,server,460,31053,2
7433,server,966,81754,2
7434,server,535,85376,2
7435,laptop,325,85631,3
7436,server,217,58882,3
7437,server,1871,930,1
7438,router,318,31192,1
7439,server,2836,50436,2
7440,iot,1814,19500,1
7441,server,1028,19354,1
7442,server,2551,80974,1
7443,server,1373,76738,2
7444,laptop,2685,59388,2
7445,iot,2931,20129,1
7446,laptop,1271,60511,1
7447,router,629,74561,3
7448,router,481,56630,1
7449,laptop,618,38159,2
7450,server,2365,39129,1
7451,router,339,87306,2
7452,iot,714,80578,3
7453,server,1712,46248,1
7454,server,319,1933,2
7455,server,320,59426,1
7456,laptop,483,56123,3
7457,iot,2600,84031,1
7458,iot,2659,80579,1
7459,server,812,86768,2
7460,router,2520,22290,2
7461,router,1820,13155,3
7462,router,981,7349,2
7463,laptop,2613,61080,2
7464,server,864,16297,3
7465,iot,480,34040,2
7466,server,12,28101,2
7467,server,2047,5411,2
7468,server,2192,64811,3
7469,router,2199,47233,1
7470,router,1455,85040,3
7471,router,260,51836,1
7472,laptop,2301,60861,3
7473,router,87,2631,3
7474,router,168,33572,3
7475,iot,2240,51554,3
7476,iot,2191,39857,3
7477,server,609,55733,2
7478,iot,567,48519,1
7479,laptop,1431,10762,2
7480,router,2458,80736,3
7481,router,891,85870,3
7482,laptop,571,44943,3
7483,server,1012,18278,2
7484,router,722,60947,2
7485,laptop,723,20994,3
7486,router,166,6433,1
7487,router,1946,45709,1
7488,laptop,2298,42282,1
7489,laptop,899,44503,1
7490,server,211,22192,1
7491,server,1536,63705,2
7492,laptop,1077,42187,1
7493,router,1303,39700,3
7494,laptop,1063,76989,2
7495,router,1853,29000,3
7496,iot,2445,64857,1
7497,router,636,84584,1
7498,laptop,2122,44786,2
7499,laptop,51,16995,1
7500,router,1406,16905,1
7501,laptop,2638,68134,1
7502,server,1784,3307,1
7503,server,2251,76847,2
7504,server,2376,26672,3
7505,router,1088,56271,1
7506,router,1786,8801,3
7507,router,2369,57461,1
7508,server,395,41786,3
7509,router,1887,7079,1
7510,router,432,18637,1
7511,router,1578,71934,3
7512,server,2580,3083,1
7513,laptop,2500,87342,1
7514,iot,2458,37057,1
7515,iot,2901,12278,1
7516,server,1531,4223,2
7517,router,1726,1724,1
7518,iot,2619,25792,1
7519,iot,610,84510,2
7520,server,2053,28691,1
7521,iot,1478,27858,1
7522,laptop,2875,17413,2
7523,iot,2513,82801,1
7524,router,366,27583,2
7525,laptop,1588,76249,1
7526,iot,495,41621,3
7527,laptop,791,68648,2
7528,server,1715,66774,1
7529,laptop,1623,87419,1
7530,server,866,40624,2
7531,laptop,1522,32924,3
7532,iot,687,24263,3
7533,iot,2630,34913,3
7534,iot,2186,21380,2
7535,iot,287,50109,2
7536,server,1652,82883,1
7537,iot,2756,67372,2
7538,router,937,32871,1
7539,router,1576,66270,3
7540,laptop,804,81029,2
7541,iot,2143,51463,3
7542,iot,1209,36687,3
7543,laptop,44,80105,3
7544,server,437,11465,1
7545,iot,2564,85647,2
7546,server,978,26375,2
7547,iot,1889,82352,1
7548,server,418,72380,1
7549,laptop,2591,34118,2
7550,laptop,1690,39116,1
7551,server,866,66534,1
7552,router,946,33956,2
7553,laptop,2710,15312,3
7554,iot,2894,65579,1
7555,server,1561,84138,1
7556,server,1570,44276,3
7557,server,2300,70219,1
7558,router,2546,31109,3
7559,router,960,79403,1
7560,router,1949,73683,3
7561,router,1068,49329,2
7562,router,2848,48269,3
7563,router,2916,46840,2
7564,iot,1694,33743,2
7565,router,1860,49506,2
7566,server,2843,66120,2
7567,laptop,1439,67354,1
7568,router,2848,21074,1
7569,server,2735,81524,1
7570,server,961,10533,2
7571,router,2262,4203,3
7572,iot,1783,44183,1
7573,iot,2575,81189,1
7574,iot,2023,88384,1
7575,server,2980,59408,3
7576,iot,2599,7195,3
7577,router,1840,33544,3
7578,router,1571,19390,1
7579,laptop,1441,38235,1
7580,server,263,50724,2
7581,server,1285,59399,3
7582,router,714,82817,3
7583,laptop,2252,58912,1
7584,router,2937,50100,2
7585,laptop,1191,70087,2
7586,server,757,78321,3
7587,router,1636,75793,3
7588,server,1121,8340,3
7589,iot,180,25484,1
7590,server,1977,42894,2
7591,iot,1860,801,2
7592,server,2611,3245,1
7593,router,2669,62371,3
7594,server,417,88232,3
7595,server,2107,47858,1
7596,laptop,801,34031,3
7597,laptop,50,49573,3
7598,router,1512,23919,1
7599,laptop,1544,64940,2
7600,server,176,74232,3
7601,laptop,2391,34000,1
7602,router,1750,76142,3
7603,server,1232,45324,1
7604,iot,420,16834,3
7605,server,628,86193,2
7606,server,1767,83646,3
7607,iot,2853,12619,1
7608,iot,621,75376,3
7609,server,2711,62980,2
7610,server,1784,54549,2
7611,laptop,1602,71895,1
7612,iot,1851,81629,2
7613,router,1508,27339,3
7614,iot,687,76935,1
7615,server,2627,63723,1
7616,router,101,10900,2
7617,router,456,20489,2
7618,server,2137,71945,2
7619,laptop,1090,81305,1
7620,iot,516,61294,2
7621,iot,2455,22648,1
7622,router,373,57516,3
7623,server,2812,19893,2
7624,laptop,969,13161,1
7625,laptop,1889,40601,2
7626,router,2579,46165,2
7627,router,713,26830,3
7628,laptop,2221,50996,1
7629,server,91,40524,3
7630,laptop,619,5415,1
7631,laptop,2158,72977,3
7632,router,1888,29041,3
7633,iot,264,56293,3
7634,iot,1730,26608,2
7635,router,1303,35688,1
7636,iot,1613,38574,1
7637,server,2874,26052,1
7638,iot,2845,80843,1
7639,laptop,2726,21440,1
7640,laptop,153,38774,1
7641,server,2994,56209,1
7642,router,2303,48299,1
7643,router,1132,74870,3
7644,router,2629,67272,1
7645,router,176,10729,2
7646,laptop,181,3163,1
7647,router,2272,68786,3
7648,laptop,1959,19744,3
7649,laptop,980,76254,1
7650,server,2913,67923,2
7651,router,1672,54521,1
7652,router,2651,52970,3
7653,router,2380,59021,2
7654,server,1626,50531,2
7655,iot,1744,51004,1
7656,laptop,2068,86326,1
7657,iot,1240,26548,1
7658,router,2278,61705,1
7659,laptop,1974,82835,2
7660,laptop,2188,31628,2
7661,router,2088,31218,2
7662,iot,165,7711,3
7663,server,2547,41140,3
7664,router,1110,36298,2
7665,server,1089,34946,3
7666,router,993,23661,1
7667,router,250,52065,3
7668,server,1413,6873,2
7669,iot,2753,27386,2
7670,iot,2576,76524,3
7671,laptop,2438,81469,2
7672,iot,494,21560,2
7673,laptop,1180,22524,3
7674,server,2965,14662,1
7675,server,2416,16409,3
7676,router,570,21045,1
7677,iot,170,80336,1
7678,router,2439,42420,3
7679,router,157,19219,1
7680,iot,1236,16365,1
7681,server,2336,74582,1
7682,router,2521,10262,2
7683,laptop,179,43741,2
7684,server,2998,50221,2
7685,router,1514,62669,2
7686,laptop,2129,45371,2
7687,router,2871,84241,2
7688,iot,1507,45639,2
7689,router,555,57649,1
7690,laptop,2616,44545,3
7691,router,715,38050,1
7692,router,1402,19211,1
7693,laptop,1091,70336,1
7694,router,436,24474,3
7695,server,1835,59304,2
7696,router,138,15521,1
7697,iot,877,58152,3
7698,server,2790,53113,3
7699,router,897,31163,2
7700,router,2782,39955,1
7701,iot,196,22873,2
7702,iot,2298,7197,3
7703,router,1251,25265,2
7704,router,2561,50153,2
7705,laptop,2872,28976,2
7706,server,1682,30957,1
7707,laptop,2861,5240,2
7708,iot,708,71084,2
7709,laptop,2604,68272,1
7710,router,2936,73747,1
7711,server,1277,166,2
7712,server,2677,21447,3
7713,laptop,447,35738,1
7714,laptop,1415,52290,2
7715,iot,2603,72550,1
7716,laptop,1397,4330,3
7717,server,1634,17962,3
7718,laptop,828,8445,1
7719,iot,1862,71966,2
7720,router,2674,82121,2
7721,iot,2604,33560,1
7722,server,1302,86797,2
7723,laptop,1655,9787,3
7724,laptop,2220,45050,1
7725,server,1588,48014,3
7726,router,197,7890,2
7727,server,1292,23769,2
7728,iot,1395,35572,2
7729,laptop,258,19457,1
7730,router,609,49271,3
7731,server,778,34266,3
7732,iot,1020,59178,2
7733,server,660,63111,2
7734,server,1724,62195,1
7735,server,2373,32935,1
7736,server,2884,2532,3
7737,iot,1287,57348,1
7738,iot,507,65665,3
7739,server,903,30453,1
7740,laptop,1927,76739,1
7741,router,441,4380,3
7742,laptop,633,38796,3
7743,router,22,10610,1
7744,laptop,1846,50283,2
7745,iot,1744,82325,1
7746,router,118,53716,1
7747,router,17,84150,1
7748,server,510,12215,3
7749,laptop,1964,56042,1
7750,server,943,85373,3
7751,iot,2765,49927,3
7752,server,2024,66453,1
7753,iot,1164,25796,1
7754,router,1229,89073,1
7755,iot,162,35749,1
7756,server,1932,56630,1
7757,router,1879,81333,3
7758,iot,2057,5258,2
7759,server,2212,24013,3
7760,router,2574,68920,3
7761,router,1461,18090,2
7762,laptop,2340,5071,2
7763,router,2056,73769,2
7764,laptop,1037,83508,2
7765,iot,2684,63113,3
7766,iot,1012,42688,3
7767,laptop,1668,68831,1
7768,laptop,1498,1549,2
7769,iot,24,22104,1
7770,iot,1435,30599,1
7771,router,1541,36176,3
7772,laptop,292,61803,2
7773,router,2257,27768,1
7774,iot,2937,59525,1
7775,laptop,2281,62095,2
7776,laptop,2115,46465,3
7777,iot,331,19001,2
7778,iot,104,84005,3
7779,router,67,89963,3
7780,router,1311,60084,3
7781,router,2383,81123,1
7782,laptop,331,53672,2
7783,iot,2737,54897,1
7784,router,652,27374,1
7785,router,1846,59128,2
7786,laptop,300,10773,1
7787,router,2712,2770,1
7788,router,2316,71611,1
7789,iot,1574,2380,3
7790,iot,2187,6095,3
7791,server,2692,66135,3
7792,iot,1239,45284,3
7793,laptop,2400,8054,2
7794,laptop,472,34618,3
7795,iot,1144,57126,2
7796,laptop,788,40085,2
7797,server,1913,28473,2
7798,laptop,1082,50230,2
7799,server,2500,10026,3
7800,iot,1755,56601,3
7801,server,471,42409,1
7802,iot,2270,62436,1
7803,server,1846,54879,2
7804,laptop,846,59434,2
7805,router,1894,80451,3
7806,server,554,1987,1
7807,router,2637,7394,1
7808,laptop,2133,89357,2
7809,iot,1811,68832,1
7810,router,622,73066,1
7811,server,96,3654,1
7812,iot,172,35607,1
7813,router,384,71145,1
7814,laptop,2314,16298,1
7815,server,1328,28760,3
7816,router,143,71387,3
7817,server,1491,78192,2
7818,server,881,58001,2
7819,iot,2379,88235,2
7820,server,1386,26428,3
7821,iot,2175,41726,3
7822,laptop,1921,36266,2
7823,router,1196,75091,1
7824,server,625,71408,2
7825,iot,2204,24499,2
7826,laptop,1429,33502,1
7827,server,2198,60984,2
7828,iot,2702,49994,2
7829,laptop,2923,42108,2
7830,server,747,39462,1
7831,iot,2108,6125,1
7832,server,1109,7690,3
7833,router,549,33622,2
7834,server,2090,64481,1
7835,laptop,2532,2498,2
7836,iot,716,66517,2
7837,iot,1816,14841,2
7838,server,2671,49000,3
7839,iot,403,28799,1
7840,laptop,2524,39580,2
7841,laptop,2511,28413,1
7842,iot,1277,10722,3
7843,laptop,2280,85101,1
7844,laptop,933,61600,2
7845,iot,2561,59274,3
7846,iot,1038,54786,3
7847,laptop,1309,33190,2
7848,server,1049,21293,1
7849,iot,1595,56052,1
7850,iot,909,46437,1
7851,iot,518,28059,3
7852,server,2222,35261,1
7853,router,2705,77437,1
7854,laptop,2792,16361,1
7855,laptop,1452,59128,1
7856,server,1073,12632,1
7857,router,826,13665,1
7858,router,1061,44860,2
7859,router,901,60951,2
7860,server,474,51710,1
7861,router,2814,82922,2
7862,laptop,1112,79839,2
7863,router,1907,85382,3
7864,iot,1387,68872,3
7865,iot,2718,41211,1
7866,server,94,11779,3
7867,laptop,2115,77474,2
7868,iot,2883,65424,2
7869,router,2415,44978,3
7870,laptop,688,49879,1
7871,router,1818,15936,1
7872,server,1267,36905,1
7873,server,161,20110,3
7874,iot,2217,46778,1
7875,server,1371,25115,3
7876,server,32,67730,2
7877,laptop,712,60052,2
7878,iot,2905,87801,3
7879,iot,1863,9196,3
7880,iot,817,23413,2
7881,server,1882,54303,1
7882,server,167,76926,1
7883,server,2972,70524,1
7884,router,2292,7339,1
7885,iot,367,13152,2
7886,laptop,648,47894,3
7887,laptop,1835,48312,3
7888,server,2916,49298,3
7889,iot,1328,4129,2
7890,server,1811,29737,1
7891,laptop,2502,59995,1
7892,laptop,1405,56747,1
7893,router,1374,61790,3
7894,server,2400,52017,3
7895,laptop,975,61298,2
7896,router,2315,9278,1
7897,router,4,13679,2
7898,iot,2007,5484,1
7899,server,130,30780,3
7900,laptop,675,35499,1
7901,iot,632,33729,1
7902,server,1313,54287,1
7903,router,25,21455,1
7904,iot,2930,19139,2
7905,iot,2577,57333,1
7906,server,345,84692,3
7907,router,2589,7760,1
7908,server,2292,19983,3
7909,laptop,2692,88598,3
7910,router,1382,38077,3
7911,router,1278,22621,2
7912,router,1153,1424,2
7913,iot,1540,81231,1
7914,server,331,10484,3
7915,server,2212,13345,3
7916,router,422,20910,2
7917,server,2897,67848,2
7918,iot,184,62298,3
7919,laptop,2834,39995,3
7920,router,2542,67979,2
7921,server,2812,30640,3
7922,iot,2382,7892,3
7923,router,437,74522,1
7924,server,709,84506,2
7925,laptop,361,8956,1
7926,iot,521,80652,2
7927,iot,2271,71950,1
7928,router,2695,59663,3
7929,server,440,19246,2
7930,laptop,1722,69668,3
7931,router,2393,57195,3
7932,server,2529,174,3
7933,iot,2662,24041,3
7934,iot,1469,15154,1
7935,router,359,68095,2
7936,laptop,1355,83768,2
7937,router,308,56678,3
7938,server,2707,87862,3
7939,iot,1214,88122,1
7940,server,320,60267,2
7941,iot,1224,6357,3
7942,router,593,70858,2
7943,laptop,158,57892,2
7944,laptop,1214,14511,1
7945,laptop,846,287,2
7946,laptop,218,61895,1
7947,iot,769,51177,2
7948,router,873,18492,3
7949,server,2973,35525,1
7950,laptop,729,58050,2
7951,server,2127,72518,3
7952,laptop,2346,80497,3
7953,server,2794,35541,1
7954,server,295,64277,3
7955,laptop,1129,35089,3
7956,iot,2587,57216,3
7957,laptop,546,14215,3
7958,server,1448,19199,3
7959,server,2416,83541,3
7960,iot,2708,16460,2
7961,server,1323,32938,1
7962,iot,561,55500,1
7963,iot,1529,5135,2
7964,iot,2380,25286,2
7965,server,2525,39466,1
7966,iot,2351,63969,3
7967,laptop,1787,60583,2
7968,server,112,34733,1
7969,router,1347,20737,3
7970,iot,1831,16590,2
7971,iot,1109,41211,1
7972,laptop,581,13256,3
7973,router,924,83367,3
7974,router,2218,3575,3
7975,router,1316,1250,3
7976,laptop,516,24634,1
7977,laptop,1212,1371,1
7978,laptop,2118,26558,1
7979,laptop,1716,85362,2
7980,laptop,1566,9965,2
7981,iot,2694,49456,2
7982,router,2075,64300,2
7983,iot,2105,81610,1
7984,laptop,1632,40379,1
7985,router,1319,15374,3
7986,server,743,21106,1
7987,router,2499,28406,2
7988,iot,1715,80741,3
7989,router,2659,50775,1
7990,router,1555,79126,2
7991,server,2581,77526,3
7992,laptop,2275,77750,2
7993,iot,1382,55214,3
7994,server,714,80609,2
7995,laptop,1370,72702,1
7996,iot,1796,59497,1
7997,laptop,1218,39608,3
7998,iot,1773,67470,2
7999,iot,2452,26427,1
8000,router,2860,66109,1
8001,iot,2196,42515,2
8002,router,2648,48008,2
8003,iot,1549,6471,1
8004,iot,250,9628,1
8005,iot,1258,23328,2
8006,server,534,5414,1
8007,server,2539,1841,1
8008,server,2972,21021,2
8009,router,58,81197,1
8010,iot,838,33070,2
8011,router,642,75267,2
8012,iot,8,81963,3
8013,server,27,23035,1
8014,laptop,1524,71066,3
8015,laptop,1887,29090,3
8016,router,2472,53759,3
8017,laptop,1864,29071,3
8018,server,2677,18213,1
8019,laptop,344,19148,2
8020,iot,174,8517,2
8021,iot,1492,54992,3
8022,laptop,2950,80850,1
8023,iot,2044,6866,3
8024,iot,2752,19003,3
8025,router,725,2861,1
8026,server,291,17154,2
8027,laptop,1400,73950,2
8028,laptop,301,84726,1
8029,laptop,1859,88948,1
8030,server,648,61846,1
8031,laptop,2948,84536,1
8032,router,1739,18770,3
8033,iot,839,61029,1
8034,laptop,398,24078,2
8035,iot,878,10668,1
8036,iot,104,36171,2
8037,router,434,26453,1
8038,server,533,48245,1
8039,router,2895,33969,1
8040,iot,1885,46878,1
8041,laptop,2576,52793,2
8042,laptop,2943,47232,1
8043,router,962,34422,2
8044,router,2902,61608,1
8045,router,2705,73812,1
8046,router,2650,4984,3
8047,router,2700,5551,3
8048,router,2170,29586,3
8049,laptop,949,22043,1
8050,server,1547,75372,1
8051,iot,2318,47508,1
8052,server,1194,33593,2
8053,router,576,3957,2
8054,iot,479,73227,2
8055,laptop,684,85804,1
8056,server,2503,69499,1
8057,router,1744,51670,1
8058,router,328,53450,3
8059,server,2262,52920,1
8060,server,317,19511,1
8061,server,592,37343,3
8062,router,1369,42548,3
8063,laptop,123,45396,3
8064,router,162,19884,3
8065,server,1703,79789,1
8066,router,961,33928,2
8067,server,754,49129,3
8068,router,598,76594,3
8069,server,2092,5493,1
8070,laptop,2191,44741,3
8071,laptop,553,30908,1
8072,iot,2043,43263,1
8073,router,1395,71157,2
8074,laptop,2248,1894,3
8075,iot,231,7269,1
8076,iot,2745,23496,3
8077,iot,2217,56754,3
8078,iot,137,56892,3
8079,iot,2902,49364,2
8080,laptop,2072,26680,1
8081,iot,283,54429,1
8082,iot,948,30218,1
8083,server,1222,56483,2
8084,laptop,2184,3966,1
8085,laptop,2052,76115,2
8086,router,1926,87883,1
8087,server,1593,68557,2
8088,server,2123,17369,3
8089,server,627,88569,1
8090,server,1461,67938,3
8091,router,2826,3330,3
8092,server,2244,7929,2
8093,router,2626,82025,3
8094,router,1821,78942,1
8095,server,2179,63723,3
8096,iot,2372,78011,2
8097,server,1649,14765,3
8098,router,1537,45858,2
8099,laptop,529,1607,1
8100,laptop,1707,26663,2
8101,iot,2248,35504,2
8102,iot,1278,53984,2
8103,router,734,37795,3
8104,router,1556,37978,3
8105,server,2685,71339,2
8106,iot,587,20580,1
8107,server,1092,25287,1
8108,iot,1357,66098,1
8109,laptop,2630,69842,2
8110,server,1860,14885,2
8111,iot,1854,76208,2
8112,router,264,28118,3
8113,laptop,1727,59920,2
8114,router,809,62495,1
8115,laptop,1773,69688,1
8116,server,1525,6505,1
8117,router,2131,21421,3
8118,iot,2754,1432,3
8119,server,928,24538,3
8120,router,526,36613,3
8121,iot,2413,40078,3
8122,server,2517,41042,2
8123,laptop,396,84373,2
8124,iot,2276,9817,3
8125,laptop,1269,83280,1
8126,laptop,827,65829,1
8127,laptop,375,63922,3
8128,laptop,2094,62957,3
8129,router,2723,64357,3
8130,iot,2135,86742,1
8131,iot,2328,43790,2
8132,iot,1519,88883,1
8133,laptop,2481,4005,3
8134,laptop,1741,8701,2
8135,iot,2694,87033,2
8136,router,2088,84298,2
8137,iot,956,26675,1
8138,iot,2858,33174,2
8139,router,349,39918,2
8140,laptop,797,16386,1
8141,iot,2727,2871,3
8142,server,756,2367,1
8143,server,1174,89628,1
8144,router,2960,72888,3
8145,router,904,2740,3
8146,laptop,1140,67915,1
8147,router,2912,58569,3
8148,router,1644,74547,2
8149,server,2116,57903,2
8150,router,2259,26557,3
8151,iot,2170,74547,2
8152,laptop,1402,48749,2
8153,iot,1966,32312,2
8154,router,1614,19446,1
8155,router,144,61900,1
8156,router,1778,66587,1
8157,server,2196,5238,2
8158,router,129,50767,1
8159,laptop,1645,35280,2
8160,server,2538,47473,2
8161,router,133,27651,1
8162,router,2148,25118,1
8163,laptop,2373,17492,2
8164,router,438,5311,3
8165,laptop,368,86392,2
8166,server,1790,52564,2
8167,server,2511,65826,1
8168,laptop,830,50157,3
8169,iot,883,40707,3
8170,laptop,1349,34239,1
8171,laptop,2260,21018,1
8172,router,248,76446,3
8173,iot,509,20181,2
8174,server,2247,50527,3
8175,router,2153,32742,3
8176,laptop,824,18074,1
8177,server,1892,12666,2
8178,router,441,11888,1
8179,router,1553,51787,2
8180,iot,1411,53797,3
8181,server,2215,72092,1
8182,router,2534,73792,2
8183,laptop,833,24106,1
8184,iot,1392,48196,2
8185,server,30,86757,2
8186,iot,1624,87470,2
8187,laptop,2415,85260,2
8188,router,1669,7093,2
8189,laptop,487,72277,3
8190,server,543,52667,3
8191,iot,1232,79982,1
8192,server,675,54977,2
8193,server,1954,70153,3
8194,router,559,44250,3
8195,iot,1097,85425,3
8196,iot,2727,12991,1
8197,server,2658,50822,2
8198,server,1853,28932,3
8199,iot,545,65198,2
8200,router,233,60897,1
8201,router,2859,53324,2
8202,iot,1503,21599,2
8203,router,2701,58026,2
8204,router,2200,54797,3
8205,router,942,18656,2
8206,laptop,584,5649,3
8207,router,1624,39186,3
8208,server,2467,34358,3
8209,server,92,88954,1
8210,iot,1242,72039,3
8211,laptop,1846,69023,1
8212,laptop,1953,1225,1
8213,laptop,2224,47008,2
8214,server,144,16705,3
8215,router,312,8814,3
8216,iot,790,56135,2
8217,iot,221,21995,2
8218,iot,1900,57620,3
8219,laptop,2894,5488,3
8220,router,2581,47352,1
8221,laptop,272,34361,2
8222,iot,664,67756,3
8223,iot,1170,75662,1
8224,laptop,192,85730,1
8225,laptop,925,46482,3
8226,router,1426,12817,3
8227,router,2919,1436,1
8228,router,1166,59955,3
8229,laptop,2043,45870,2
8230,router,2393,49414,2
8231,iot,838,45397,2
8232,server,743,82610,3
8233,server,2032,36305,3
8234,iot,55,13896,1
8235,iot,1923,51121,2
8236,laptop,998,17572,3
8237,iot,399,13163,2
8238,server,192,21642,2
8239,laptop,741,37062,2
8240,laptop,1512,75918,1
8241,router,1119,6438,1
8242,router,1184,32509,3
8243,router,1490,62822,3
8244,router,2691,41713,3
8245,laptop,2789,79981,3
8246,server,2529,64801,3
8247,laptop,291,56707,3
8248,iot,2007,66931,2
8249,iot,2004,1795,3
8250,laptop,694,52579,1
8251,server,1553,20488,2
8252,server,1762,18164,2
8253,router,569,57843,2
8254,iot,391,85218,2
8255,laptop,1581,54245,1
8256,laptop,1904,59065,1
8257,laptop,2749,31696,1
8258,router,2568,13228,2
8259,server,701,80612,3
8260,laptop,205,31213,3
8261,router,2826,79503,3
8262,iot,531,86480,1
8263,iot,2832,82065,2
8264,laptop,2245,84558,2
8265,laptop,2264,58389,3
8266,laptop,2522,79452,3
8267,iot,2242,11429,1
8268,laptop,205,75653,3
8269,router,2869,44335,1
8270,iot,639,35090,2
8271,server,1142,79978,3
8272,router,1415,3584,3
8273,server,2943,67904,1
8274,router,252,45168,1
8275,iot,994,22839,1
8276,laptop,1091,40675,3
8277,laptop,673,11315,3
8278,laptop,2123,16650,1
8279,laptop,2877,977,3
8280,iot,1557,9467,2
8281,server,2037,77595,2
8282,iot,2981,88047,3
8283,router,1125,67335,1
8284,router,337,83002,3
8285,iot,2021,74677,1
8286,laptop,1434,66486,3
8287,iot,2244,83628,1
8288,server,1714,75883,3
8289,iot,83,11634,3
8290,router,926,21502,1
8291,iot,1748,87024,1
8292,laptop,2475,47497,2
8293,iot,544,42022,1
8294,server,348,17415,3
8295,server,1928,53745,2
8296,router,2052,3763,3
8297,router,968,33306,3
8298,router,859,20610,3
8299,router,940,28422,1
8300,router,968,37049,2
8301,iot,1747,82289,1
8302,laptop,2708,13038,3
8303,server,2661,26090,3
8304,laptop,83,27848,1
8305,router,2143,64952,1
8306,laptop,248,10738,2
8307,router,43,55378,2
8308,iot,405,32606,3
8309,server,2584,84982,2
8310,router,2324,5086,3
8311,iot,364,50425,2
8312,laptop,1021,22719,3
8313,iot,1984,14116,3
8314,router,1130,26424,3
8315,server,2989,67475,3
8316,server,557,72263,2
8317,iot,381,28854,3
8318,laptop,2935,44599,3
8319,laptop,230,83685,3
8320,iot,214,19876,2
8321,laptop,1373,72304,3
8322,iot,1047,5398,3
8323,laptop,1126,64271,1
8324,laptop,1287,16510,3
8325,server,815,57967,1
8326,router,2044,60275,2
8327,iot,2420,9594,2
8328,iot,964,53794,1
8329,server,1142,55560,1
8330,server,461,58599,1
8331,router,1926,14873,1
8332,router,1296,72206,2
8333,iot,1239,37822,1
8334,router,704,28176,3
8335,server,2262,9393,1
8336,laptop,2911,11322,2
8337,laptop,2163,10440,2
8338,router,309,3922,3
8339,router,160,54301,1
8340,server,1722,23900,2
8341,server,897,28591,3
8342,iot,2325,35366,3
8343,router,1248,29403,1
8344,server,2388,30903,3
8345,laptop,186,76600,3
8346,router,848,76685,2
8347,router,1237,57996,3
8348,router,636,42432,2
8349,iot,2108,78963,2
8350,server,1218,64182,2
8351,laptop,1901,87863,3
8352,router,604,30173,1
8353,iot,862,88091,1
8354,iot,858,68030,2
8355,router,1468,80551,1
8356,server,233,69999,2
8357,iot,2807,40067,2
8358,router,760,80795,1
8359,iot,2776,64098,1
8360,router,2139,17699,3
8361,laptop,2264,73448,2
8362,laptop,1328,4164,2
8363,server,1162,64959,1
8364,iot,2297,87884,2
8365,server,2899,87724,1
8366,router,1754,87454,2
8367,server,1044,37774,1
8368,router,2020,53118,1
8369,laptop,2071,47023,2
8370,iot,1967,20307,1
8371,router,2327,77832,2
8372,server,1768,2284,3
8373,laptop,1872,70236,2
8374,server,728,28993,2
8375,server,2649,6784,1
8376,laptop,1725,87734,3
8377,router,2298,53769,2
8378,iot,2348,28324,3
8379,server,816,8932,2
8380,laptop,2767,83696,1
8381,server,511,5761,1
8382,laptop,1315,71883,3
8383,iot,527,12534,1
8384,server,1521,60514,2
8385,server,1713,83233,1
8386,laptop,1011,57908,2
8387,iot,2928,25702,2
8388,iot,2451,56245,1
8389,server,788,81480,1
8390,router,2611,19099,2
8391,router,1755,84174,3
8392,iot,714,89417,2
8393,server,1303,67293,3
8394,server,2478,36785,3
8395,laptop,2905,62216,1
8396,router,2797,22126,2
8397,server,1494,21827,3
8398,laptop,2314,65934,2
8399,router,259,57677,1
8400,router,599,17503,1
8401,laptop,1702,54049,2
8402,laptop,237,49045,3
8403,router,1867,42459,2
8404,server,469,15344,1
8405,laptop,1621,71604,3
8406,iot,1156,87142,2
8407,laptop,2813,69409,1
8408,iot,1152,48843,1
8409,iot,638,8545,3
8410,laptop,1718,43627,1
8411,router,1684,39667,2
8412,router,2613,57091,3
8413,router,946,29131,1
8414,router,1014,88658,3
