product_id,warehouse,stock,category,priority
7615,4,708,medicine,3
7616,45,300,medicine,3
7617,46,571,food,3
7618,56,83,tech,3
7619,46,174,food,2
7620,44,168,medicine,1
7621,38,551,medicine,3
7622,1,427,tech,3
7623,52,321,medicine,1
7624,28,197,tech,3
7625,27,811,food,1
7626,54,256,medicine,1
7627,27,578,medicine,1
7628,7,372,tech,3
7629,12,265,food,1
7630,35,340,tech,3
7631,46,389,food,1
7632,59,155,medicine,3
7633,53,721,medicine,1
7634,17,513,medicine,2
7635,35,390,tech,3
7636,56,869,medicine,1
7637,57,897,food,1
7638,52,245,tech,3
7639,23,586,medicine,3
7640,24,280,tech,3
7641,40,336,tech,1
7642,52,167,tech,1
7643,32,615,medicine,3
7644,19,377,tech,1
7645,34,132,tech,2
7646,30,720,food,3
7647,39,102,tech,1
7648,58,4,food,3
7649,45,770,medicine,3
7650,43,469,food,3
7651,25,540,medicine,3
7652,32,623,medicine,1
7653,47,640,food,3
7654,21,434,tech,2
7655,8,314,tech,3
7656,28,320,tech,2
7657,7,439,food,2
7658,38,569,food,3
7659,16,510,food,1
7660,54,102,food,3
7661,26,642,food,2
7662,4,191,tech,2
7663,37,473,food,2
7664,30,533,tech,3
7665,33,796,tech,3
7666,24,43,medicine,2
7667,58,476,food,1
7668,9,317,tech,1
7669,33,694,tech,3
7670,21,385,medicine,3
7671,9,388,tech,3
7672,14,211,tech,3
7673,43,464,food,1
7674,5,856,medicine,1
7675,3,533,tech,1
7676,45,478,tech,3
7677,31,706,food,3
7678,5,518,food,2
7679,59,80,tech,3
7680,23,602,medicine,1
7681,56,31,food,2
7682,39,675,tech,1
7683,56,265,medicine,2
7684,23,561,medicine,1
7685,9,797,medicine,2
7686,25,692,tech,2
7687,23,304,tech,2
7688,1,755,tech,2
7689,12,46,medicine,1
7690,12,626,medicine,3
7691,59,74,food,3
7692,13,493,medicine,1
7693,36,792,tech,1
7694,39,546,food,1
7695,50,191,tech,3
7696,28,478,tech,3
7697,11,898,tech,3
7698,35,859,food,3
7699,2,376,tech,2
7700,32,470,medicine,3
7701,43,521,tech,1
7702,10,35,tech,3
7703,16,801,food,1
7704,32,809,food,3
7705,36,70,medicine,2
7706,47,865,medicine,1
7707,56,383,tech,1
7708,6,616,tech,2
7709,20,683,tech,1
7710,43,631,food,2
7711,45,453,food,2
7712,24,57,food,3
7713,3,154,tech,3
7714,21,667,food,1
7715,16,515,tech,2
7716,11,121,food,2
7717,15,174,medicine,1
7718,3,332,food,3
7719,35,47,tech,2
7720,14,127,food,3
7721,51,577,medicine,2
7722,20,793,tech,1
7723,42,655,food,1
7724,4,438,tech,1
7725,14,435,medicine,3
7726,40,621,tech,2
7727,2,678,food,2
7728,37,408,medicine,1
7729,18,33,medicine,1
7730,47,689,tech,1
7731,26,528,tech,1
7732,52,771,food,3
7733,51,333,tech,2
7734,3,116,food,2
7735,20,614,food,3
7736,36,596,food,1
7737,34,397,medicine,1
7738,19,576,tech,3
7739,39,221,food,1
7740,54,671,tech,3
7741,47,156,medicine,1
7742,30,176,medicine,1
7743,45,426,medicine,2
7744,12,133,medicine,3
7745,19,871,tech,1
7746,34,792,medicine,1
7747,24,641,tech,1
7748,34,590,tech,2
7749,2,692,food,1
7750,7,855,tech,2
7751,18,653,medicine,2
7752,43,827,tech,3
7753,7,181,medicine,3
7754,15,116,medicine,3
7755,1,300,food,2
7756,53,841,food,3
7757,38,741,medicine,2
7758,24,177,medicine,2
7759,44,7,food,2
7760,9,445,tech,2
7761,34,616,tech,3
7762,37,786,tech,3
7763,16,182,tech,3
7764,24,750,tech,2
7765,43,652,food,1
7766,47,882,food,1
7767,35,374,food,1
7768,3,666,food,3
7769,22,3,medicine,3
7770,20,57,food,1
7771,30,839,tech,2
7772,34,871,tech,3
7773,14,278,medicine,3
7774,47,683,medicine,3
7775,8,132,food,1
7776,1,344,tech,1
7777,49,214,tech,3
7778,5,333,medicine,3
7779,31,436,medicine,2
7780,2,252,medicine,2
7781,33,719,tech,2
7782,32,283,food,3
7783,23,303,food,2
7784,59,40,tech,3
7785,39,211,tech,3
7786,15,150,food,3
7787,44,276,medicine,2
7788,28,555,medicine,1
7789,42,304,food,2
7790,49,769,tech,2
7791,55,91,tech,1
7792,6,766,food,2
7793,36,571,tech,3
7794,39,650,food,2
7795,9,261,medicine,1
7796,52,121,medicine,1
7797,41,314,tech,1
7798,25,111,food,2
7799,29,560,medicine,3
7800,53,810,medicine,1
7801,44,370,tech,2
7802,35,26,food,3
7803,1,229,medicine,1
7804,10,141,food,1
7805,50,540,tech,3
7806,44,899,medicine,3
7807,17,412,tech,2
7808,26,683,food,3
7809,28,731,food,3
7810,41,324,food,2
7811,5,462,medicine,3
7812,7,49,tech,1
7813,55,763,food,1
7814,5,152,food,2
7815,58,122,tech,2
7816,35,740,tech,3
7817,37,705,food,1
7818,32,827,medicine,2
7819,29,671,tech,2
7820,40,690,food,3
7821,56,234,medicine,2
7822,46,660,food,1
7823,26,781,food,3
7824,42,20,medicine,1
7825,51,405,medicine,2
7826,58,792,tech,2
7827,59,223,food,2
7828,17,863,medicine,2
7829,45,605,tech,2
7830,28,132,food,1
7831,5,150,food,1
7832,19,117,tech,3
7833,26,65,food,2
7834,44,106,tech,2
7835,36,489,medicine,3
7836,22,453,medicine,2
7837,44,160,tech,2
7838,33,486,medicine,1
7839,10,792,tech,2
7840,37,511,medicine,2
7841,5,635,medicine,2
7842,31,625,tech,3
7843,7,635,medicine,1
7844,3,828,food,1
7845,14,154,tech,1
7846,9,687,medicine,1
7847,46,726,food,1
7848,35,561,tech,1
7849,48,10,food,3
7850,53,588,medicine,3
7851,12,177,tech,2
7852,34,302,food,3
7853,5,289,medicine,2
7854,38,580,food,3
7855,48,350,tech,2
7856,20,14,food,1
7857,14,360,tech,2
7858,47,835,food,2
7859,26,717,food,2
7860,29,264,food,3
7861,47,498,tech,2
7862,3,201,food,3
7863,46,266,tech,2
7864,58,388,medicine,2
7865,26,859,food,1
7866,32,658,food,2
7867,10,839,medicine,1
7868,11,317,medicine,3
7869,1,306,tech,3
7870,14,256,medicine,1
7871,22,13,medicine,1
7872,6,285,medicine,1
7873,56,427,medicine,2
7874,54,828,medicine,1
7875,16,440,food,1
7876,46,632,medicine,3
7877,45,503,food,3
7878,14,385,medicine,2
7879,18,443,tech,2
7880,44,275,medicine,3
7881,38,223,food,1
7882,19,213,food,1
7883,48,89,food,3
7884,46,95,tech,2
7885,8,841,tech,2
7886,20,55,food,2
7887,6,888,food,2
7888,49,529,medicine,2
7889,50,622,food,2
7890,44,319,food,3
7891,10,790,medicine,2
7892,52,364,medicine,3
7893,33,834,tech,1
7894,45,395,medicine,1
7895,3,513,medicine,2
7896,54,120,medicine,2
7897,9,342,food,1
7898,35,866,tech,1
7899,12,244,food,3
7900,1,841,tech,2
7901,35,658,medicine,2
7902,59,720,food,3
7903,52,218,food,3
7904,29,895,food,3
7905,3,695,medicine,2
7906,25,500,medicine,3
7907,5,408,medicine,1
7908,5,308,food,3
7909,6,869,food,3
7910,9,671,tech,1
7911,3,614,food,2
7912,18,837,medicine,2
7913,12,598,medicine,1
7914,37,674,medicine,3
7915,15,782,tech,3
7916,50,201,medicine,1
7917,20,328,tech,3
7918,19,410,food,2
7919,38,113,food,1
7920,41,758,medicine,1
7921,12,478,medicine,1
7922,32,434,food,2
7923,15,728,food,1
7924,33,305,food,3
7925,33,107,food,1
7926,54,89,tech,3
7927,30,292,food,1
7928,37,485,tech,2
7929,59,629,medicine,1
7930,29,343,tech,2
7931,15,172,food,2
7932,37,337,medicine,1
7933,25,761,food,1
7934,8,741,food,2
7935,44,446,medicine,1
7936,5,302,medicine,2
7937,34,472,food,2
7938,30,697,tech,2
7939,30,347,food,3
7940,20,692,medicine,2
7941,14,837,medicine,2
7942,44,717,medicine,2
7943,11,750,medicine,3
7944,13,399,tech,1
7945,50,503,tech,3
7946,8,857,tech,1
7947,35,472,food,2
7948,45,72,tech,1
7949,6,739,food,1
7950,11,326,tech,3
7951,41,244,tech,1
7952,48,702,medicine,3
7953,19,429,tech,1
7954,50,89,tech,1
7955,14,163,tech,2
7956,57,334,tech,3
7957,58,39,tech,1
7958,24,250,tech,2
7959,8,100,tech,2
7960,6,330,tech,2
7961,41,298,tech,2
7962,14,688,food,2
7963,28,650,food,1
7964,3,538,medicine,3
7965,11,841,medicine,2
7966,31,601,medicine,1
7967,37,61,food,1
7968,53,93,medicine,1
7969,29,838,food,1
7970,43,186,medicine,2
7971,37,192,tech,1
7972,22,153,medicine,3
7973,26,86,tech,2
7974,46,860,tech,3
7975,56,273,medicine,3
7976,24,131,tech,2
7977,58,239,tech,1
7978,42,264,medicine,2
7979,1,150,medicine,1
7980,34,379,food,2
7981,42,778,medicine,2
7982,53,16,medicine,2
7983,12,864,tech,3
7984,48,351,food,2
7985,50,52,tech,2
7986,40,555,medicine,3
7987,58,441,medicine,1
7988,30,820,food,1
7989,53,563,tech,1
7990,37,201,medicine,1
7991,12,57,medicine,1
7992,14,340,food,2
7993,42,415,food,2
7994,51,768,food,2
7995,2,640,food,3
7996,9,671,tech,2
7997,50,92,tech,2
7998,8,711,food,3
7999,48,198,medicine,2
8000,5,692,tech,2
8001,1,697,tech,2
8002,4,507,tech,1
8003,30,715,food,3
8004,50,634,medicine,2
8005,5,514,tech,3
8006,1,636,medicine,3
8007,8,618,medicine,1
8008,35,148,food,3
8009,11,453,food,1
8010,10,820,food,2
8011,38,871,tech,2
8012,2,848,food,3
8013,1,391,food,2
8014,12,296,medicine,1
8015,24,483,food,2
8016,46,769,food,2
8017,56,561,tech,3
8018,4,282,tech,2
8019,6,502,medicine,3
8020,26,89,food,2
8021,57,10,tech,1
8022,1,35,medicine,2
8023,53,453,food,1
8024,38,871,medicine,2
8025,33,531,tech,1
8026,29,9,medicine,2
8027,55,580,medicine,2
8028,38,762,tech,2
8029,12,820,food,3
8030,33,704,food,1
8031,38,432,medicine,1
8032,34,327,tech,2
8033,46,780,tech,3
8034,20,569,medicine,3
8035,22,674,tech,2
8036,36,155,food,2
8037,47,822,medicine,1
8038,37,217,tech,2
8039,38,666,medicine,2
8040,57,158,food,3
8041,49,781,food,1
8042,42,420,tech,2
8043,41,897,medicine,3
8044,31,642,food,3
8045,46,363,tech,1
8046,1,63,medicine,2
8047,18,60,medicine,2
8048,34,385,tech,2
8049,41,326,food,3
8050,52,502,tech,2
8051,45,860,tech,1
8052,52,811,tech,2
8053,55,543,medicine,1
8054,37,98,medicine,3
8055,25,688,tech,2
8056,32,744,medicine,1
8057,39,411,medicine,2
8058,4,384,food,3
8059,32,47,tech,1
8060,51,696,medicine,1
8061,51,472,medicine,3
8062,53,689,food,3
8063,45,20,medicine,3
8064,9,24,food,3
8065,27,117,food,3
8066,15,767,food,1
8067,50,93,medicine,1
8068,34,408,tech,3
8069,54,483,medicine,1
8070,35,378,medicine,3
8071,10,733,tech,2
8072,16,732,medicine,2
8073,27,720,medicine,1
8074,10,604,tech,1
8075,56,812,medicine,2
8076,58,49,food,2
8077,27,851,tech,1
8078,1,479,medicine,1
8079,12,638,tech,2
8080,14,316,tech,2
8081,51,545,medicine,1
8082,34,306,medicine,2
8083,34,784,tech,3
8084,35,314,food,2
8085,26,718,medicine,2
8086,16,583,medicine,3
8087,21,494,medicine,1
8088,39,897,tech,2
8089,59,384,tech,3
8090,56,778,tech,2
8091,28,403,medicine,3
8092,7,357,tech,1
8093,58,686,tech,1
8094,50,78,food,1
8095,31,432,medicine,2
8096,43,617,medicine,2
8097,33,774,tech,1
8098,2,325,tech,2
8099,42,69,food,2
8100,12,306,food,3
8101,50,369,food,2
8102,15,545,medicine,1
8103,56,195,tech,1
8104,28,330,food,1
8105,10,521,food,3
8106,50,34,medicine,3
8107,44,577,medicine,1
8108,7,652,food,3
8109,20,744,medicine,1
8110,11,453,medicine,3
8111,53,625,food,3
8112,1,472,tech,1
8113,59,877,tech,2
8114,28,613,food,3
8115,15,557,medicine,3
8116,38,663,medicine,2
8117,19,385,medicine,3
8118,51,182,tech,2
8119,32,221,medicine,3
8120,17,19,food,1
8121,35,104,food,2
8122,32,3,food,2
8123,30,170,tech,1
8124,18,896,food,1
8125,31,720,medicine,3
8126,8,859,tech,3
8127,41,277,food,3
8128,28,57,food,2
8129,58,442,tech,2
8130,16,473,medicine,1
8131,42,314,medicine,1
8132,50,217,food,1
8133,36,2,tech,3
8134,39,675,tech,2
8135,48,695,food,3
8136,19,129,medicine,3
8137,50,773,food,2
8138,5,407,tech,3
8139,23,134,tech,2
8140,56,422,tech,1
8141,47,887,medicine,2
8142,29,841,medicine,3
8143,47,549,tech,3
8144,36,679,food,1
8145,35,749,medicine,1
8146,11,279,food,2
8147,7,275,food,3
8148,6,643,tech,3
8149,34,87,tech,3
8150,30,541,tech,3
8151,51,10,tech,2
8152,56,427,medicine,2
8153,53,673,food,1
8154,18,856,food,2
8155,42,453,medicine,2
8156,36,328,food,1
8157,36,644,medicine,1
8158,6,395,food,3
8159,12,894,tech,3
8160,5,213,food,3
8161,21,212,tech,3
8162,56,684,food,1
8163,8,831,medicine,3
8164,31,291,food,3
8165,4,660,tech,1
8166,5,846,tech,3
8167,42,614,food,2
8168,30,788,medicine,3
8169,1,297,medicine,1
8170,42,704,tech,1
8171,8,107,medicine,1
8172,4,187,tech,1
8173,16,699,food,2
8174,30,65,food,2
8175,2,592,medicine,1
8176,58,425,tech,3
8177,49,185,food,3
8178,49,744,medicine,1
8179,2,761,tech,3
8180,48,599,food,2
8181,58,114,food,3
8182,2,582,food,3
8183,6,249,food,3
8184,9,674,tech,2
8185,40,776,tech,3
8186,59,690,medicine,1
8187,12,871,medicine,2
8188,13,848,tech,3
8189,1,494,food,2
8190,22,471,food,3
8191,52,635,medicine,2
8192,12,841,medicine,2
8193,34,390,food,3
8194,9,822,tech,2
8195,7,155,medicine,3
8196,27,847,tech,1
8197,29,90,tech,2
8198,20,499,food,3
8199,20,559,medicine,3
8200,13,556,tech,3
8201,3,299,tech,2
8202,57,287,tech,2
8203,19,698,medicine,1
8204,33,424,food,1
8205,35,14,medicine,2
8206,4,703,food,1
8207,15,510,medicine,2
8208,44,677,food,3
8209,50,339,tech,1
8210,2,529,medicine,3
8211,19,65,food,2
8212,45,378,food,3
8213,10,746,tech,1
8214,32,611,food,2
8215,3,245,medicine,3
8216,31,768,tech,1
8217,27,493,medicine,2
8218,55,794,tech,1
8219,58,218,tech,2
8220,9,466,tech,1
8221,31,111,medicine,3
8222,51,237,tech,1
8223,38,146,food,2
8224,51,1,medicine,2
8225,21,173,tech,2
8226,36,284,tech,2
8227,5,691,tech,2
8228,22,253,food,3
8229,36,391,food,1
8230,8,240,medicine,3
8231,45,416,food,1
8232,13,46,tech,1
8233,54,619,food,2
8234,9,66,tech,1
8235,41,117,medicine,1
8236,53,694,medicine,1
8237,17,508,food,2
8238,27,238,tech,2
8239,40,275,food,1
8240,42,172,food,3
8241,47,481,tech,1
8242,52,807,tech,3
8243,37,739,medicine,2
8244,16,439,tech,1
8245,37,393,medicine,3
8246,14,625,food,2
8247,49,258,food,1
8248,16,228,tech,1
8249,46,660,food,2
8250,8,546,medicine,1
8251,15,606,food,3
8252,20,763,medicine,2
8253,29,362,food,2
8254,27,512,medicine,1
8255,1,69,medicine,1
8256,59,726,tech,1
8257,13,228,medicine,3
8258,4,559,food,3
8259,22,4,tech,2
8260,55,168,food,3
8261,21,527,food,1
8262,12,222,tech,3
8263,27,206,medicine,2
8264,55,151,food,3
8265,29,117,food,2
8266,9,504,food,1
8267,5,824,tech,3
8268,44,426,medicine,3
8269,17,34,tech,1
8270,38,721,food,3
8271,10,775,food,3
8272,36,674,tech,1
8273,12,882,tech,2
8274,31,558,food,3
8275,1,397,medicine,3
8276,6,442,tech,3
8277,5,123,tech,2
8278,18,532,tech,1
8279,6,802,medicine,2
8280,21,528,medicine,1
8281,9,370,medicine,2
8282,8,815,medicine,1
8283,25,455,medicine,2
8284,3,441,medicine,2
8285,12,173,medicine,1
8286,12,223,medicine,1
8287,35,441,tech,1
8288,49,748,tech,3
8289,6,378,tech,1
8290,39,29,tech,3
8291,17,439,tech,2
8292,22,535,tech,2
8293,24,404,medicine,1
8294,51,295,medicine,2
8295,58,681,food,2
8296,1,274,food,1
8297,42,149,food,1
8298,38,241,tech,3
8299,48,535,tech,1
8300,2,474,tech,1
8301,38,885,tech,2
8302,41,484,medicine,3
8303,55,317,food,3
8304,30,464,medicine,2
8305,26,386,medicine,3
8306,7,516,tech,2
8307,9,459,medicine,1
8308,7,303,tech,1
8309,26,679,tech,3
8310,47,742,tech,3
8311,36,619,medicine,2
8312,30,278,food,3
8313,18,735,medicine,2
8314,16,146,medicine,2
8315,11,714,medicine,1
8316,30,386,tech,1
8317,48,407,medicine,1
8318,36,851,medicine,2
8319,40,460,tech,1
8320,10,594,tech,1
8321,18,70,medicine,3
8322,24,728,tech,3
8323,36,530,medicine,2
8324,11,488,tech,1
8325,48,788,tech,3
8326,40,594,food,2
8327,44,843,tech,1
8328,58,190,tech,3
8329,29,808,tech,3
8330,30,662,tech,1
8331,35,367,tech,3
8332,45,540,medicine,3
8333,49,68,tech,1
8334,58,185,food,1
8335,21,43,medicine,1
8336,38,492,food,3
8337,29,229,medicine,3
8338,16,379,medicine,1
8339,20,781,medicine,2
8340,20,825,medicine,3
8341,16,487,medicine,3
8342,6,695,tech,1
8343,22,305,food,2
8344,23,83,tech,1
8345,47,54,food,2
8346,34,847,tech,3
8347,27,13,tech,1
8348,47,0,tech,3
8349,15,99,medicine,1
8350,57,639,food,2
8351,5,347,tech,2
8352,57,745,medicine,2
8353,5,375,food,1
8354,31,154,medicine,1
8355,58,24,food,3
8356,22,844,food,1
8357,32,467,medicine,1
8358,59,123,tech,2
8359,40,563,food,1
8360,49,280,medicine,3
8361,22,436,food,1
8362,4,610,tech,1
8363,32,278,tech,1
8364,2,117,food,2
8365,53,309,food,3
8366,49,671,tech,2
8367,41,173,food,1
8368,36,205,medicine,2
8369,37,433,food,3
8370,9,257,tech,2
8371,54,319,medicine,3
8372,55,617,food,1
8373,19,270,medicine,2
8374,20,709,food,3
8375,25,359,food,1
8376,40,647,tech,1
8377,40,674,medicine,2
8378,31,607,food,2
8379,36,469,food,1
8380,11,892,food,2
8381,17,8,medicine,3
8382,57,55,food,3
8383,24,38,food,3
8384,41,192,food,1
8385,49,22,medicine,2
8386,53,203,tech,1
8387,37,896,medicine,1
8388,46,212,food,2
8389,3,829,food,1
8390,15,129,medicine,3
8391,31,758,tech,1
8392,8,150,medicine,3
8393,17,604,medicine,3
8394,43,486,tech,1
8395,32,774,food,1
8396,11,333,food,3
8397,5,470,tech,1
8398,37,616,tech,3
8399,21,281,medicine,1
8400,41,554,medicine,1
8401,20,597,food,3
8402,9,273,medicine,2
8403,13,7,medicine,2
8404,11,232,medicine,2
8405,32,285,food,1
8406,4,742,medicine,1
8407,59,567,medicine,2
8408,51,435,food,1
8409,28,783,food,3
8410,33,797,medicine,1
8411,31,595,food,1
8412,48,389,tech,2
8413,27,888,food,1
8414,52,266,food,3
8415,9,466,food,1
8416,22,647,tech,2
8417,40,280,food,1
8418,18,764,food,2
8419,31,579,tech,1
8420,29,762,tech,1
8421,42,800,food,3
8422,17,358,tech,3
8423,54,862,food,3
8424,53,897,tech,2
8425,59,861,medicine,2
8426,23,110,tech,1
8427,8,714,food,2
8428,4,267,tech,3
8429,28,890,food,1
8430,22,499,food,1
8431,24,633,food,3
8432,7,723,food,2
8433,4,850,tech,1
8434,47,661,food,1
8435,21,72,food,1
8436,45,311,tech,3
8437,49,74,tech,1
8438,47,195,medicine,1
8439,7,628,food,1
8440,46,613,food,3
8441,50,247,tech,3
8442,16,382,medicine,2
8443,4,226,food,1
8444,57,1,tech,2
8445,12,389,tech,2
8446,9,154,food,3
8447,22,197,tech,2
8448,57,637,medicine,2
8449,15,644,tech,1
8450,59,336,medicine,1
8451,40,350,food,1
8452,9,853,medicine,3
8453,19,397,tech,1
8454,37,11,food,3
8455,26,767,medicine,3
8456,27,798,food,1
8457,27,144,medicine,1
8458,47,407,food,1
8459,4,619,food,1
8460,1,861,medicine,2
8461,56,415,tech,1
8462,46,362,medicine,2
8463,13,623,medicine,1
8464,20,457,tech,3
8465,28,783,tech,2
8466,40,659,medicine,2
8467,59,504,medicine,1
8468,1,702,tech,3
8469,58,830,tech,2
8470,32,733,tech,2
8471,58,167,food,3
8472,18,745,medicine,3
8473,12,73,medicine,2
8474,51,156,tech,2
8475,59,129,food,2
8476,13,370,food,1
8477,45,191,medicine,2
8478,59,487,tech,3
8479,13,833,tech,3
8480,53,1,tech,3
8481,42,486,food,1
8482,9,490,medicine,3
8483,55,509,food,2
8484,31,125,food,1
8485,12,221,medicine,2
8486,13,243,medicine,1
8487,56,559,medicine,3
8488,15,766,food,3
8489,24,793,tech,1
8490,41,876,medicine,1
8491,22,306,food,1
8492,52,435,medicine,1
8493,6,485,tech,2
8494,2,695,food,2
8495,34,677,tech,2
8496,26,337,tech,1
8497,44,498,medicine,1
8498,39,826,medicine,1
8499,43,59,food,3
8500,37,285,medicine,2
8501,54,77,medicine,3
8502,8,489,food,1
8503,15,700,food,2
8504,55,23,tech,2
8505,9,584,medicine,3
8506,43,678,medicine,3
8507,14,582,medicine,2
8508,27,872,medicine,3
8509,17,242,medicine,3
8510,11,157,tech,1
8511,42,458,tech,1
8512,35,525,tech,3
8513,13,290,tech,3
8514,6,158,food,2
8515,17,191,medicine,2
8516,16,644,food,1
8517,5,185,medicine,1
8518,44,54,food,1
8519,42,796,food,1
8520,59,881,food,3
8521,4,502,food,3
8522,33,496,tech,2
8523,50,58,medicine,1
8524,17,738,medicine,3
8525,31,153,food,3
8526,12,412,medicine,1
8527,52,580,food,1
8528,31,618,food,1
8529,51,571,food,3
8530,57,123,tech,2
8531,54,285,tech,1
8532,21,364,food,3
8533,35,371,food,3
8534,33,664,tech,3
8535,20,18,food,1
8536,25,481,medicine,1
8537,27,886,food,1
8538,51,840,medicine,3
8539,32,71,tech,3
8540,56,239,food,3
8541,22,374,medicine,3
8542,2,819,tech,2
8543,1,247,medicine,3
8544,22,892,medicine,3
8545,11,440,food,2
8546,4,556,food,3
8547,10,326,tech,1
8548,53,707,medicine,3
8549,10,677,tech,2
8550,33,843,medicine,3
8551,37,755,food,2
8552,21,140,medicine,1
8553,20,177,tech,1
8554,51,722,medicine,2
8555,30,427,tech,1
8556,7,734,medicine,2
8557,53,779,medicine,3
8558,6,460,food,3
8559,17,51,tech,3
8560,17,3,food,2
8561,6,407,food,2
8562,38,34,medicine,2
8563,49,119,food,1
8564,47,843,tech,3
8565,12,234,food,1
8566,56,17,tech,1
8567,5,457,food,2
8568,39,350,tech,1
8569,25,553,medicine,3
8570,49,345,tech,2
8571,17,756,food,3
8572,21,497,tech,1
8573,26,418,food,1
8574,4,626,medicine,1
8575,14,38,food,1
8576,14,556,food,2
8577,3,205,tech,2
8578,46,566,tech,2
8579,35,440,food,3
8580,17,154,food,1
8581,16,100,medicine,1
8582,31,862,tech,2
8583,43,598,tech,3
8584,28,119,medicine,2
8585,42,750,medicine,2
8586,11,228,medicine,1
8587,48,121,food,3
8588,45,259,food,1
8589,13,539,tech,2
8590,18,509,tech,3
8591,47,657,tech,3
8592,29,695,food,3
8593,47,25,tech,2
8594,19,68,food,2
8595,14,128,tech,3
8596,2,760,food,2
8597,3,14,medicine,2
8598,46,271,tech,3
8599,19,234,medicine,3
8600,11,251,tech,2
8601,47,696,tech,1
8602,15,101,food,1
8603,38,487,medicine,3
8604,29,167,medicine,3
8605,41,767,food,2
8606,45,95,food,1
8607,25,781,food,1
8608,32,695,tech,2
8609,55,459,tech,2
8610,20,16,food,2
8611,15,759,tech,2
8612,24,312,medicine,3
8613,30,599,food,2
8614,34,608,food,3
8615,27,723,food,3
8616,18,811,tech,2
8617,17,853,food,2
8618,2,877,tech,3
8619,48,344,medicine,2
8620,23,180,tech,1
8621,39,423,food,3
8622,12,822,tech,2
8623,57,889,tech,3
8624,49,348,medicine,1
8625,14,363,food,1
8626,47,267,tech,1
8627,17,849,medicine,2
8628,18,663,medicine,3
8629,8,513,food,3
8630,8,525,tech,2
8631,5,465,food,2
8632,40,14,tech,2
8633,33,873,food,3
8634,13,221,food,2
8635,8,77,medicine,3
8636,27,779,medicine,3
8637,34,80,medicine,1
8638,25,894,medicine,1
8639,36,744,tech,1
8640,58,758,food,2
8641,59,644,tech,1
8642,1,832,food,1
8643,13,337,medicine,2
8644,44,115,tech,1
8645,3,571,food,1
8646,42,67,tech,2
8647,49,636,tech,3
8648,30,862,medicine,2
8649,48,450,tech,3
8650,20,499,food,1
8651,28,745,food,3
8652,52,888,food,2
8653,49,386,food,1
8654,20,597,tech,1
8655,50,874,medicine,1
8656,14,222,food,3
8657,51,497,food,3
8658,31,250,food,3
8659,3,310,tech,2
8660,27,379,medicine,2
8661,51,170,tech,3
8662,35,9,food,2
8663,54,154,medicine,1
8664,9,312,food,1
8665,22,209,food,3
8666,50,766,medicine,2
8667,1,39,food,1
8668,10,541,tech,2
8669,5,829,food,1
8670,6,560,food,3
8671,28,345,food,2
8672,10,478,food,3
8673,19,152,tech,2
8674,25,272,food,2
8675,2,534,medicine,2
8676,27,530,medicine,1
8677,49,60,tech,3
8678,40,440,food,2
8679,6,672,food,1
8680,7,296,medicine,3
8681,22,707,tech,2
8682,54,167,food,1
8683,4,658,tech,1
8684,19,364,food,2
8685,58,638,food,3
8686,50,733,medicine,1
8687,52,36,medicine,1
8688,36,119,tech,1
8689,44,352,tech,3
8690,45,252,food,2
8691,23,13,tech,1
8692,33,575,tech,1
8693,19,60,medicine,2
8694,29,794,medicine,2
8695,56,63,medicine,2
8696,15,363,food,1
8697,58,804,medicine,3
8698,40,475,medicine,1
8699,35,782,tech,2
8700,50,235,food,2
8701,11,720,tech,1
8702,55,545,tech,3
8703,59,321,food,3
8704,56,799,tech,2
8705,59,841,food,1
8706,52,155,food,2
8707,45,1,medicine,2
8708,53,715,tech,3
8709,17,1,medicine,3
8710,16,187,tech,1
8711,50,412,medicine,1
8712,15,877,food,1
8713,31,66,food,2
8714,59,189,food,1
8715,52,270,tech,2
8716,17,755,medicine,3
8717,26,746,medicine,3
8718,25,469,medicine,1
8719,53,47,food,1
8720,7,820,food,3
8721,7,855,medicine,1
8722,9,502,medicine,2
8723,35,80,tech,1
8724,21,9,medicine,1
8725,26,711,medicine,2
8726,45,742,tech,1
8727,21,553,tech,1
8728,38,852,medicine,2
8729,43,542,medicine,2
8730,51,78,food,3
8731,7,162,tech,2
8732,50,715,medicine,2
8733,34,117,medicine,2
8734,31,366,tech,2
8735,8,30,food,2
8736,26,0,tech,1
8737,53,345,food,1
8738,4,662,medicine,1
8739,16,753,medicine,1
8740,28,57,medicine,3
8741,59,124,food,3
8742,17,400,food,3
8743,42,313,medicine,2
8744,58,11,tech,3
8745,4,673,medicine,2
8746,23,478,medicine,3
8747,42,742,food,1
8748,2,449,tech,2
8749,4,313,medicine,3
8750,28,590,tech,1
8751,41,459,medicine,2
8752,5,419,medicine,1
8753,4,229,tech,2
8754,23,487,medicine,2
8755,48,887,tech,1
8756,20,828,medicine,3
8757,14,443,food,1
8758,53,822,tech,1
8759,16,63,medicine,3
8760,45,712,food,2
8761,44,462,food,1
8762,5,756,tech,1
8763,54,606,medicine,3
8764,27,812,tech,1
8765,17,392,food,1
8766,45,691,medicine,2
8767,49,555,tech,1
8768,49,760,food,1
8769,45,169,food,2
8770,47,497,medicine,1
8771,16,863,medicine,3
8772,13,743,tech,3
8773,55,344,food,1
8774,42,701,food,1
8775,21,78,tech,1
8776,49,136,food,1
8777,10,435,tech,2
8778,11,214,food,1
8779,37,132,medicine,2
8780,55,847,tech,1
