departure_id,from_hub,to_hub,travel_time_min,departure_time_min,route_id,vehicle_id,is_express,next_departure_index
8863,H18,H13,57,218,R025,V198,False,245
8864,H19,H23,79,95,R045,V143,False,113
8865,H24,H12,37,1202,R023,V086,True,1221
8866,H11,H10,92,1156,R013,V081,False,1178
8867,H11,H05,40,473,R029,V147,False,497
8868,H02,H24,83,190,R029,V129,False,207
8869,H19,H14,96,433,R034,V149,False,454
8870,H17,H11,34,1217,R009,V024,False,1245
8871,H21,H06,72,1251,R037,V166,False,1272
8872,H03,H21,58,450,R029,V145,False,469
8873,H09,H24,79,874,R039,V075,False,900
8874,H15,H23,35,1359,R012,V117,False,1386
8875,H23,H02,29,433,R035,V044,True,453
8876,H16,H25,37,315,R002,V116,False,344
8877,H13,H17,90,1163,R030,V068,False,1181
8878,H20,H06,92,1219,R005,V187,False,1239
8879,H17,H13,63,317,R040,V134,True,338
8880,H19,H15,65,1434,R024,V195,False,1458
8881,H21,H23,28,1317,R030,V082,True,1335
8882,H24,H17,75,601,R008,V161,True,617
8883,H25,H18,58,1322,R020,V062,False,1350
8884,H11,H05,83,1404,R005,V092,False,1425
8885,H10,H14,54,849,R033,V070,False,867
8886,H15,H21,37,470,R041,V035,False,493
8887,H15,H01,62,913,R024,V186,False,930
8888,H25,H16,67,665,R044,V165,False,682
8889,H22,H25,50,703,R049,V018,False,733
8890,H17,H18,76,566,R024,V009,False,584
8891,H01,H16,48,521,R048,V047,False,550
8892,H20,H01,81,1092,R014,V084,False,1115
8893,H09,H10,42,1294,R032,V159,False,1314
8894,H08,H24,31,1062,R028,V104,False,1091
8895,H06,H13,93,969,R028,V173,False,997
8896,H02,H13,55,260,R046,V002,False,276
8897,H11,H08,38,199,R025,V048,False,217
8898,H13,H06,45,1374,R041,V016,False,1397
8899,H06,H04,73,1358,R023,V097,True,1383
8900,H22,H05,68,342,R016,V091,False,359
8901,H24,H15,26,922,R016,V096,False,952
8902,H15,H21,100,933,R037,V019,False,961
8903,H16,H13,78,189,R042,V088,True,208
8904,H05,H02,67,1085,R010,V065,False,1104
8905,H02,H07,15,1233,R024,V007,True,1250
8906,H25,H11,36,984,R037,V111,True,1001
8907,H16,H22,18,753,R046,V199,True,782
8908,H19,H04,90,717,R049,V055,False,747
8909,H13,H14,31,140,R048,V039,False,169
8910,H25,H13,25,231,R026,V062,False,247
8911,H11,H12,55,229,R008,V141,True,251
8912,H01,H02,81,403,R036,V106,False,430
8913,H11,H05,41,1068,R047,V073,False,1089
8914,H03,H22,84,126,R047,V105,True,154
8915,H09,H17,51,554,R024,V153,False,578
8916,H20,H01,78,1212,R031,V139,False,1228
8917,H16,H21,37,709,R017,V021,True,731
8918,H05,H01,98,784,R002,V111,False,805
8919,H05,H07,28,674,R015,V113,False,700
8920,H11,H07,54,265,R017,V181,True,293
8921,H24,H04,79,96,R049,V176,False,113
8922,H01,H03,59,237,R015,V162,False,259
8923,H24,H17,32,564,R021,V163,False,584
8924,H24,H16,85,831,R017,V085,False,856
8925,H19,H05,57,691,R044,V194,False,706
8926,H23,H14,53,174,R038,V149,False,189
8927,H01,H07,53,700,R025,V081,False,723
8928,H06,H13,29,868,R002,V032,False,895
8929,H16,H15,58,169,R026,V164,False,196
8930,H10,H20,78,273,R005,V044,True,297
8931,H25,H17,26,56,R010,V185,False,85
8932,H19,H22,36,776,R017,V109,True,800
8933,H12,H13,93,323,R050,V062,False,339
8934,H22,H12,90,497,R020,V131,False,518
8935,H09,H03,92,143,R039,V152,False,170
8936,H02,H19,49,184,R028,V172,False,200
8937,H12,H05,39,230,R034,V163,False,253
8938,H24,H08,27,194,R035,V168,True,221
8939,H15,H11,81,680,R007,V118,False,710
8940,H06,H20,21,526,R041,V148,True,543
8941,H03,H05,57,347,R020,V179,False,367
8942,H02,H16,98,1286,R038,V064,False,1308
8943,H16,H07,61,634,R030,V085,True,652
8944,H16,H11,26,90,R003,V073,True,116
8945,H01,H12,84,645,R036,V018,False,662
8946,H18,H01,33,1141,R010,V002,True,1160
8947,H18,H03,43,1210,R025,V052,False,1225
8948,H20,H02,69,184,R029,V085,False,207
8949,H06,H25,45,1000,R011,V082,False,1030
8950,H03,H02,66,674,R014,V196,False,699
8951,H12,H19,57,1327,R010,V017,False,1348
8952,H18,H06,32,689,R042,V133,False,713
8953,H22,H10,59,687,R017,V021,False,707
8954,H07,H05,58,1337,R012,V001,False,1360
8955,H01,H03,71,595,R044,V055,False,624
8956,H06,H08,56,241,R022,V052,False,264
8957,H06,H25,16,111,R007,V110,True,137
8958,H10,H05,109,1023,R019,V107,False,1041
8959,H03,H08,98,970,R042,V098,False,988
8960,H04,H16,63,813,R045,V039,False,836
8961,H06,H18,39,1308,R032,V034,True,1335
8962,H16,H10,63,444,R026,V043,False,468
8963,H20,H25,83,789,R004,V076,False,807
8964,H11,H13,74,616,R023,V060,False,640
8965,H10,H03,30,606,R048,V139,True,635
8966,H13,H05,58,1100,R030,V087,False,1127
8967,H01,H25,36,1158,R036,V165,False,1174
8968,H05,H01,91,534,R047,V135,False,553
8969,H24,H17,74,376,R035,V091,True,391
8970,H06,H05,73,1101,R002,V089,False,1121
8971,H05,H22,37,864,R033,V037,False,890
8972,H20,H08,62,873,R046,V128,False,898
8973,H11,H10,86,137,R022,V036,False,158
8974,H21,H13,87,157,R016,V003,False,184
8975,H04,H05,39,1249,R036,V157,True,1274
8976,H07,H11,27,62,R015,V169,True,83
8977,H20,H18,76,1089,R006,V167,False,1113
8978,H13,H02,22,1340,R020,V045,True,1361
8979,H19,H05,80,1065,R001,V011,False,1081
8980,H22,H17,72,1412,R027,V124,False,1436
8981,H02,H17,85,103,R023,V046,True,119
8982,H02,H14,41,1008,R021,V072,False,1038
8983,H14,H05,26,1207,R048,V038,True,1228
8984,H22,H02,58,1221,R009,V135,True,1238
8985,H14,H24,77,817,R013,V002,False,837
8986,H05,H04,19,628,R044,V005,True,653
8987,H17,H21,87,1,R010,V187,False,27
8988,H12,H05,88,843,R025,V167,False,861
8989,H21,H11,55,324,R005,V057,False,351
8990,H03,H12,70,106,R035,V070,False,124
8991,H11,H14,85,432,R008,V069,False,460
8992,H10,H09,32,1098,R046,V054,True,1128
8993,H01,H05,65,1230,R029,V042,False,1245
8994,H10,H13,59,1274,R039,V085,True,1290
8995,H20,H08,93,1282,R038,V046,False,1310
8996,H19,H23,37,1429,R018,V141,False,1459
8997,H16,H02,66,1304,R047,V022,True,1322
8998,H09,H07,71,308,R003,V174,False,329
8999,H13,H02,41,1295,R034,V197,True,1323
9000,H20,H11,69,374,R003,V118,False,393
9001,H08,H20,73,754,R050,V194,False,781
9002,H20,H12,73,615,R022,V096,True,634
9003,H07,H02,64,806,R019,V160,True,823
9004,H03,H23,107,1287,R022,V072,False,1310
9005,H09,H07,33,623,R049,V144,False,638
9006,H11,H20,42,17,R019,V062,False,33
9007,H24,H23,58,168,R037,V033,False,191
9008,H16,H25,80,1098,R048,V115,False,1121
9009,H05,H13,67,1293,R024,V082,False,1317
9010,H17,H14,73,254,R001,V002,False,278
9011,H14,H24,50,136,R027,V036,False,161
9012,H04,H07,31,620,R030,V065,False,641
9013,H04,H12,78,179,R022,V103,False,199
9014,H14,H07,53,1431,R012,V023,False,1449
9015,H09,H25,103,323,R009,V128,False,344
9016,H21,H12,50,950,R013,V157,False,974
9017,H21,H15,73,1059,R011,V177,False,1076
9018,H09,H10,70,440,R011,V194,False,465
9019,H07,H17,47,174,R004,V066,False,194
9020,H19,H09,55,779,R026,V188,False,802
9021,H16,H17,18,1350,R041,V123,True,1377
9022,H16,H24,55,707,R028,V097,False,729
9023,H15,H01,65,1304,R034,V163,False,1326
9024,H17,H05,58,79,R049,V124,False,108
9025,H11,H17,79,1368,R048,V200,True,1383
9026,H22,H15,19,26,R034,V149,True,50
9027,H01,H19,49,897,R002,V094,False,917
9028,H08,H01,33,472,R024,V013,False,493
9029,H19,H06,95,661,R017,V120,False,682
9030,H24,H19,46,737,R011,V032,False,760
9031,H19,H09,62,1274,R035,V162,True,1303
9032,H17,H02,25,215,R022,V023,True,233
9033,H25,H11,62,1085,R009,V082,False,1113
9034,H19,H14,88,441,R021,V012,False,468
9035,H21,H25,63,1166,R047,V168,False,1191
9036,H12,H19,31,639,R025,V039,False,663
9037,H21,H09,52,959,R029,V081,False,989
9038,H22,H20,62,1235,R024,V149,False,1257
9039,H13,H07,44,149,R004,V094,True,166
9040,H04,H01,56,647,R033,V087,False,670
9041,H17,H20,50,445,R037,V162,True,472
9042,H02,H10,38,972,R019,V124,False,1002
9043,H15,H20,47,722,R019,V170,False,749
9044,H03,H23,94,437,R019,V187,False,466
9045,H16,H25,62,722,R050,V001,False,748
9046,H04,H19,20,555,R032,V178,True,572
9047,H03,H01,107,210,R020,V175,False,238
9048,H24,H19,58,1426,R043,V114,True,1445
9049,H04,H11,96,1082,R041,V147,False,1111
9050,H17,H24,88,248,R044,V028,False,263
9051,H19,H22,39,1173,R025,V121,True,1188
9052,H06,H14,78,986,R003,V079,False,1012
9053,H09,H11,51,212,R034,V066,False,230
9054,H05,H17,70,768,R004,V066,False,786
9055,H01,H11,91,646,R031,V008,False,670
9056,H03,H23,78,1215,R038,V134,False,1239
9057,H03,H05,52,1171,R017,V003,False,1197
9058,H12,H23,35,783,R007,V099,False,802
9059,H11,H12,100,261,R022,V196,False,281
9060,H09,H16,31,932,R014,V079,False,949
9061,H24,H08,63,166,R031,V023,True,187
9062,H13,H21,60,163,R033,V088,False,185
9063,H08,H22,75,243,R022,V070,False,272
9064,H24,H18,82,206,R039,V092,False,224
9065,H05,H09,77,1433,R024,V133,False,1463
9066,H22,H15,60,1372,R015,V085,False,1398
9067,H07,H12,40,1082,R045,V139,False,1110
9068,H08,H13,96,647,R005,V004,False,668
9069,H19,H08,55,828,R008,V059,False,850
9070,H14,H23,68,1073,R027,V105,False,1094
9071,H15,H24,53,133,R004,V131,False,151
9072,H23,H17,49,777,R033,V107,False,805
9073,H06,H08,92,84,R030,V006,False,111
9074,H09,H08,66,653,R008,V011,False,673
9075,H23,H21,84,742,R035,V158,False,757
9076,H21,H14,34,588,R038,V028,True,612
9077,H17,H07,37,1305,R002,V176,False,1329
9078,H13,H20,54,1352,R025,V129,True,1375
9079,H10,H22,100,437,R014,V049,False,457
9080,H18,H23,40,523,R032,V143,True,540
9081,H22,H20,90,762,R007,V108,True,783
9082,H24,H15,69,1397,R005,V044,True,1421
9083,H14,H25,47,421,R022,V158,False,446
9084,H17,H14,23,637,R024,V115,True,652
9085,H02,H10,83,408,R006,V018,False,425
9086,H21,H23,84,1110,R048,V051,False,1138
9087,H05,H21,77,1437,R038,V181,False,1460
9088,H21,H17,92,1418,R045,V076,False,1436
9089,H02,H11,18,904,R016,V062,True,924
9090,H11,H12,26,651,R003,V128,False,673
9091,H03,H02,41,894,R042,V046,False,913
9092,H02,H13,52,25,R020,V084,False,40
9093,H05,H13,36,607,R002,V089,True,634
9094,H24,H22,78,112,R024,V040,False,130
9095,H09,H01,55,831,R025,V168,False,859
9096,H01,H20,75,707,R011,V148,False,733
9097,H11,H04,75,1199,R036,V144,True,1217
9098,H08,H20,90,1054,R042,V198,True,1077
9099,H12,H01,63,221,R014,V106,False,250
9100,H07,H16,30,1024,R019,V198,True,1047
9101,H02,H21,80,1148,R004,V164,False,1173
9102,H05,H13,27,403,R045,V026,False,433
9103,H19,H07,90,1075,R040,V098,False,1095
9104,H24,H14,53,1167,R032,V014,False,1184
9105,H04,H02,42,215,R001,V112,False,237
9106,H09,H20,102,591,R007,V158,False,607
9107,H17,H21,77,527,R013,V053,False,546
9108,H18,H24,60,376,R003,V158,False,405
9109,H16,H03,39,728,R015,V033,False,748
9110,H11,H20,61,1217,R027,V161,False,1234
9111,H03,H14,37,552,R035,V009,False,567
9112,H12,H08,62,404,R043,V091,True,432
9113,H16,H13,76,1049,R025,V073,False,1068
9114,H19,H24,99,1047,R045,V127,False,1069
9115,H03,H12,39,1106,R032,V019,True,1127
9116,H11,H24,45,309,R036,V089,False,337
9117,H18,H08,51,425,R032,V141,False,447
9118,H10,H14,55,437,R032,V075,False,463
9119,H15,H09,71,1305,R043,V113,False,1322
9120,H21,H20,101,685,R050,V061,False,715
9121,H10,H03,41,922,R027,V189,False,940
9122,H11,H09,32,842,R038,V020,False,872
9123,H01,H02,40,1031,R008,V053,False,1060
9124,H11,H24,46,733,R013,V090,False,755
9125,H25,H23,64,1387,R027,V001,False,1408
9126,H23,H25,70,1176,R044,V077,False,1197
9127,H12,H25,45,499,R048,V005,False,523
9128,H05,H20,48,1127,R004,V054,False,1154
9129,H17,H04,37,1265,R050,V047,False,1283
9130,H10,H13,64,996,R011,V143,False,1021
9131,H18,H04,56,714,R001,V121,False,730
9132,H24,H09,87,283,R035,V002,True,306
9133,H14,H08,47,396,R018,V164,False,420
9134,H12,H25,96,56,R013,V090,False,77
9135,H17,H16,69,588,R006,V103,True,617
9136,H20,H23,42,905,R010,V126,False,921
9137,H09,H01,81,84,R010,V123,False,111
9138,H02,H07,32,377,R006,V080,False,401
9139,H16,H22,77,426,R025,V030,False,452
9140,H22,H24,87,601,R047,V064,False,630
9141,H11,H15,32,952,R034,V128,False,971
9142,H14,H05,33,1259,R039,V030,False,1281
9143,H02,H17,47,463,R011,V163,False,489
9144,H19,H08,83,231,R049,V114,False,247
9145,H23,H19,69,903,R017,V156,False,919
9146,H08,H20,57,1371,R028,V188,False,1388
9147,H21,H05,64,753,R032,V020,False,773
9148,H15,H07,54,656,R007,V012,True,684
9149,H04,H06,81,152,R018,V150,True,182
9150,H02,H24,101,1164,R033,V131,False,1192
9151,H18,H22,92,1318,R024,V132,False,1347
9152,H15,H03,66,503,R040,V115,False,531
9153,H05,H25,86,183,R014,V077,True,208
9154,H18,H20,60,1259,R030,V073,False,1277
9155,H16,H17,62,610,R010,V033,False,634
9156,H06,H17,16,69,R043,V191,True,91
9157,H02,H20,88,728,R036,V079,True,749
9158,H25,H13,65,420,R048,V113,False,441
9159,H09,H13,59,956,R025,V016,False,986
9160,H21,H14,55,366,R020,V067,False,393
9161,H01,H02,29,1227,R003,V126,False,1254
9162,H06,H01,64,551,R019,V025,True,578
9163,H23,H12,69,1132,R028,V090,False,1158
9164,H14,H03,42,1210,R045,V200,False,1233
9165,H11,H21,45,855,R034,V103,True,870
9166,H11,H21,87,466,R012,V093,False,493
9167,H04,H18,88,792,R049,V112,False,820
9168,H07,H08,87,477,R032,V030,True,498
9169,H10,H22,92,993,R006,V195,False,1021
9170,H03,H14,68,31,R019,V029,False,54
9171,H02,H25,77,798,R034,V003,False,819
9172,H19,H14,56,405,R006,V165,False,424
9173,H10,H15,59,385,R041,V023,True,415
9174,H14,H17,23,1254,R035,V138,True,1270
9175,H20,H16,80,1296,R046,V023,False,1319
9176,H06,H18,33,1098,R032,V024,True,1121
9177,H19,H10,58,581,R004,V101,False,597
9178,H09,H15,62,771,R028,V076,False,787
9179,H19,H04,35,100,R045,V184,False,128
9180,H12,H25,79,913,R049,V176,True,940
9181,H12,H17,17,619,R050,V059,True,636
9182,H12,H14,82,747,R011,V085,False,764
9183,H14,H05,40,490,R021,V105,False,514
9184,H11,H19,43,755,R048,V175,False,779
9185,H06,H16,74,373,R026,V059,False,394
9186,H11,H05,78,119,R033,V077,False,139
9187,H09,H08,36,1393,R021,V167,False,1414
9188,H07,H14,62,1119,R034,V189,True,1140
9189,H14,H04,56,754,R017,V042,False,770
9190,H01,H04,56,1036,R019,V199,False,1055
9191,H16,H09,27,746,R045,V070,False,774
9192,H24,H13,66,74,R029,V193,False,98
9193,H04,H25,65,668,R043,V055,False,694
9194,H13,H03,59,1439,R002,V190,True,1467
9195,H20,H04,84,891,R011,V067,True,906
9196,H20,H25,47,4,R017,V076,False,33
9197,H10,H15,38,902,R025,V023,False,926
9198,H09,H17,95,196,R013,V109,False,219
9199,H13,H12,66,423,R029,V053,False,442
9200,H18,H09,81,1013,R039,V197,False,1038
9201,H03,H17,25,1176,R008,V182,False,1202
9202,H15,H12,76,228,R018,V027,False,248
9203,H04,H18,83,431,R002,V129,False,456
9204,H07,H14,40,530,R027,V161,False,551
9205,H20,H06,38,1424,R022,V108,False,1453
9206,H10,H12,58,853,R041,V196,False,871
9207,H08,H07,60,421,R041,V160,True,441
9208,H08,H22,52,330,R031,V008,False,357
9209,H22,H16,58,1090,R019,V079,False,1113
9210,H14,H08,82,213,R007,V133,False,241
9211,H13,H19,44,898,R013,V088,False,922
9212,H11,H04,92,457,R034,V071,False,485
9213,H11,H13,57,59,R011,V016,False,84
9214,H13,H19,102,834,R048,V191,False,859
9215,H07,H04,85,801,R007,V054,False,830
9216,H03,H02,44,1340,R028,V080,False,1367
9217,H01,H02,39,550,R042,V128,False,577
9218,H13,H21,70,1276,R039,V001,False,1299
9219,H21,H01,54,397,R019,V010,False,413
9220,H25,H21,44,45,R034,V053,False,71
9221,H15,H04,81,406,R040,V041,False,426
9222,H21,H22,80,1362,R013,V014,False,1389
9223,H19,H15,51,1228,R023,V008,False,1250
9224,H22,H13,97,271,R025,V160,False,294
9225,H20,H10,87,144,R020,V197,True,169
9226,H02,H05,34,488,R027,V032,True,503
9227,H16,H08,62,510,R020,V197,False,539
9228,H08,H03,42,1309,R015,V129,False,1325
9229,H11,H24,33,189,R042,V118,True,206
9230,H22,H21,53,702,R001,V095,False,719
9231,H19,H05,47,82,R014,V045,False,111
9232,H04,H07,30,660,R002,V055,True,687
9233,H17,H15,61,931,R036,V155,False,949
9234,H25,H13,92,665,R033,V033,False,692
9235,H24,H07,81,1299,R029,V077,False,1327
9236,H16,H23,44,1417,R040,V078,True,1436
9237,H14,H08,91,663,R047,V026,False,678
9238,H24,H19,35,1229,R001,V198,False,1247
9239,H12,H14,21,518,R038,V094,False,538
9240,H11,H02,74,466,R049,V179,False,490
9241,H24,H09,19,890,R040,V145,True,915
9242,H01,H02,37,511,R042,V199,True,540
9243,H24,H03,54,570,R043,V028,False,587
9244,H04,H01,97,146,R010,V197,False,161
9245,H23,H25,33,86,R016,V047,False,115
9246,H04,H09,45,1418,R013,V171,False,1448
9247,H02,H08,51,264,R013,V109,False,279
9248,H16,H12,94,1139,R011,V179,False,1160
9249,H03,H17,75,161,R011,V076,False,180
9250,H05,H04,96,282,R027,V194,False,303
9251,H24,H05,94,59,R030,V185,False,79
9252,H16,H25,30,506,R046,V042,True,535
9253,H14,H17,96,1154,R015,V032,False,1176
9254,H16,H07,24,700,R030,V117,False,728
9255,H09,H19,52,27,R019,V009,True,53
9256,H13,H24,100,824,R009,V123,False,851
9257,H15,H02,71,639,R033,V186,False,665
9258,H25,H13,73,276,R015,V174,False,298
9259,H16,H22,92,213,R038,V113,False,237
9260,H11,H21,65,260,R049,V118,False,275
9261,H19,H11,93,1355,R006,V006,False,1383
9262,H09,H21,82,1267,R014,V186,False,1285
9263,H05,H24,94,304,R004,V187,False,333
9264,H05,H12,73,1248,R037,V130,False,1273
9265,H15,H04,66,1200,R036,V021,False,1218
9266,H08,H22,70,794,R048,V140,False,810
9267,H05,H20,51,73,R024,V054,True,101
9268,H09,H24,47,766,R031,V081,False,784
9269,H21,H16,34,1094,R016,V004,True,1124
9270,H05,H12,79,1300,R050,V135,False,1316
9271,H21,H13,28,326,R004,V040,False,343
9272,H23,H03,78,53,R026,V042,False,78
9273,H12,H09,55,825,R037,V161,False,849
9274,H15,H24,64,567,R045,V028,False,582
9275,H09,H07,50,747,R032,V025,False,770
9276,H13,H09,51,1324,R031,V087,False,1349
9277,H14,H06,31,1215,R042,V023,False,1241
9278,H15,H23,53,1084,R001,V038,True,1104
9279,H07,H04,78,387,R012,V075,False,405
9280,H08,H25,37,34,R014,V042,False,51
9281,H16,H11,84,1129,R001,V185,False,1155
9282,H05,H20,39,469,R010,V138,False,485
9283,H12,H20,72,524,R001,V171,False,541
9284,H05,H13,72,1029,R006,V140,False,1057
9285,H19,H22,83,731,R008,V101,False,752
9286,H16,H20,41,877,R046,V052,False,901
9287,H24,H01,93,489,R014,V086,False,509
9288,H19,H14,68,1353,R031,V164,False,1383
9289,H06,H07,33,1120,R050,V006,False,1145
9290,H14,H09,58,1095,R018,V140,False,1120
9291,H02,H20,25,1217,R040,V106,False,1235
9292,H01,H11,51,1189,R004,V050,False,1207
9293,H19,H02,65,1391,R050,V060,False,1412
9294,H07,H01,30,552,R030,V166,False,573
9295,H20,H16,61,659,R010,V103,False,680
9296,H22,H23,59,1394,R040,V027,False,1414
9297,H25,H24,65,322,R014,V084,False,341
9298,H10,H14,54,462,R043,V029,False,478
9299,H14,H25,73,749,R015,V197,False,773
9300,H25,H10,40,858,R049,V069,False,881
9301,H08,H23,68,302,R045,V139,False,322
9302,H12,H11,63,1091,R028,V179,False,1119
9303,H01,H22,32,1022,R006,V162,False,1042
9304,H07,H25,51,380,R038,V064,False,410
9305,H08,H17,34,604,R042,V165,False,619
9306,H23,H01,45,597,R013,V182,False,615
9307,H17,H11,100,646,R034,V059,False,671
9308,H20,H06,86,991,R001,V028,False,1011
9309,H12,H13,33,627,R033,V098,False,649
9310,H06,H17,90,1322,R010,V187,False,1341
9311,H14,H16,59,1221,R017,V189,False,1243
9312,H21,H14,62,1305,R023,V157,True,1327
9313,H22,H19,49,463,R047,V114,False,483
9314,H14,H02,73,881,R040,V044,False,903
9315,H21,H22,62,301,R034,V055,False,331
9316,H24,H15,74,766,R019,V056,False,796
9317,H05,H17,80,1059,R022,V054,False,1077
9318,H14,H20,80,1087,R033,V170,False,1108
9319,H22,H17,23,380,R047,V067,False,404
9320,H24,H21,74,1153,R040,V159,True,1177
9321,H13,H16,70,1304,R012,V132,False,1334
9322,H02,H24,81,737,R046,V145,False,754
9323,H17,H14,47,881,R028,V185,False,903
9324,H16,H18,30,210,R037,V143,True,228
9325,H19,H10,16,463,R039,V118,True,493
9326,H02,H01,70,279,R005,V047,True,303
9327,H01,H10,92,933,R040,V133,False,952
9328,H16,H20,41,800,R018,V123,False,819
9329,H07,H18,46,1252,R024,V073,False,1281
9330,H19,H15,66,119,R012,V004,False,147
9331,H08,H02,18,54,R037,V146,True,80
9332,H21,H07,89,474,R046,V099,True,497
9333,H23,H24,38,571,R038,V179,False,597
9334,H25,H24,69,632,R015,V110,False,657
9335,H22,H05,41,627,R042,V113,False,656
9336,H08,H02,22,83,R024,V070,True,103
9337,H12,H20,46,1022,R044,V098,True,1049
9338,H03,H23,71,398,R050,V066,False,422
9339,H16,H17,33,910,R024,V071,False,940
9340,H18,H25,68,11,R025,V136,False,31
9341,H10,H03,58,634,R042,V120,True,654
9342,H19,H21,90,1362,R046,V014,False,1382
9343,H22,H01,53,301,R026,V176,False,320
9344,H18,H21,42,1429,R003,V011,False,1447
9345,H22,H16,76,1395,R029,V149,False,1412
9346,H23,H02,75,2,R017,V179,False,25
9347,H17,H14,77,546,R015,V074,False,569
9348,H16,H20,66,1120,R034,V170,True,1139
9349,H03,H06,23,1307,R036,V107,True,1334
9350,H13,H06,85,1123,R004,V154,False,1150
9351,H23,H14,105,385,R008,V112,False,401
9352,H08,H13,68,695,R021,V079,False,718
9353,H01,H16,104,90,R015,V173,False,120
9354,H08,H15,97,1099,R049,V074,False,1119
9355,H08,H23,95,908,R026,V075,False,930
9356,H13,H08,97,1039,R012,V123,False,1056
9357,H02,H23,56,662,R024,V039,False,690
9358,H09,H20,42,766,R036,V005,False,792
9359,H03,H11,80,375,R046,V043,False,402
9360,H22,H23,69,1318,R020,V004,False,1347
9361,H02,H14,26,1317,R003,V178,True,1346
9362,H21,H18,90,851,R037,V104,False,878
9363,H23,H25,27,1161,R033,V144,False,1180
9364,H22,H21,95,1073,R013,V110,False,1098
9365,H24,H08,33,627,R024,V198,False,649
9366,H15,H21,26,117,R038,V063,False,138
9367,H07,H20,82,1220,R003,V067,False,1235
9368,H17,H06,57,1226,R044,V125,False,1253
9369,H12,H11,24,958,R032,V153,False,988
9370,H21,H23,79,1406,R038,V082,False,1423
9371,H23,H06,63,931,R019,V065,False,956
9372,H23,H18,70,295,R003,V055,False,312
9373,H07,H23,68,787,R007,V092,False,808
9374,H25,H02,101,261,R036,V156,False,281
9375,H12,H09,38,1418,R018,V114,False,1433
9376,H10,H03,68,108,R030,V099,False,129
9377,H15,H09,67,148,R013,V121,False,170
9378,H01,H13,54,692,R040,V052,True,722
9379,H03,H09,20,910,R023,V037,True,940
9380,H14,H15,43,283,R038,V162,False,298
9381,H01,H24,88,61,R034,V009,False,80
9382,H07,H15,71,468,R038,V100,False,487
9383,H22,H23,57,849,R024,V048,False,876
9384,H12,H04,75,120,R014,V173,True,141
9385,H13,H02,56,168,R002,V052,False,185
9386,H02,H06,103,529,R023,V045,False,550
9387,H01,H24,101,556,R010,V018,False,571
9388,H01,H08,60,997,R003,V013,False,1018
9389,H18,H25,51,348,R018,V149,False,371
9390,H22,H13,83,1377,R028,V046,False,1407
9391,H21,H01,89,962,R048,V161,False,984
9392,H06,H11,57,937,R008,V167,False,967
9393,H24,H13,63,1175,R014,V155,False,1191
9394,H17,H04,34,1062,R005,V198,False,1089
9395,H09,H24,66,849,R036,V190,False,875
9396,H04,H05,69,1094,R033,V145,False,1116
9397,H12,H17,31,787,R038,V143,False,810
9398,H02,H16,72,243,R042,V178,False,262
9399,H07,H10,94,300,R040,V010,False,317
9400,H13,H16,53,930,R007,V161,False,945
9401,H05,H23,74,47,R035,V023,False,71
9402,H07,H14,24,716,R007,V049,True,745
9403,H21,H07,62,224,R022,V078,False,246
9404,H04,H10,89,1268,R043,V042,False,1286
9405,H12,H16,81,71,R023,V195,False,100
9406,H14,H11,79,214,R009,V002,True,230
9407,H19,H14,103,305,R038,V085,False,321
9408,H04,H13,100,1167,R040,V110,False,1195
9409,H20,H08,69,1101,R035,V010,False,1119
9410,H20,H08,56,1047,R011,V116,False,1074
9411,H19,H09,19,1430,R034,V105,True,1460
9412,H10,H08,31,1293,R039,V137,True,1317
9413,H07,H20,36,199,R012,V120,False,220
9414,H11,H21,85,654,R002,V083,False,670
9415,H02,H04,55,707,R022,V138,False,729
9416,H13,H14,74,131,R046,V194,False,151
9417,H04,H17,26,265,R009,V096,False,288
9418,H25,H08,51,1311,R036,V072,True,1340
9419,H25,H06,78,141,R029,V163,False,170
9420,H05,H17,64,1043,R007,V011,True,1066
9421,H19,H04,50,517,R006,V008,False,543
9422,H11,H01,69,253,R035,V030,False,270
9423,H03,H20,50,1433,R015,V200,False,1453
9424,H11,H06,18,748,R004,V181,True,763
9425,H25,H18,68,919,R015,V004,False,934
9426,H23,H14,64,126,R049,V141,False,151
9427,H04,H14,56,200,R044,V041,False,230
9428,H02,H23,28,156,R037,V153,False,185
9429,H24,H04,76,156,R033,V096,False,172
9430,H08,H05,78,460,R011,V005,False,475
9431,H10,H02,52,217,R035,V016,False,244
9432,H04,H12,56,346,R012,V040,False,374
9433,H21,H24,30,960,R006,V029,False,988
9434,H21,H19,47,980,R015,V189,False,997
9435,H17,H08,58,1125,R030,V183,False,1145
9436,H05,H23,82,659,R012,V085,False,675
9437,H04,H14,80,1136,R018,V016,False,1155
9438,H15,H21,80,536,R046,V116,False,558
9439,H07,H13,35,1166,R024,V199,False,1195
9440,H12,H19,84,327,R013,V036,True,354
9441,H15,H14,39,49,R014,V133,True,68
9442,H18,H24,57,1438,R010,V007,False,1466
9443,H22,H02,35,1164,R034,V084,False,1181
9444,H10,H01,50,1202,R046,V103,False,1225
9445,H08,H20,36,336,R034,V138,False,360
9446,H17,H16,96,250,R031,V054,False,280
9447,H11,H19,56,326,R037,V006,False,344
9448,H15,H24,52,934,R041,V094,False,953
9449,H21,H05,56,1408,R017,V049,False,1423
9450,H13,H06,69,1294,R048,V075,False,1313
9451,H17,H12,94,1126,R009,V135,False,1147
