scan_id,ticket_id,customer_id,event_id,gate_id,seat_block,scan_time_min,is_duplicate,is_blacklisted,entry_allowed
8587,T005679,CUST09214,EVT1001,G2,B13A,142,0,0,1
8588,T005852,CUST12434,EVT1002,G6,B15A,129,0,0,1
8589,T002384,CUST09456,EVT1002,G5,B2D,7,0,0,1
8590,T016889,CUST02113,EVT1002,G4,B4D,8,0,0,1
8591,T008388,CUST08837,EVT1001,G2,B8B,90,0,0,1
8592,T014035,CUST13241,EVT1002,G9,B14B,24,0,0,1
8593,T015971,CUST14333,EVT1002,G8,B12C,118,0,0,1
8594,T001334,CUST02380,EVT1002,G8,B14D,148,0,0,1
8595,T006002,CUST10962,EVT1002,G7,B18E,30,1,0,0
8596,T018816,CUST11143,EVT1001,G9,B7E,53,0,0,1
8597,T008737,CUST11956,EVT1001,G1,B8E,4,0,0,1
8598,T006607,CUST08182,EVT1001,G1,B7E,107,0,0,1
8599,T006395,CUST08922,EVT1001,G5,B3C,138,0,0,1
8600,T001833,CUST09019,EVT1002,G2,B12C,96,0,1,0
8601,T017417,CUST07133,EVT1001,G3,B18E,20,0,0,1
8602,T019352,CUST02421,EVT1002,G4,B9B,135,0,0,1
8603,T001350,CUST12446,EVT1001,G4,B9C,25,0,0,1
8604,T000556,CUST06132,EVT1002,G5,B20E,65,0,0,1
8605,T009918,CUST00226,EVT1001,G3,B12B,23,0,0,1
8606,T008160,CUST00672,EVT1002,G3,B16C,128,0,0,1
8607,T018314,CUST05238,EVT1001,G5,B6D,149,0,0,1
8608,T013885,CUST05981,EVT1001,G3,B1E,128,0,0,1
8609,T007909,CUST12921,EVT1002,G6,B4A,70,0,0,1
8610,T003770,CUST08663,EVT1002,G10,B11B,77,0,0,1
8611,T018833,CUST11934,EVT1001,G10,B17E,44,0,0,1
8612,T018649,CUST03705,EVT1001,G7,B12D,54,0,0,1
8613,T016918,CUST08307,EVT1002,G6,B11B,142,0,0,1
8614,T019637,CUST05831,EVT1002,G7,B7B,68,0,0,1
8615,T008782,CUST08992,EVT1002,G7,B11C,105,0,0,1
8616,T007721,CUST04688,EVT1002,G3,B10B,53,0,0,1
8617,T006545,CUST12791,EVT1001,G4,B5C,69,0,0,1
8618,T012616,CUST04826,EVT1002,G5,B18E,146,1,0,0
8619,T004863,CUST02321,EVT1001,G8,B12A,47,0,0,1
8620,T008439,CUST02337,EVT1001,G3,B19C,70,0,0,1
8621,T004774,CUST06988,EVT1002,G3,B7C,76,0,1,0
8622,T019885,CUST13544,EVT1002,G7,B3C,79,0,0,1
8623,T009877,CUST13606,EVT1001,G4,B8B,21,0,0,1
8624,T011827,CUST11958,EVT1001,G4,B3B,53,0,0,1
8625,T010747,CUST02082,EVT1001,G10,B9B,60,0,0,1
8626,T016570,CUST04348,EVT1001,G4,B1B,36,0,0,1
8627,T019946,CUST06499,EVT1001,G6,B17B,149,0,0,1
8628,T002481,CUST12642,EVT1001,G5,B5B,5,0,0,1
8629,T007739,CUST01512,EVT1002,G4,B13B,129,0,0,1
8630,T011076,CUST11659,EVT1001,G4,B17D,53,0,0,1
8631,T009553,CUST00393,EVT1001,G7,B5D,75,0,0,1
8632,T008849,CUST06848,EVT1001,G6,B18D,5,0,0,1
8633,T001182,CUST11216,EVT1002,G6,B6C,57,0,0,1
8634,T015894,CUST01369,EVT1002,G3,B12A,63,0,0,1
8635,T012162,CUST11797,EVT1001,G4,B12C,107,0,0,1
8636,T018940,CUST03496,EVT1001,G2,B19E,48,0,0,1
8637,T006979,CUST02886,EVT1002,G7,B6D,135,0,0,1
8638,T003549,CUST06073,EVT1002,G7,B8C,114,0,0,1
8639,T017278,CUST04115,EVT1001,G9,B18D,26,0,0,1
8640,T005394,CUST14934,EVT1001,G4,B14D,14,0,0,1
8641,T007086,CUST06608,EVT1001,G10,B10E,138,0,0,1
8642,T004742,CUST13093,EVT1001,G1,B3D,10,0,0,1
8643,T015512,CUST12850,EVT1002,G8,B11A,63,0,0,1
8644,T013337,CUST01207,EVT1002,G8,B9E,88,0,0,1
8645,T000752,CUST11852,EVT1001,G10,B18B,92,0,0,1
8646,T018688,CUST00390,EVT1001,G1,B6B,126,0,0,1
8647,T001141,CUST09599,EVT1001,G6,B12B,0,0,0,1
8648,T011292,CUST11438,EVT1001,G8,B13B,124,1,0,0
8649,T013358,CUST12411,EVT1002,G2,B6E,16,0,0,1
8650,T013059,CUST12518,EVT1001,G8,B6C,38,0,0,1
8651,T019824,CUST10597,EVT1002,G6,B9D,83,0,0,1
8652,T010809,CUST02997,EVT1002,G7,B2E,39,0,0,1
8653,T016579,CUST10707,EVT1002,G6,B3C,75,0,0,1
8654,T016375,CUST06154,EVT1001,G3,B17B,117,1,0,0
8655,T015781,CUST00472,EVT1002,G6,B16C,16,0,0,1
8656,T002498,CUST06222,EVT1001,G6,B17A,119,0,0,1
8657,T012939,CUST09442,EVT1001,G8,B12E,14,0,0,1
8658,T012871,CUST00517,EVT1002,G6,B12A,148,0,0,1
8659,T010868,CUST01440,EVT1002,G5,B13E,93,0,0,1
8660,T007710,CUST07002,EVT1001,G9,B18C,96,0,0,1
8661,T002670,CUST09366,EVT1001,G10,B13D,12,0,0,1
8662,T014955,CUST11761,EVT1002,G4,B4E,109,0,0,1
8663,T001289,CUST13403,EVT1002,G8,B20D,134,0,0,1
8664,T018310,CUST02596,EVT1001,G7,B11C,69,0,0,1
8665,T006685,CUST01835,EVT1001,G8,B8D,50,1,0,0
8666,T017364,CUST10343,EVT1001,G8,B15C,118,0,0,1
8667,T003810,CUST13052,EVT1002,G5,B13C,72,0,0,1
8668,T016468,CUST11157,EVT1002,G4,B13E,18,0,0,1
8669,T006314,CUST11479,EVT1002,G4,B18D,85,0,0,1
8670,T011538,CUST12233,EVT1001,G9,B9B,106,1,0,0
8671,T012809,CUST04568,EVT1001,G1,B1C,138,0,0,1
8672,T014159,CUST05349,EVT1001,G6,B13B,45,0,0,1
8673,T019674,CUST00339,EVT1002,G7,B6E,25,1,0,0
8674,T019633,CUST12310,EVT1001,G8,B16A,8,0,0,1
8675,T005710,CUST04117,EVT1001,G10,B17A,114,0,0,1
8676,T017896,CUST02254,EVT1002,G5,B13E,46,0,0,1
8677,T004364,CUST05950,EVT1002,G2,B6A,5,0,1,0
8678,T018952,CUST02425,EVT1001,G6,B12B,70,0,0,1
8679,T016144,CUST04257,EVT1001,G6,B8E,130,0,0,1
8680,T005012,CUST11401,EVT1001,G8,B10C,69,0,0,1
8681,T013376,CUST01176,EVT1002,G8,B7A,123,0,0,1
8682,T006236,CUST10211,EVT1002,G9,B8D,122,0,0,1
8683,T005211,CUST06184,EVT1001,G8,B1B,76,0,0,1
8684,T004598,CUST04119,EVT1001,G5,B8B,139,0,0,1
8685,T004481,CUST09043,EVT1002,G9,B9E,101,0,0,1
8686,T019173,CUST09142,EVT1002,G4,B2E,59,0,0,1
8687,T005684,CUST02131,EVT1001,G3,B16D,54,0,0,1
8688,T007563,CUST14855,EVT1002,G6,B4C,115,0,0,1
8689,T002417,CUST04963,EVT1001,G7,B10B,8,0,0,1
8690,T008244,CUST00781,EVT1002,G9,B11D,82,0,0,1
8691,T006305,CUST01638,EVT1001,G10,B6B,57,0,0,1
8692,T010971,CUST01584,EVT1001,G10,B18D,100,0,0,1
8693,T017483,CUST10632,EVT1001,G5,B4C,122,0,0,1
8694,T018382,CUST08867,EVT1002,G1,B1E,10,0,0,1
8695,T007321,CUST13372,EVT1001,G9,B6D,16,0,0,1
8696,T002931,CUST00778,EVT1001,G4,B14A,15,0,0,1
8697,T019163,CUST13137,EVT1002,G4,B4A,7,0,0,1
8698,T001028,CUST12891,EVT1002,G6,B15B,26,0,0,1
8699,T006818,CUST05218,EVT1002,G10,B12C,15,1,0,0
8700,T005697,CUST01583,EVT1001,G7,B14A,11,0,0,1
8701,T010450,CUST09206,EVT1002,G2,B1D,17,0,0,1
8702,T008015,CUST04851,EVT1001,G2,B13C,8,0,0,1
8703,T016312,CUST12706,EVT1001,G4,B11D,130,0,0,1
8704,T001603,CUST01565,EVT1002,G5,B16C,134,0,0,1
8705,T001107,CUST00753,EVT1002,G6,B14B,138,0,0,1
8706,T001600,CUST04346,EVT1001,G7,B4A,82,1,0,0
8707,T004526,CUST02199,EVT1002,G9,B13B,125,0,0,1
8708,T013595,CUST02637,EVT1002,G1,B7B,122,0,0,1
8709,T001112,CUST11386,EVT1001,G9,B7B,84,0,0,1
8710,T006457,CUST13629,EVT1002,G4,B8B,109,0,0,1
8711,T003459,CUST04706,EVT1001,G10,B2C,8,0,0,1
8712,T019653,CUST02692,EVT1002,G2,B3C,121,0,0,1
8713,T012361,CUST06372,EVT1001,G1,B13A,132,0,0,1
8714,T008704,CUST13998,EVT1002,G4,B2A,147,0,0,1
8715,T016742,CUST10974,EVT1001,G2,B16B,80,0,0,1
8716,T013428,CUST12523,EVT1002,G9,B12A,96,0,0,1
8717,T010885,CUST08165,EVT1002,G10,B10B,57,0,0,1
8718,T017360,CUST13362,EVT1001,G8,B15C,148,0,0,1
8719,T001026,CUST09429,EVT1002,G2,B13C,115,0,0,1
8720,T015256,CUST10764,EVT1002,G10,B15B,64,0,0,1
8721,T006386,CUST13411,EVT1001,G4,B20D,122,0,1,0
8722,T019784,CUST01102,EVT1002,G6,B11D,58,0,0,1
8723,T005893,CUST04523,EVT1001,G9,B8D,109,0,0,1
8724,T019288,CUST13180,EVT1001,G4,B20B,15,0,0,1
8725,T017994,CUST03864,EVT1001,G7,B8D,112,0,0,1
8726,T004807,CUST06497,EVT1002,G7,B12C,72,0,0,1
8727,T009459,CUST01076,EVT1001,G4,B6B,14,0,0,1
8728,T018570,CUST02283,EVT1002,G6,B10E,0,0,0,1
8729,T006690,CUST02756,EVT1001,G5,B3D,42,0,0,1
8730,T016591,CUST14439,EVT1002,G7,B11C,101,1,0,0
8731,T009528,CUST11568,EVT1001,G8,B1E,143,0,0,1
8732,T013078,CUST01004,EVT1002,G4,B17C,58,0,0,1
8733,T007081,CUST07521,EVT1002,G3,B13A,13,1,0,0
8734,T015680,CUST12785,EVT1002,G1,B6E,117,0,0,1
8735,T019831,CUST10729,EVT1001,G4,B18D,40,0,0,1
8736,T003099,CUST01809,EVT1001,G5,B17E,130,0,0,1
8737,T016640,CUST08322,EVT1001,G9,B5A,122,0,0,1
8738,T006786,CUST05496,EVT1002,G6,B8A,36,0,0,1
8739,T013082,CUST07187,EVT1001,G8,B16A,135,0,0,1
8740,T015768,CUST12209,EVT1001,G1,B3D,86,0,0,1
8741,T017573,CUST03983,EVT1002,G3,B5B,22,0,0,1
8742,T003733,CUST13540,EVT1001,G7,B9B,33,0,0,1
8743,T015241,CUST02564,EVT1001,G10,B8D,134,0,0,1
8744,T001641,CUST01533,EVT1001,G8,B18B,76,0,0,1
8745,T005440,CUST11325,EVT1002,G6,B3C,12,0,0,1
8746,T007707,CUST07013,EVT1002,G6,B16E,110,0,0,1
8747,T011637,CUST05079,EVT1001,G10,B15C,56,0,0,1
8748,T011221,CUST07820,EVT1001,G9,B8A,117,0,0,1
8749,T019572,CUST04428,EVT1001,G4,B18E,86,0,0,1
8750,T010266,CUST11013,EVT1002,G5,B10D,98,0,0,1
8751,T012343,CUST11430,EVT1001,G8,B7D,70,0,0,1
8752,T006814,CUST11086,EVT1002,G2,B1E,111,0,0,1
8753,T008095,CUST00516,EVT1002,G4,B20E,87,0,0,1
8754,T003767,CUST09673,EVT1002,G5,B1C,30,0,0,1
8755,T000086,CUST08496,EVT1001,G5,B19B,67,0,0,1
8756,T007738,CUST04743,EVT1002,G6,B2B,132,0,0,1
8757,T018496,CUST12372,EVT1002,G4,B6B,78,0,0,1
8758,T009556,CUST04687,EVT1002,G4,B13C,66,0,0,1
8759,T010218,CUST04328,EVT1002,G2,B3D,117,0,0,1
8760,T005249,CUST08507,EVT1001,G3,B4C,128,0,0,1
8761,T018842,CUST01074,EVT1002,G9,B13E,139,0,0,1
8762,T002953,CUST04232,EVT1002,G7,B3E,148,0,0,1
8763,T011955,CUST00141,EVT1002,G10,B8D,45,0,0,1
8764,T012469,CUST07367,EVT1001,G9,B15E,125,0,0,1
8765,T004043,CUST13342,EVT1001,G3,B1B,50,0,0,1
8766,T017077,CUST09564,EVT1001,G10,B11B,7,0,0,1
8767,T012881,CUST11641,EVT1002,G6,B17B,128,0,0,1
8768,T005631,CUST10848,EVT1001,G7,B10D,36,0,0,1
8769,T019388,CUST03602,EVT1002,G4,B7C,116,0,0,1
8770,T008955,CUST13713,EVT1001,G5,B3E,117,0,0,1
8771,T011372,CUST00696,EVT1001,G3,B3B,23,0,1,0
8772,T002274,CUST06410,EVT1002,G6,B4E,69,0,0,1
8773,T008202,CUST02789,EVT1002,G10,B2C,99,0,0,1
8774,T014828,CUST07699,EVT1002,G1,B12E,89,1,0,0
8775,T001970,CUST14775,EVT1002,G3,B12D,80,0,0,1
8776,T006802,CUST06250,EVT1001,G3,B6E,134,0,0,1
8777,T009565,CUST13015,EVT1001,G10,B5A,114,0,0,1
8778,T012837,CUST06443,EVT1002,G1,B13B,66,0,0,1
8779,T011688,CUST10421,EVT1001,G5,B2E,137,0,0,1
8780,T016717,CUST02448,EVT1001,G4,B12A,47,0,0,1
8781,T004955,CUST05677,EVT1001,G5,B8A,134,0,0,1
8782,T019491,CUST04034,EVT1002,G5,B13C,37,0,0,1
8783,T016095,CUST01472,EVT1001,G7,B12E,105,0,0,1
8784,T013110,CUST13970,EVT1001,G5,B11B,44,0,0,1
8785,T012029,CUST11870,EVT1002,G4,B19D,61,0,0,1
8786,T010824,CUST00975,EVT1001,G7,B7E,108,0,0,1
8787,T011480,CUST09076,EVT1002,G7,B3D,106,0,0,1
8788,T000277,CUST12784,EVT1002,G8,B16E,39,0,0,1
8789,T014283,CUST02497,EVT1001,G7,B8E,124,0,0,1
8790,T012487,CUST11164,EVT1002,G3,B15E,34,0,0,1
8791,T013047,CUST11775,EVT1002,G4,B8C,74,0,0,1
8792,T003764,CUST04673,EVT1002,G9,B10D,95,0,0,1
8793,T014779,CUST11157,EVT1002,G5,B5A,122,0,0,1
8794,T001486,CUST01520,EVT1002,G2,B8E,11,0,0,1
8795,T019352,CUST12843,EVT1001,G10,B10D,124,0,0,1
8796,T005792,CUST06048,EVT1002,G4,B15C,133,0,0,1
8797,T007357,CUST06891,EVT1002,G8,B7A,53,0,0,1
8798,T019629,CUST14767,EVT1002,G9,B15C,23,0,0,1
8799,T004665,CUST05289,EVT1001,G4,B11C,42,0,0,1
8800,T008105,CUST10762,EVT1002,G6,B4A,126,0,0,1
8801,T015225,CUST09813,EVT1002,G9,B19E,53,0,0,1
8802,T002251,CUST09490,EVT1001,G2,B3C,51,1,0,0
8803,T010846,CUST02558,EVT1002,G7,B12D,137,0,0,1
8804,T017731,CUST07492,EVT1002,G8,B7E,118,0,0,1
8805,T016094,CUST14307,EVT1001,G1,B5D,105,0,0,1
8806,T009389,CUST11111,EVT1001,G7,B9B,91,0,0,1
8807,T018053,CUST09375,EVT1001,G5,B5A,20,0,0,1
8808,T011418,CUST08216,EVT1002,G2,B14C,134,0,0,1
8809,T007043,CUST08057,EVT1001,G2,B18E,27,0,0,1
8810,T015515,CUST08875,EVT1001,G6,B13D,74,0,0,1
8811,T011741,CUST10799,EVT1002,G1,B11B,14,0,0,1
8812,T009311,CUST01856,EVT1002,G2,B12D,14,1,0,0
8813,T001762,CUST07292,EVT1002,G7,B16B,4,0,0,1
8814,T005947,CUST02968,EVT1002,G5,B20C,92,0,0,1
8815,T009333,CUST05176,EVT1002,G5,B20B,16,0,1,0
8816,T013667,CUST05448,EVT1001,G4,B10D,74,0,0,1
8817,T007596,CUST10182,EVT1001,G4,B11C,64,0,0,1
8818,T004246,CUST09762,EVT1001,G10,B14C,55,0,0,1
8819,T003501,CUST13058,EVT1001,G6,B20D,56,1,0,0
8820,T003295,CUST01964,EVT1001,G7,B8D,137,0,0,1
8821,T018604,CUST11305,EVT1002,G1,B9A,100,0,0,1
8822,T011935,CUST00450,EVT1001,G5,B18D,25,0,0,1
8823,T001232,CUST02672,EVT1001,G4,B10A,3,0,0,1
8824,T007935,CUST13319,EVT1002,G10,B5D,49,1,0,0
8825,T017439,CUST14294,EVT1001,G8,B5C,137,0,0,1
8826,T016429,CUST10668,EVT1001,G5,B16A,95,0,0,1
8827,T004806,CUST13157,EVT1001,G10,B15D,82,0,1,0
8828,T010033,CUST07042,EVT1002,G1,B14B,147,0,0,1
8829,T004839,CUST08665,EVT1002,G6,B20C,40,0,0,1
8830,T000675,CUST05447,EVT1001,G5,B10A,135,0,0,1
8831,T005145,CUST05853,EVT1002,G5,B13D,3,0,0,1
8832,T006814,CUST02413,EVT1001,G4,B11E,26,0,0,1
8833,T002097,CUST14276,EVT1001,G6,B3D,11,1,0,0
8834,T013435,CUST14648,EVT1001,G1,B13A,87,0,0,1
8835,T005538,CUST00475,EVT1001,G5,B2A,16,0,0,1
8836,T006699,CUST02133,EVT1001,G5,B16D,138,0,0,1
8837,T011552,CUST03158,EVT1001,G6,B6B,68,0,0,1
8838,T018195,CUST03079,EVT1002,G8,B18C,108,0,0,1
8839,T014625,CUST13231,EVT1001,G2,B7C,81,1,0,0
8840,T015922,CUST09972,EVT1001,G8,B9D,144,0,0,1
8841,T015849,CUST00092,EVT1001,G7,B19A,44,0,0,1
8842,T003356,CUST14954,EVT1002,G3,B9C,150,0,0,1
8843,T016554,CUST14458,EVT1002,G5,B10A,4,0,0,1
8844,T013969,CUST13018,EVT1002,G8,B8E,27,0,0,1
8845,T004871,CUST10040,EVT1001,G1,B7B,90,0,0,1
8846,T014638,CUST05684,EVT1001,G3,B18A,147,0,0,1
8847,T005255,CUST13363,EVT1002,G8,B11C,42,0,0,1
8848,T013876,CUST09666,EVT1001,G2,B3D,43,0,0,1
8849,T009101,CUST12152,EVT1001,G9,B18D,41,0,0,1
8850,T019329,CUST13527,EVT1002,G3,B10C,100,0,0,1
8851,T009096,CUST11951,EVT1001,G3,B8A,21,0,0,1
8852,T016256,CUST00883,EVT1001,G8,B10D,98,0,0,1
8853,T018499,CUST10310,EVT1002,G6,B1E,18,0,0,1
8854,T015768,CUST03806,EVT1001,G9,B8E,49,0,0,1
8855,T008885,CUST02785,EVT1001,G1,B14E,89,0,0,1
8856,T013640,CUST10828,EVT1001,G9,B11A,17,1,0,0
8857,T004505,CUST10252,EVT1001,G8,B4D,150,0,0,1
8858,T000722,CUST02691,EVT1002,G2,B12A,82,0,0,1
8859,T016514,CUST14116,EVT1001,G4,B17E,0,0,0,1
8860,T017751,CUST13937,EVT1001,G10,B7B,146,0,0,1
8861,T019402,CUST11094,EVT1001,G4,B15A,84,0,0,1
8862,T003181,CUST03090,EVT1001,G10,B12E,14,0,0,1
8863,T019762,CUST12526,EVT1002,G1,B16B,64,1,0,0
8864,T000163,CUST14337,EVT1001,G3,B17C,127,1,0,0
8865,T009899,CUST07663,EVT1001,G1,B2A,31,0,0,1
8866,T018223,CUST04823,EVT1001,G2,B5E,34,0,0,1
8867,T019076,CUST04486,EVT1001,G9,B10C,103,0,0,1
8868,T015563,CUST09192,EVT1001,G7,B6B,19,0,0,1
8869,T011218,CUST06891,EVT1002,G8,B2D,111,0,0,1
8870,T017910,CUST04390,EVT1001,G1,B6C,79,0,1,0
8871,T015957,CUST04098,EVT1002,G4,B8D,112,0,0,1
8872,T015991,CUST00482,EVT1002,G9,B15C,9,0,0,1
8873,T014044,CUST06732,EVT1001,G4,B14A,96,0,0,1
8874,T009850,CUST11874,EVT1002,G4,B2C,90,0,0,1
8875,T005971,CUST14620,EVT1001,G3,B5B,133,1,1,0
8876,T017777,CUST05079,EVT1001,G7,B4D,34,0,0,1
8877,T018184,CUST06179,EVT1001,G7,B17B,5,0,0,1
8878,T009057,CUST09420,EVT1001,G9,B17B,53,0,0,1
8879,T014601,CUST01060,EVT1001,G10,B10B,116,0,0,1
8880,T017922,CUST04342,EVT1001,G8,B7B,123,0,0,1
8881,T005668,CUST08023,EVT1002,G8,B8B,135,0,0,1
8882,T017820,CUST01249,EVT1002,G5,B20B,119,0,0,1
8883,T017242,CUST08111,EVT1001,G8,B6D,19,0,0,1
8884,T017842,CUST02259,EVT1002,G3,B6E,106,0,0,1
8885,T005015,CUST10322,EVT1002,G8,B5D,15,0,0,1
8886,T001824,CUST13569,EVT1002,G5,B2B,125,0,0,1
8887,T012115,CUST09140,EVT1002,G4,B1A,22,0,0,1
8888,T008229,CUST13808,EVT1002,G1,B14A,115,0,0,1
8889,T006453,CUST10203,EVT1002,G7,B16D,43,0,0,1
8890,T000831,CUST13811,EVT1001,G1,B9C,90,0,0,1
8891,T019191,CUST12209,EVT1002,G1,B9E,27,0,0,1
8892,T000587,CUST13745,EVT1001,G6,B2D,32,0,0,1
8893,T002219,CUST14838,EVT1001,G8,B6A,49,0,0,1
8894,T011773,CUST04577,EVT1001,G6,B14C,62,1,0,0
8895,T004440,CUST11183,EVT1002,G8,B9E,138,0,0,1
8896,T006503,CUST10236,EVT1001,G8,B2D,123,0,0,1
8897,T013631,CUST12877,EVT1001,G5,B2B,150,1,0,0
8898,T004546,CUST04256,EVT1001,G9,B16C,19,0,0,1
8899,T006972,CUST05612,EVT1002,G8,B12C,80,1,0,0
8900,T015851,CUST03315,EVT1001,G4,B20C,20,0,0,1
8901,T010242,CUST04844,EVT1002,G4,B4A,140,0,0,1
8902,T002654,CUST14999,EVT1001,G4,B1C,131,0,0,1
8903,T000931,CUST02109,EVT1001,G6,B14B,32,0,0,1
8904,T017874,CUST09066,EVT1001,G8,B13C,112,0,0,1
8905,T001959,CUST09837,EVT1001,G6,B2B,118,0,0,1
8906,T001823,CUST09619,EVT1001,G3,B17E,102,0,0,1
8907,T004562,CUST03382,EVT1001,G8,B11A,38,0,0,1
8908,T016517,CUST04689,EVT1002,G5,B17B,139,0,0,1
8909,T005893,CUST08220,EVT1001,G6,B6C,14,0,0,1
8910,T014341,CUST13860,EVT1002,G4,B6C,57,0,0,1
8911,T010495,CUST05798,EVT1001,G6,B15B,134,0,0,1
8912,T008828,CUST09073,EVT1002,G7,B10D,23,0,0,1
8913,T014696,CUST09221,EVT1002,G8,B11C,92,0,0,1
8914,T001184,CUST01276,EVT1001,G2,B12A,8,0,0,1
8915,T000083,CUST14834,EVT1001,G8,B10A,42,1,0,0
8916,T002591,CUST02392,EVT1001,G6,B11A,46,0,0,1
8917,T018502,CUST11611,EVT1002,G10,B17B,6,0,0,1
8918,T019430,CUST01203,EVT1001,G7,B4B,134,1,0,0
8919,T006941,CUST01811,EVT1001,G10,B2D,129,0,0,1
8920,T000953,CUST05874,EVT1001,G3,B10A,132,0,0,1
8921,T016282,CUST03041,EVT1002,G9,B11D,38,0,0,1
8922,T017383,CUST11709,EVT1001,G7,B15B,43,0,0,1
8923,T011380,CUST11033,EVT1001,G10,B12C,147,1,0,0
8924,T004836,CUST01234,EVT1001,G10,B2E,78,0,0,1
8925,T003560,CUST13884,EVT1001,G10,B14D,127,0,0,1
8926,T012456,CUST04407,EVT1001,G8,B18C,94,0,0,1
8927,T001472,CUST06977,EVT1001,G2,B16A,135,1,0,0
8928,T005062,CUST03643,EVT1001,G5,B17B,131,0,0,1
8929,T007178,CUST11520,EVT1001,G4,B17D,135,0,0,1
8930,T004115,CUST02294,EVT1001,G9,B9B,119,0,0,1
8931,T005180,CUST14935,EVT1001,G7,B8A,114,0,0,1
8932,T012995,CUST10592,EVT1002,G7,B12B,71,0,0,1
8933,T004472,CUST00395,EVT1002,G3,B19A,124,0,0,1
8934,T011684,CUST13216,EVT1001,G9,B12D,35,0,0,1
8935,T005715,CUST01596,EVT1001,G3,B20A,12,0,0,1
8936,T017339,CUST09008,EVT1001,G7,B8E,93,0,0,1
8937,T017396,CUST09124,EVT1001,G2,B4C,126,0,0,1
8938,T004707,CUST05298,EVT1001,G6,B2D,91,0,0,1
8939,T013118,CUST14391,EVT1002,G8,B19D,3,0,0,1
8940,T001469,CUST03998,EVT1001,G6,B16C,139,0,0,1
8941,T019866,CUST01992,EVT1002,G4,B12A,115,0,0,1
8942,T017329,CUST12821,EVT1002,G1,B2C,39,0,0,1
8943,T003151,CUST10829,EVT1002,G1,B16A,14,0,0,1
8944,T009386,CUST09015,EVT1002,G8,B12C,30,0,0,1
8945,T014984,CUST05796,EVT1002,G2,B19D,6,0,0,1
8946,T007760,CUST05114,EVT1001,G8,B12C,29,0,0,1
8947,T012111,CUST08321,EVT1002,G3,B6B,37,0,0,1
8948,T000612,CUST06127,EVT1002,G7,B5C,5,1,0,0
8949,T005107,CUST05215,EVT1002,G10,B13B,43,0,0,1
8950,T015238,CUST08925,EVT1001,G2,B2B,56,0,0,1
8951,T000146,CUST07585,EVT1001,G5,B9D,14,0,0,1
8952,T015844,CUST10735,EVT1001,G9,B10E,56,0,0,1
8953,T018432,CUST12512,EVT1001,G9,B17E,111,0,0,1
8954,T000354,CUST00606,EVT1002,G4,B11B,58,0,0,1
8955,T003602,CUST09928,EVT1001,G8,B4B,145,0,0,1
8956,T013263,CUST11878,EVT1001,G3,B3A,0,0,0,1
8957,T012151,CUST04682,EVT1002,G1,B9D,67,0,0,1
8958,T016460,CUST05780,EVT1002,G9,B2D,57,0,0,1
8959,T001725,CUST11746,EVT1002,G9,B6A,12,1,0,0
8960,T010428,CUST03833,EVT1002,G3,B5B,58,1,0,0
8961,T004465,CUST04861,EVT1001,G8,B11B,55,0,0,1
8962,T018140,CUST05753,EVT1002,G2,B14B,38,0,0,1
8963,T000723,CUST12698,EVT1001,G3,B12D,0,0,0,1
8964,T007594,CUST10615,EVT1002,G8,B11B,146,0,0,1
8965,T018630,CUST07880,EVT1002,G9,B3E,109,0,0,1
8966,T011722,CUST12859,EVT1002,G2,B4A,128,0,1,0
8967,T009609,CUST08408,EVT1002,G3,B16E,57,0,0,1
8968,T012651,CUST14549,EVT1001,G8,B8A,101,0,0,1
8969,T003660,CUST08434,EVT1002,G2,B1A,139,0,0,1
8970,T001719,CUST14520,EVT1002,G7,B17D,60,0,0,1
8971,T008567,CUST14254,EVT1002,G7,B1D,60,0,0,1
8972,T014194,CUST09616,EVT1001,G9,B12A,110,0,0,1
8973,T018768,CUST00144,EVT1001,G4,B8C,30,0,0,1
8974,T012061,CUST05058,EVT1002,G5,B11A,68,0,0,1
8975,T004717,CUST01134,EVT1002,G9,B13B,108,0,0,1
8976,T013755,CUST12916,EVT1001,G2,B16D,36,0,0,1
8977,T007396,CUST04410,EVT1001,G7,B10A,73,0,0,1
8978,T014616,CUST03959,EVT1001,G3,B17E,19,1,0,0
8979,T003841,CUST13563,EVT1002,G3,B15C,103,0,0,1
8980,T002552,CUST14801,EVT1001,G10,B9A,131,0,0,1
8981,T013134,CUST01356,EVT1002,G10,B20D,40,0,0,1
8982,T005269,CUST13164,EVT1002,G5,B11C,18,0,0,1
8983,T003478,CUST14696,EVT1002,G8,B3A,27,0,0,1
8984,T019699,CUST13806,EVT1002,G3,B6B,92,0,0,1
8985,T013450,CUST00809,EVT1002,G2,B6A,57,0,0,1
8986,T007146,CUST05190,EVT1002,G9,B2B,72,0,0,1
8987,T002823,CUST05607,EVT1002,G3,B20D,142,0,0,1
8988,T003610,CUST07208,EVT1001,G2,B18A,37,0,0,1
8989,T012939,CUST09304,EVT1001,G2,B13B,5,0,1,0
8990,T005601,CUST04576,EVT1002,G8,B4C,59,0,0,1
8991,T008015,CUST11907,EVT1002,G6,B9A,145,0,0,1
8992,T006157,CUST04702,EVT1001,G1,B2B,120,0,0,1
8993,T010701,CUST07582,EVT1001,G5,B1C,16,0,0,1
8994,T009493,CUST01639,EVT1001,G4,B8A,89,0,0,1
8995,T016049,CUST07882,EVT1002,G2,B15D,89,0,0,1
8996,T010354,CUST02716,EVT1002,G3,B15A,116,1,0,0
