complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP006928,CZ03758,Big pothole on road,pothole,W09,12.932993,77.435602,3,2879,,0.627
CMP006929,CZ02298,Deep pothole near junction,pothole,W11,12.854515,77.486386,3,687,TEAM03,0.424
CMP006930,CZ01352,Damaged road patch,pothole,W18,12.857465,77.4938,2,2277,TEAM01,0.451
CMP006931,CZ03659,Overflowing dustbin,garbage,W04,12.911293,77.562879,5,3654,TEAM08,0.938
CMP006932,CZ01663,Clogged sewage line,drainage,W15,12.936404,77.483693,3,1536,TEAM05,0.502
CMP006933,CZ02677,Garbage not collected,garbage,W15,12.958644,77.45006,2,3604,,0.574
CMP006934,CZ04133,Pipe burst near house,water_leak,W09,12.913234,77.558431,2,1357,TEAM10,0.366
CMP006935,CZ04531,Broken road surface,pothole,W03,12.886676,77.425119,2,1001,TEAM05,0.333
CMP006936,CZ04308,Flickering street lamp,streetlight,W20,12.884414,77.518617,3,2111,,0.555
CMP006937,CZ07133,Open manhole,drainage,W11,12.903145,77.470808,4,2802,TEAM10,0.739
CMP006938,CZ07092,Sewage water overflow,water_leak,W10,12.827777,77.50079,2,4306,TEAM05,0.639
CMP006939,CZ05045,Pole light fused,streetlight,W17,12.866669,77.473821,5,2423,TEAM10,0.824
CMP006940,CZ01886,Open manhole,drainage,W03,12.87787,77.491635,1,345,TEAM01,0.152
CMP006941,CZ01221,Garbage not collected,garbage,W20,12.849839,77.498761,2,3755,TEAM07,0.588
CMP006942,CZ06583,Sewage water overflow,water_leak,W13,12.941935,77.521831,1,1005,TEAM03,0.213
CMP006943,CZ00026,Broken road surface,pothole,W04,12.906027,77.466721,4,1281,TEAM06,0.599
CMP006944,CZ00890,Streetlight not working,streetlight,W03,12.905734,77.511188,5,118,TEAM09,0.611
CMP006945,CZ05091,Flickering street lamp,streetlight,W10,12.941139,77.431097,3,2516,TEAM05,0.593
CMP006946,CZ02162,Sewage water overflow,water_leak,W20,12.91679,77.524376,5,3888,TEAM09,0.96
CMP006947,CZ02919,Broken road surface,pothole,W15,12.85167,77.506423,2,1844,,0.411
CMP006948,CZ04931,Deep pothole near junction,pothole,W04,12.938842,77.481843,5,3956,TEAM08,0.966
CMP006949,CZ02484,Water leakage on road,water_leak,W08,12.890587,77.555913,5,2361,TEAM03,0.819
CMP006950,CZ06136,Broken road surface,pothole,W05,12.855846,77.539689,4,3895,TEAM02,0.841
CMP006951,CZ03265,Broken road surface,pothole,W03,12.835073,77.455932,2,3768,TEAM02,0.589
CMP006952,CZ04342,Deep pothole near junction,pothole,W07,12.854134,77.46019,1,1336,TEAM08,0.244
CMP006953,CZ06724,Deep pothole near junction,pothole,W16,12.907203,77.429135,3,3845,,0.716
CMP006954,CZ02280,Street garbage pile,garbage,W15,12.921178,77.433834,5,61,TEAM04,0.606
CMP006955,CZ03511,Streetlight not working,streetlight,W03,12.867818,77.554703,1,2465,TEAM10,0.348
CMP006956,CZ05626,Pole light fused,streetlight,W12,12.870342,77.461653,3,1982,TEAM01,0.544
CMP006957,CZ07461,Damaged road patch,pothole,W02,12.905729,77.533061,2,1460,TEAM10,0.375
CMP006958,CZ06164,Broken road surface,pothole,W09,12.856089,77.506146,2,4081,TEAM10,0.618
CMP006959,CZ00776,Flickering street lamp,streetlight,W08,12.933393,77.477417,4,873,TEAM01,0.561
CMP006960,CZ04243,Pole light fused,streetlight,W09,12.844641,77.514903,4,2241,TEAM08,0.688
CMP006961,CZ03177,Dark road no lights,streetlight,W04,12.821966,77.529247,4,111,,0.49
CMP006962,CZ05581,Damaged road patch,pothole,W12,12.912484,77.431825,2,3370,TEAM09,0.552
CMP006963,CZ02138,Damaged road patch,pothole,W18,12.950446,77.505327,5,1782,TEAM04,0.765
CMP006964,CZ04907,Clogged sewage line,drainage,W02,12.913695,77.465428,4,3065,TEAM02,0.764
CMP006965,CZ03171,Open manhole,drainage,W02,12.854853,77.467422,3,4279,TEAM06,0.756
CMP006966,CZ02110,Garbage not collected,garbage,W12,12.861791,77.53162,3,3039,TEAM04,0.641
CMP006967,CZ02649,Dark road no lights,streetlight,W19,12.973191,77.4271,2,3018,TEAM06,0.519
CMP006968,CZ05402,Water supply leak,water_leak,W01,12.939338,77.569826,1,3029,,0.4
CMP006969,CZ06157,Big pothole on road,pothole,W15,12.860779,77.503871,3,3613,,0.695
CMP006970,CZ06680,Water supply leak,water_leak,W08,12.90423,77.543207,5,2204,TEAM05,0.804
CMP006971,CZ01070,Broken road surface,pothole,W13,12.83786,77.494523,2,2884,TEAM07,0.507
CMP006972,CZ07028,Street garbage pile,garbage,W01,12.87759,77.553093,3,635,TEAM02,0.419
CMP006973,CZ01628,Sewage water overflow,water_leak,W04,12.883064,77.461306,2,1135,TEAM01,0.345
CMP006974,CZ01340,Flickering street lamp,streetlight,W07,12.891961,77.524684,4,2593,TEAM05,0.72
CMP006975,CZ05409,Big pothole on road,pothole,W05,12.861106,77.49386,2,372,TEAM07,0.274
CMP006976,CZ03865,Water leakage on road,water_leak,W20,12.862958,77.435714,4,2523,TEAM01,0.714
CMP006977,CZ06938,Deep pothole near junction,pothole,W14,12.822498,77.519223,3,4197,TEAM01,0.749
CMP006978,CZ02471,Water supply leak,water_leak,W10,12.844801,77.429147,3,3778,,0.71
CMP006979,CZ04704,Sewage water overflow,water_leak,W12,12.886186,77.444246,4,1819,,0.648
CMP006980,CZ00614,Damaged road patch,pothole,W17,12.856359,77.549227,2,3881,TEAM07,0.599
CMP006981,CZ00927,Flickering street lamp,streetlight,W15,12.845871,77.485606,1,1462,TEAM07,0.255
CMP006982,CZ01235,Overflowing dustbin,garbage,W17,12.868212,77.442684,1,1776,TEAM08,0.284
CMP006983,CZ06223,Smell from waste,garbage,W06,12.96856,77.486892,2,1033,TEAM03,0.336
CMP006984,CZ03872,Dark road no lights,streetlight,W16,12.933434,77.502203,3,3263,,0.662
CMP006985,CZ03325,Deep pothole near junction,pothole,W07,12.883424,77.501425,4,2751,TEAM01,0.735
CMP006986,CZ05955,Street garbage pile,garbage,W01,12.892343,77.486079,5,1282,TEAM10,0.719
CMP006987,CZ06323,Street garbage pile,garbage,W01,12.868863,77.518277,2,3388,TEAM04,0.554
CMP006988,CZ07228,Sewage water overflow,water_leak,W20,12.904258,77.47524,5,658,TEAM05,0.661
CMP006989,CZ04666,Pipe burst near house,water_leak,W06,12.844135,77.424135,5,1187,TEAM08,0.71
CMP006990,CZ04711,Water supply leak,water_leak,W20,12.965972,77.577798,2,3995,TEAM03,0.61
CMP006991,CZ03418,Damaged road patch,pothole,W01,12.958506,77.443279,5,3257,TEAM02,0.902
CMP006992,CZ04082,Overflowing dustbin,garbage,W09,12.850378,77.465325,3,732,TEAM03,0.428
CMP006993,CZ07383,Broken road surface,pothole,W14,12.844559,77.446769,4,3478,,0.802
CMP006994,CZ04006,Flickering street lamp,streetlight,W08,12.873194,77.476368,2,1948,TEAM05,0.42
CMP006995,CZ05416,Street garbage pile,garbage,W07,12.950565,77.576148,4,302,TEAM06,0.508
CMP006996,CZ06576,Smell from waste,garbage,W16,12.863087,77.474321,1,3378,TEAM04,0.433
CMP006997,CZ05035,Sewage water overflow,water_leak,W11,12.882165,77.421234,5,2507,TEAM03,0.832
CMP006998,CZ01953,Drainage overflowing,drainage,W09,12.864845,77.456157,1,930,TEAM05,0.206
CMP006999,CZ06162,Pole light fused,streetlight,W12,12.841033,77.568419,4,3918,TEAM09,0.843
CMP007000,CZ02064,Flickering street lamp,streetlight,W09,12.969365,77.452926,2,1770,TEAM06,0.404
CMP007001,CZ07736,Flickering street lamp,streetlight,W01,12.976241,77.428442,3,4277,TEAM07,0.756
CMP007002,CZ03731,Street garbage pile,garbage,W17,12.860246,77.443715,1,237,TEAM08,0.142
CMP007003,CZ01144,Smell from waste,garbage,W13,12.93974,77.457493,4,2345,TEAM10,0.697
CMP007004,CZ00348,Street garbage pile,garbage,W14,12.936894,77.537761,1,3496,TEAM06,0.444
CMP007005,CZ04375,Sewage water overflow,water_leak,W10,12.83399,77.431322,2,1912,TEAM05,0.417
CMP007006,CZ00104,Pole light fused,streetlight,W01,12.966239,77.569055,5,523,TEAM06,0.648
CMP007007,CZ02090,Flickering street lamp,streetlight,W06,12.889822,77.543484,5,3157,TEAM10,0.892
CMP007008,CZ06420,Pole light fused,streetlight,W11,12.901359,77.524654,5,2148,TEAM03,0.799
CMP007009,CZ03219,Broken road surface,pothole,W12,12.865871,77.511424,1,896,TEAM05,0.203
CMP007010,CZ00740,Dark road no lights,streetlight,W10,12.820409,77.474731,2,2709,TEAM09,0.491
CMP007011,CZ02393,Pole light fused,streetlight,W19,12.856037,77.498583,3,3917,TEAM06,0.723
CMP007012,CZ02251,Sewage water overflow,water_leak,W12,12.858119,77.564535,4,2775,TEAM02,0.737
CMP007013,CZ02568,Water supply leak,water_leak,W20,12.945965,77.442263,3,3473,TEAM08,0.682
CMP007014,CZ02435,Flickering street lamp,streetlight,W18,12.847044,77.562917,5,4008,TEAM06,0.971
CMP007015,CZ01466,Broken road surface,pothole,W20,12.833434,77.548196,5,2982,TEAM01,0.876
CMP007016,CZ00012,Street garbage pile,garbage,W02,12.880266,77.446384,2,2566,TEAM09,0.478
CMP007017,CZ05605,Overflowing dustbin,garbage,W04,12.931954,77.491997,4,3003,TEAM01,0.758
CMP007018,CZ02018,Street garbage pile,garbage,W05,12.854265,77.434416,2,3033,,0.521
CMP007019,CZ06334,Blocked drain,drainage,W13,12.906185,77.457318,2,1797,TEAM09,0.406
CMP007020,CZ06911,Dark road no lights,streetlight,W10,12.885708,77.568015,5,1260,TEAM05,0.717
CMP007021,CZ06270,Clogged sewage line,drainage,W02,12.915965,77.421055,1,2869,TEAM02,0.386
CMP007022,CZ03959,Sewage water overflow,water_leak,W07,12.978831,77.52551,3,673,TEAM03,0.422
CMP007023,CZ04246,Street garbage pile,garbage,W02,12.919742,77.486964,1,3790,TEAM05,0.471
CMP007024,CZ00540,Damaged road patch,pothole,W12,12.934858,77.494414,2,1266,TEAM07,0.357
CMP007025,CZ03301,Deep pothole near junction,pothole,W02,12.975177,77.523692,5,2614,TEAM03,0.842
CMP007026,CZ01178,Damaged road patch,pothole,W15,12.971613,77.565745,2,1206,TEAM03,0.352
CMP007027,CZ00866,Damaged road patch,pothole,W13,12.919535,77.568232,2,1842,TEAM10,0.411
CMP007028,CZ06970,Blocked drain,drainage,W07,12.830283,77.474314,1,3336,TEAM02,0.429
CMP007029,CZ02108,Smell from waste,garbage,W07,12.965184,77.547056,1,2250,TEAM02,0.328
CMP007030,CZ00696,Garbage not collected,garbage,W16,12.916723,77.49455,4,11,TEAM06,0.481
CMP007031,CZ06857,Smell from waste,garbage,W04,12.834276,77.43808,2,679,TEAM09,0.303
CMP007032,CZ02585,Blocked drain,drainage,W07,12.961343,77.536065,1,3969,TEAM06,0.487
CMP007033,CZ06694,Garbage not collected,garbage,W12,12.908298,77.515591,1,1473,TEAM09,0.256
CMP007034,CZ01482,Open manhole,drainage,W17,12.964271,77.443935,3,340,TEAM07,0.391
CMP007035,CZ04816,Clogged sewage line,drainage,W11,12.834012,77.423922,5,908,TEAM08,0.684
CMP007036,CZ05995,Garbage not collected,garbage,W16,12.89543,77.469382,2,2670,,0.487
CMP007037,CZ01303,Clogged sewage line,drainage,W12,12.918785,77.505724,4,732,,0.548
CMP007038,CZ01599,Broken road surface,pothole,W05,12.870091,77.520017,5,3510,TEAM07,0.925
CMP007039,CZ07972,Overflowing dustbin,garbage,W05,12.918029,77.541673,3,1013,TEAM10,0.454
CMP007040,CZ03402,Water leakage on road,water_leak,W12,12.876299,77.443806,1,2876,TEAM05,0.386
CMP007041,CZ03271,Clogged sewage line,drainage,W03,12.9581,77.463047,3,3173,TEAM02,0.654
CMP007042,CZ05305,Street garbage pile,garbage,W17,12.909975,77.577727,5,715,TEAM04,0.666
CMP007043,CZ06609,Overflowing dustbin,garbage,W16,12.965204,77.469085,5,1774,TEAM05,0.764
CMP007044,CZ05787,Clogged sewage line,drainage,W07,12.88214,77.427652,4,1064,TEAM02,0.579
CMP007045,CZ00931,Blocked drain,drainage,W19,12.877661,77.5243,5,3402,TEAM01,0.915
CMP007046,CZ03331,Water supply leak,water_leak,W14,12.924861,77.471945,3,3617,TEAM03,0.695
CMP007047,CZ04006,Water supply leak,water_leak,W19,12.953926,77.421705,2,435,TEAM08,0.28
CMP007048,CZ04787,Drainage overflowing,drainage,W19,12.967067,77.472971,1,3097,,0.407
CMP007049,CZ00145,Flickering street lamp,streetlight,W01,12.841401,77.448274,5,930,TEAM09,0.686
CMP007050,CZ01358,Pipe burst near house,water_leak,W15,12.821177,77.526071,5,1526,TEAM08,0.741
CMP007051,CZ00757,Flickering street lamp,streetlight,W18,12.864922,77.521924,4,1491,TEAM09,0.618
CMP007052,CZ02915,Flickering street lamp,streetlight,W17,12.881286,77.444388,4,4300,TEAM07,0.878
CMP007053,CZ04266,Damaged road patch,pothole,W10,12.977046,77.52214,3,195,TEAM05,0.378
CMP007054,CZ02942,Damaged road patch,pothole,W13,12.887644,77.519221,4,2459,TEAM01,0.708
CMP007055,CZ01732,Deep pothole near junction,pothole,W19,12.958255,77.420878,2,1131,TEAM09,0.345
CMP007056,CZ05776,Overflowing dustbin,garbage,W10,12.900329,77.532314,5,3904,,0.961
CMP007057,CZ02278,Drainage overflowing,drainage,W11,12.845053,77.486195,1,3120,TEAM07,0.409
CMP007058,CZ06283,Damaged road patch,pothole,W18,12.840489,77.435153,4,3411,TEAM06,0.796
CMP007059,CZ00076,Clogged sewage line,drainage,W18,12.83728,77.511044,2,4257,TEAM04,0.634
CMP007060,CZ01714,Smell from waste,garbage,W06,12.94443,77.490704,3,4204,TEAM10,0.749
CMP007061,CZ05433,Blocked drain,drainage,W06,12.975578,77.492622,1,2451,TEAM03,0.347
CMP007062,CZ07743,Open manhole,drainage,W07,12.843764,77.541049,1,3000,TEAM06,0.398
CMP007063,CZ06761,Flickering street lamp,streetlight,W09,12.976929,77.498918,2,2498,TEAM02,0.471
CMP007064,CZ04556,Streetlight not working,streetlight,W09,12.916233,77.456529,2,3330,TEAM04,0.548
CMP007065,CZ04931,Blocked drain,drainage,W11,12.830257,77.542641,2,1917,TEAM01,0.417
CMP007066,CZ02920,Sewage water overflow,water_leak,W05,12.866355,77.476893,5,848,TEAM06,0.679
CMP007067,CZ05076,Pole light fused,streetlight,W11,12.937959,77.424185,4,2467,TEAM10,0.708
CMP007068,CZ01330,Water leakage on road,water_leak,W01,12.925807,77.429067,3,2856,TEAM02,0.624
CMP007069,CZ04344,Flickering street lamp,streetlight,W04,12.972028,77.437941,1,3249,TEAM07,0.421
CMP007070,CZ03695,Garbage not collected,garbage,W16,12.954755,77.424764,5,3449,TEAM05,0.919
CMP007071,CZ01016,Clogged sewage line,drainage,W04,12.966447,77.507565,4,2863,TEAM04,0.745
CMP007072,CZ03139,Sewage water overflow,water_leak,W20,12.894693,77.474595,1,2396,TEAM04,0.342
CMP007073,CZ07907,Pole light fused,streetlight,W08,12.964418,77.431448,1,226,TEAM03,0.141
CMP007074,CZ02885,Pipe burst near house,water_leak,W14,12.922598,77.437779,4,1166,TEAM06,0.588
CMP007075,CZ02967,Smell from waste,garbage,W04,12.949143,77.530889,5,1376,,0.727
CMP007076,CZ06811,Broken road surface,pothole,W16,12.950543,77.453762,4,2440,TEAM07,0.706
CMP007077,CZ04864,Pipe burst near house,water_leak,W02,12.945739,77.452212,1,656,TEAM10,0.181
CMP007078,CZ05924,Overflowing dustbin,garbage,W09,12.916843,77.545605,4,2297,TEAM04,0.693
CMP007079,CZ02213,Damaged road patch,pothole,W17,12.88284,77.450508,1,552,TEAM01,0.171
CMP007080,CZ01574,Pole light fused,streetlight,W13,12.881399,77.542545,3,3199,TEAM06,0.656
CMP007081,CZ06613,Water supply leak,water_leak,W18,12.830524,77.56543,2,2507,TEAM10,0.472
CMP007082,CZ07420,Sewage water overflow,water_leak,W09,12.944828,77.565355,2,1266,TEAM05,0.357
CMP007083,CZ06578,Blocked drain,drainage,W20,12.851357,77.514698,1,3803,TEAM04,0.472
CMP007084,CZ07601,Water supply leak,water_leak,W06,12.967268,77.547217,1,3011,TEAM01,0.399
CMP007085,CZ05583,Water leakage on road,water_leak,W19,12.843346,77.493196,1,3074,TEAM05,0.405
CMP007086,CZ06304,Sewage water overflow,water_leak,W15,12.868435,77.46548,3,1691,TEAM01,0.517
CMP007087,CZ01206,Pole light fused,streetlight,W10,12.870369,77.44117,2,1186,,0.35
CMP007088,CZ01271,Pipe burst near house,water_leak,W16,12.933288,77.468527,5,3633,TEAM06,0.936
CMP007089,CZ03145,Smell from waste,garbage,W12,12.928846,77.547696,3,1203,TEAM08,0.471
CMP007090,CZ01830,Damaged road patch,pothole,W12,12.896828,77.524924,4,931,TEAM08,0.566
CMP007091,CZ05318,Open manhole,drainage,W06,12.949889,77.498383,4,3889,TEAM02,0.84
CMP007092,CZ06437,Sewage water overflow,water_leak,W19,12.908902,77.519582,3,832,TEAM10,0.437
CMP007093,CZ06534,Blocked drain,drainage,W20,12.952364,77.421777,1,3510,TEAM10,0.445
CMP007094,CZ04805,Clogged sewage line,drainage,W04,12.89177,77.502625,5,1945,TEAM08,0.78
CMP007095,CZ06128,Smell from waste,garbage,W15,12.94193,77.538728,5,1409,,0.73
CMP007096,CZ02699,Overflowing dustbin,garbage,W06,12.936787,77.441291,4,2528,TEAM04,0.714
CMP007097,CZ00018,Garbage not collected,garbage,W08,12.973163,77.521887,2,338,,0.271
CMP007098,CZ01741,Water leakage on road,water_leak,W11,12.83605,77.48009,3,2907,TEAM10,0.629
CMP007099,CZ04441,Water supply leak,water_leak,W04,12.96348,77.569772,5,1340,TEAM03,0.724
CMP007100,CZ00024,Damaged road patch,pothole,W13,12.966239,77.459667,3,1718,,0.519
CMP007101,CZ07847,Drainage overflowing,drainage,W17,12.822138,77.512963,1,1723,,0.28
CMP007102,CZ07945,Overflowing dustbin,garbage,W11,12.892355,77.536155,3,499,TEAM05,0.406
CMP007103,CZ01688,Garbage not collected,garbage,W17,12.834821,77.458917,3,2027,TEAM07,0.548
CMP007104,CZ00375,Overflowing dustbin,garbage,W20,12.846633,77.565721,4,2496,TEAM08,0.711
CMP007105,CZ04854,Streetlight not working,streetlight,W06,12.937203,77.443749,2,265,TEAM04,0.265
CMP007106,CZ02405,Sewage water overflow,water_leak,W17,12.974375,77.464945,1,2209,TEAM06,0.325
CMP007107,CZ06868,Open manhole,drainage,W11,12.953629,77.521895,1,4267,TEAM03,0.515
CMP007108,CZ04353,Blocked drain,drainage,W15,12.937161,77.435714,3,3152,TEAM04,0.652
CMP007109,CZ04607,Blocked drain,drainage,W06,12.916704,77.428179,3,1801,TEAM03,0.527
CMP007110,CZ05555,Pole light fused,streetlight,W14,12.93233,77.428578,5,1284,TEAM06,0.719
CMP007111,CZ02556,Broken road surface,pothole,W05,12.851311,77.509206,1,4029,,0.493
CMP007112,CZ00494,Broken road surface,pothole,W10,12.944813,77.5743,2,1862,TEAM10,0.412
CMP007113,CZ05997,Blocked drain,drainage,W07,12.894549,77.578741,3,2567,TEAM03,0.598
CMP007114,CZ06733,Overflowing dustbin,garbage,W09,12.891559,77.523029,1,2390,,0.341
CMP007115,CZ00293,Drainage overflowing,drainage,W04,12.968904,77.453963,2,3353,TEAM02,0.55
CMP007116,CZ01668,Garbage not collected,garbage,W19,12.865467,77.566304,2,3865,TEAM05,0.598
CMP007117,CZ05774,Clogged sewage line,drainage,W08,12.915337,77.5484,1,1414,TEAM09,0.251
CMP007118,CZ04389,Big pothole on road,pothole,W10,12.905983,77.421516,2,2875,TEAM09,0.506
CMP007119,CZ03337,Water leakage on road,water_leak,W10,12.865745,77.521195,4,3881,TEAM02,0.839
CMP007120,CZ07606,Garbage not collected,garbage,W09,12.881612,77.483496,2,1999,TEAM05,0.425
CMP007121,CZ07409,Dark road no lights,streetlight,W08,12.892068,77.491971,2,445,TEAM10,0.281
CMP007122,CZ02850,Pipe burst near house,water_leak,W10,12.951411,77.538203,2,1730,TEAM05,0.4
CMP007123,CZ02573,Open manhole,drainage,W01,12.858847,77.552779,3,849,TEAM06,0.439
CMP007124,CZ04747,Overflowing dustbin,garbage,W18,12.957999,77.451527,3,585,,0.414
CMP007125,CZ06196,Blocked drain,drainage,W19,12.8762,77.46025,2,1730,TEAM05,0.4
CMP007126,CZ06589,Flickering street lamp,streetlight,W20,12.862202,77.579853,3,1545,TEAM10,0.503
CMP007127,CZ07736,Water supply leak,water_leak,W15,12.841673,77.572549,5,4032,TEAM01,0.973
CMP007128,CZ00730,Sewage water overflow,water_leak,W15,12.906361,77.444414,3,1365,TEAM09,0.486
CMP007129,CZ02814,Sewage water overflow,water_leak,W18,12.831889,77.461594,5,472,TEAM10,0.644
CMP007130,CZ06345,Clogged sewage line,drainage,W06,12.8975,77.513948,4,1301,TEAM10,0.6
CMP007131,CZ06335,Big pothole on road,pothole,W02,12.90191,77.503788,4,226,TEAM01,0.501
CMP007132,CZ02385,Big pothole on road,pothole,W19,12.891879,77.504468,2,3389,TEAM08,0.554
CMP007133,CZ04928,Open manhole,drainage,W06,12.884419,77.460534,3,1721,,0.519
CMP007134,CZ01601,Flickering street lamp,streetlight,W18,12.979937,77.54832,1,776,TEAM03,0.192
CMP007135,CZ03355,Drainage overflowing,drainage,W19,12.905768,77.568696,1,3186,TEAM03,0.415
CMP007136,CZ06321,Garbage not collected,garbage,W18,12.964046,77.471887,3,3342,TEAM06,0.669
CMP007137,CZ02224,Pole light fused,streetlight,W04,12.865203,77.443262,3,360,,0.393
CMP007138,CZ04301,Sewage water overflow,water_leak,W06,12.946427,77.544773,3,2762,TEAM07,0.616
CMP007139,CZ02055,Overflowing dustbin,garbage,W04,12.85197,77.506633,1,432,,0.16
CMP007140,CZ02872,Water supply leak,water_leak,W01,12.904208,77.471942,5,3619,TEAM09,0.935
CMP007141,CZ07156,Overflowing dustbin,garbage,W02,12.958479,77.56201,3,2484,TEAM01,0.59
CMP007142,CZ05264,Clogged sewage line,drainage,W15,12.973288,77.566589,2,3645,,0.578
CMP007143,CZ01606,Drainage overflowing,drainage,W16,12.899602,77.54866,2,2656,TEAM06,0.486
CMP007144,CZ03156,Pole light fused,streetlight,W10,12.854419,77.483557,3,3883,TEAM06,0.72
CMP007145,CZ02429,Deep pothole near junction,pothole,W17,12.976442,77.437685,1,498,,0.166
CMP007146,CZ04083,Overflowing dustbin,garbage,W07,12.830047,77.455767,1,4162,TEAM05,0.505
CMP007147,CZ02400,Deep pothole near junction,pothole,W04,12.945185,77.523697,4,3735,,0.826
CMP007148,CZ07988,Deep pothole near junction,pothole,W17,12.960267,77.503549,5,1382,TEAM09,0.728
CMP007149,CZ01733,Overflowing dustbin,garbage,W16,12.926557,77.567862,5,3095,TEAM05,0.887
CMP007150,CZ01191,Drainage overflowing,drainage,W06,12.895338,77.454264,2,2283,TEAM03,0.451
CMP007151,CZ01128,Blocked drain,drainage,W09,12.854006,77.455809,1,2575,TEAM03,0.358
CMP007152,CZ07435,Pipe burst near house,water_leak,W09,12.912964,77.482011,5,593,,0.655
CMP007153,CZ01439,Garbage not collected,garbage,W07,12.942668,77.485506,5,1149,TEAM01,0.706
CMP007154,CZ00110,Garbage not collected,garbage,W06,12.978826,77.492013,4,2385,TEAM02,0.701
CMP007155,CZ00865,Garbage not collected,garbage,W15,12.882502,77.519037,3,1424,TEAM02,0.492
CMP007156,CZ06395,Streetlight not working,streetlight,W18,12.902821,77.51622,1,4207,TEAM07,0.51
CMP007157,CZ05471,Smell from waste,garbage,W02,12.865618,77.420452,1,2798,TEAM04,0.379
CMP007158,CZ04307,Smell from waste,garbage,W02,12.955449,77.487488,3,1524,TEAM05,0.501
CMP007159,CZ07100,Blocked drain,drainage,W06,12.960398,77.465428,2,3717,TEAM10,0.584
CMP007160,CZ01365,Open manhole,drainage,W07,12.960292,77.538418,5,3322,TEAM01,0.908
CMP007161,CZ04198,Broken road surface,pothole,W01,12.938835,77.423385,4,763,,0.551
CMP007162,CZ02764,Broken road surface,pothole,W15,12.881952,77.505331,4,2621,TEAM03,0.723
CMP007163,CZ06387,Drainage overflowing,drainage,W17,12.968908,77.473327,3,1941,TEAM07,0.54
CMP007164,CZ01682,Pole light fused,streetlight,W18,12.950118,77.50044,5,2142,TEAM01,0.798
CMP007165,CZ06895,Blocked drain,drainage,W13,12.974934,77.558188,5,585,TEAM05,0.654
CMP007166,CZ01748,Blocked drain,drainage,W19,12.838252,77.447439,5,1121,TEAM02,0.704
CMP007167,CZ02468,Damaged road patch,pothole,W04,12.926143,77.449103,4,190,TEAM10,0.498
CMP007168,CZ00230,Pipe burst near house,water_leak,W07,12.895648,77.498265,4,388,TEAM02,0.516
CMP007169,CZ00756,Sewage water overflow,water_leak,W02,12.973197,77.565847,4,2328,TEAM02,0.696
CMP007170,CZ01653,Pole light fused,streetlight,W07,12.933812,77.510346,4,2945,TEAM06,0.753
CMP007171,CZ01530,Water supply leak,water_leak,W07,12.889903,77.517895,5,4183,,0.987
CMP007172,CZ01282,Streetlight not working,streetlight,W08,12.924703,77.565064,4,981,,0.571
CMP007173,CZ07634,Garbage not collected,garbage,W18,12.820411,77.572047,5,3215,TEAM06,0.898
CMP007174,CZ01616,Overflowing dustbin,garbage,W06,12.949596,77.549772,5,2333,TEAM09,0.816
CMP007175,CZ01110,Water supply leak,water_leak,W11,12.946059,77.449575,3,3089,TEAM04,0.646
CMP007176,CZ04212,Dark road no lights,streetlight,W20,12.848358,77.438349,2,2460,TEAM05,0.468
CMP007177,CZ04592,Street garbage pile,garbage,W12,12.912675,77.448483,2,3833,TEAM03,0.595
CMP007178,CZ05882,Smell from waste,garbage,W20,12.863894,77.531087,3,2459,,0.588
CMP007179,CZ06350,Big pothole on road,pothole,W10,12.835014,77.427322,4,658,TEAM01,0.541
CMP007180,CZ01788,Street garbage pile,garbage,W14,12.856909,77.45472,2,2329,TEAM09,0.456
CMP007181,CZ03403,Sewage water overflow,water_leak,W02,12.856059,77.53851,3,1810,TEAM07,0.528
CMP007182,CZ02207,Street garbage pile,garbage,W12,12.846008,77.53667,3,3368,,0.672
CMP007183,CZ06878,Blocked drain,drainage,W11,12.889945,77.563814,5,2311,TEAM03,0.814
CMP007184,CZ01029,Blocked drain,drainage,W05,12.917276,77.522771,5,2058,TEAM03,0.791
CMP007185,CZ07956,Deep pothole near junction,pothole,W03,12.95764,77.458902,5,1261,TEAM08,0.717
CMP007186,CZ05768,Water leakage on road,water_leak,W14,12.889501,77.471437,2,929,TEAM05,0.326
CMP007187,CZ04408,Flickering street lamp,streetlight,W14,12.947195,77.522313,4,2463,TEAM09,0.708
CMP007188,CZ02335,Broken road surface,pothole,W07,12.932233,77.532944,3,1477,TEAM04,0.497
CMP007189,CZ04481,Big pothole on road,pothole,W20,12.850721,77.501547,1,3094,TEAM02,0.406
CMP007190,CZ07240,Dark road no lights,streetlight,W14,12.935578,77.570864,4,2384,,0.701
CMP007191,CZ05956,Blocked drain,drainage,W01,12.866032,77.497257,3,4137,TEAM08,0.743
CMP007192,CZ04653,Garbage not collected,garbage,W04,12.864839,77.444085,5,95,TEAM04,0.609
CMP007193,CZ00470,Pipe burst near house,water_leak,W16,12.910877,77.555123,5,4027,TEAM01,0.973
CMP007194,CZ07854,Damaged road patch,pothole,W14,12.87106,77.446725,1,2614,,0.362
CMP007195,CZ00638,Overflowing dustbin,garbage,W15,12.843456,77.558982,5,2677,TEAM02,0.848
CMP007196,CZ01208,Water supply leak,water_leak,W06,12.822892,77.491634,4,4247,TEAM07,0.873
CMP007197,CZ00155,Open manhole,drainage,W05,12.924328,77.496825,4,1946,TEAM06,0.66
