record_id,pole_id,zone,timestamp_min,ambient_lux,traffic_density,dimming_level_pct,power_kw
8741,358,Z18,1060,16567.1,154,19,0.038
8742,44,Z16,181,43.0,113,78,0.156
8743,1137,Z20,78,195.6,154,88,0.176
8744,906,Z1,1021,8765.9,184,13,0.026
8745,145,Z3,1364,90.6,199,99,0.198
8746,237,Z17,44,119.2,120,80,0.16
8747,1917,Z16,982,17561.8,91,15,0.03
8748,871,Z9,825,11241.9,16,19,0.038
8749,809,Z2,646,14570.5,10,6,0.012
8750,1410,Z1,23,91.3,140,85,0.17
8751,678,Z13,785,18290.4,30,5,0.01
8752,1486,Z18,1163,103.1,13,53,0.106
8753,87,Z16,712,5057.2,70,10,0.02
8754,39,Z16,446,11452.6,179,16,0.032
8755,629,Z2,585,12973.2,29,18,0.036
8756,997,Z15,778,11264.0,31,10,0.02
8757,1096,Z14,286,5.6,131,82,0.164
8758,1011,Z10,1248,132.3,161,90,0.18
8759,887,Z1,763,12300.7,59,14,0.028
8760,925,Z17,538,18967.8,149,4,0.008
8761,827,Z14,629,13028.8,119,18,0.036
8762,950,Z20,623,9646.4,68,4,0.008
8763,668,Z5,136,35.9,63,65,0.13
8764,203,Z15,52,45.5,49,62,0.124
8765,1902,Z4,75,142.9,60,65,0.13
8766,378,Z16,1028,12539.4,26,1,0.002
8767,1277,Z10,47,57.9,100,75,0.15
8768,1618,Z16,886,8588.7,165,16,0.032
8769,475,Z12,383,15565.4,125,16,0.032
8770,389,Z11,791,18029.7,29,18,0.036
8771,134,Z13,809,12107.7,90,11,0.022
8772,461,Z7,1340,135.9,131,82,0.164
8773,1504,Z9,609,7642.7,180,16,0.032
8774,1268,Z18,799,14982.0,148,4,0.008
8775,1526,Z17,1053,6396.0,105,13,0.026
8776,1513,Z16,833,12835.0,144,6,0.012
8777,1456,Z8,293,195.7,84,71,0.142
8778,623,Z1,261,174.3,119,79,0.158
8779,1457,Z8,1408,149.9,0,50,0.1
8780,1328,Z11,1190,74.9,167,91,0.182
8781,289,Z11,141,39.5,42,60,0.12
8782,1623,Z10,654,10474.1,132,19,0.038
8783,192,Z8,543,14512.8,111,5,0.01
8784,290,Z13,1410,64.6,110,77,0.154
8785,1336,Z4,494,11134.0,184,0,0.0
8786,835,Z9,238,106.5,86,71,0.142
8787,122,Z8,326,15.7,86,71,0.142
8788,57,Z3,112,124.3,168,92,0.184
8789,1392,Z11,865,8395.7,70,4,0.008
8790,1172,Z19,510,7594.1,134,14,0.028
8791,1834,Z1,981,18731.0,122,11,0.022
8792,100,Z16,614,17472.9,108,12,0.024
8793,1757,Z6,1196,163.4,54,63,0.126
8794,849,Z20,19,181.0,113,78,0.156
8795,908,Z5,1106,118.3,33,58,0.116
8796,1648,Z6,986,10449.8,37,7,0.014
8797,1787,Z2,1089,41.7,84,71,0.142
8798,924,Z12,1268,33.3,164,91,0.182
8799,1492,Z15,513,19161.7,88,17,0.034
8800,1099,Z10,544,11735.1,127,15,0.03
8801,1439,Z19,1158,27.0,175,93,0.186
8802,378,Z15,596,17552.2,173,2,0.004
8803,1483,Z15,1143,137.1,13,53,0.106
8804,1192,Z2,500,14527.3,178,12,0.024
8805,1680,Z17,459,10103.5,83,14,0.028
8806,1750,Z7,284,50.4,135,83,0.166
8807,354,Z5,1099,69.0,158,89,0.178
8808,845,Z10,258,182.0,103,75,0.15
8809,1127,Z20,1155,153.6,66,66,0.132
8810,1958,Z8,1370,18.0,173,93,0.186
8811,299,Z4,1049,9404.6,116,5,0.01
8812,1829,Z8,734,12452.5,106,12,0.024
8813,1320,Z15,125,51.8,180,95,0.19
8814,1795,Z14,322,195.4,115,78,0.156
8815,504,Z6,764,11644.6,57,2,0.004
8816,928,Z20,1303,39.7,200,100,0.2
8817,36,Z18,592,9403.2,186,18,0.036
8818,402,Z6,1029,18945.0,76,10,0.02
8819,1695,Z2,144,47.4,190,97,0.194
8820,1898,Z11,971,18081.9,132,3,0.006
8821,441,Z10,1166,148.6,64,66,0.132
8822,227,Z11,1133,44.7,80,70,0.14
8823,666,Z1,406,14249.8,132,0,0.0
8824,717,Z19,798,10576.3,16,19,0.038
8825,1593,Z18,272,177.7,153,88,0.176
8826,286,Z12,540,13028.8,23,4,0.008
8827,1415,Z14,1108,160.8,86,71,0.142
8828,907,Z17,1340,189.1,97,74,0.148
8829,1343,Z1,1074,12519.9,200,16,0.032
8830,40,Z11,98,136.1,191,97,0.194
8831,894,Z18,556,9256.0,11,10,0.02
8832,862,Z3,977,16929.3,55,5,0.01
8833,66,Z5,933,14741.6,94,1,0.002
8834,1673,Z18,767,5137.6,127,19,0.038
8835,1273,Z11,682,14678.1,109,17,0.034
8836,1908,Z6,12,161.5,39,59,0.118
8837,1762,Z14,865,15192.3,63,18,0.036
8838,195,Z17,849,11461.1,145,9,0.018
8839,392,Z2,1306,161.3,61,65,0.13
8840,13,Z12,696,10794.2,1,9,0.018
8841,942,Z18,177,160.7,9,52,0.104
8842,1682,Z6,364,16216.8,56,8,0.016
8843,1178,Z16,43,94.7,7,51,0.102
8844,1568,Z16,759,16998.7,22,8,0.016
8845,169,Z3,627,9256.9,138,9,0.018
8846,1292,Z18,1355,135.1,188,97,0.194
8847,45,Z20,1328,154.7,188,97,0.194
8848,1837,Z1,439,7984.3,98,13,0.026
8849,125,Z7,771,7081.6,195,4,0.008
8850,1243,Z20,1057,8006.8,183,17,0.034
8851,1040,Z8,529,10606.0,70,7,0.014
8852,1889,Z2,1377,95.8,14,53,0.106
8853,1799,Z2,677,9646.9,24,0,0.0
8854,1042,Z5,201,84.2,70,67,0.134
8855,1060,Z14,664,17292.8,13,14,0.028
8856,610,Z9,901,7394.0,143,19,0.038
8857,1795,Z13,908,5003.9,53,15,0.03
8858,223,Z4,1171,81.7,163,90,0.18
8859,808,Z13,1268,28.2,188,97,0.194
8860,1804,Z15,292,125.5,88,72,0.144
8861,934,Z12,706,9764.9,30,4,0.008
8862,1118,Z14,862,18012.9,64,2,0.004
8863,1270,Z6,400,7746.7,24,3,0.006
8864,792,Z4,120,191.6,153,88,0.176
8865,1079,Z13,863,6656.8,189,20,0.04
8866,1708,Z18,1054,13416.6,193,2,0.004
8867,148,Z2,1081,46.4,63,65,0.13
8868,1026,Z4,494,13186.9,177,18,0.036
8869,1728,Z7,1389,64.9,104,76,0.152
8870,1591,Z17,1054,6142.6,37,16,0.032
8871,1476,Z14,706,7278.8,83,15,0.03
8872,1744,Z17,190,20.6,153,88,0.176
8873,108,Z6,986,13512.1,169,0,0.0
8874,1221,Z8,449,8526.6,91,13,0.026
8875,1534,Z13,969,14301.8,67,7,0.014
8876,1375,Z17,1238,195.5,110,77,0.154
8877,1365,Z9,1411,138.1,107,76,0.152
8878,1800,Z16,1260,13.6,200,100,0.2
8879,1755,Z7,871,17389.4,108,7,0.014
8880,1840,Z13,884,15907.4,107,15,0.03
8881,1340,Z4,724,17950.6,68,20,0.04
8882,566,Z3,54,97.7,51,62,0.124
8883,1948,Z3,1438,68.0,22,55,0.11
8884,489,Z9,203,153.2,179,94,0.188
8885,31,Z2,130,153.8,111,77,0.154
8886,1044,Z14,1178,97.5,54,63,0.126
8887,506,Z13,553,12755.3,120,7,0.014
8888,651,Z8,112,93.2,154,88,0.176
8889,1261,Z14,502,17039.8,167,8,0.016
8890,1837,Z15,341,121.3,115,78,0.156
8891,1285,Z7,1156,147.2,86,71,0.142
8892,879,Z11,994,9937.0,143,14,0.028
8893,1851,Z2,1035,18799.4,84,19,0.038
8894,268,Z18,1182,36.2,78,69,0.138
8895,771,Z2,197,90.3,170,92,0.184
8896,962,Z16,1062,19492.6,42,8,0.016
8897,1848,Z16,1415,65.7,98,74,0.148
8898,197,Z1,1291,160.0,81,70,0.14
8899,1607,Z14,918,5372.0,110,4,0.008
8900,1414,Z9,1248,160.4,191,97,0.194
8901,784,Z1,779,15069.1,175,7,0.014
8902,1733,Z7,1321,140.0,191,97,0.194
8903,59,Z5,596,17991.4,26,19,0.038
8904,91,Z10,629,7878.1,38,14,0.028
8905,1485,Z8,1061,5942.2,162,19,0.038
8906,1180,Z19,177,11.1,68,67,0.134
8907,1256,Z7,1218,38.9,9,52,0.104
8908,1489,Z6,1242,68.5,8,52,0.104
8909,1207,Z20,293,191.8,73,68,0.136
8910,1984,Z18,1390,80.7,165,91,0.182
8911,1838,Z17,486,19308.6,133,1,0.002
8912,1508,Z10,831,17532.5,110,20,0.04
8913,828,Z8,1242,15.6,51,62,0.124
8914,37,Z20,421,8000.7,133,13,0.026
8915,447,Z20,1195,53.0,149,87,0.174
8916,1009,Z15,253,198.3,47,61,0.122
8917,871,Z6,337,73.2,75,68,0.136
8918,586,Z17,682,9574.5,152,12,0.024
8919,1550,Z7,782,16693.2,133,8,0.016
8920,1829,Z15,1354,18.4,38,59,0.118
8921,1227,Z14,491,14625.2,132,15,0.03
8922,1995,Z19,930,13154.8,154,7,0.014
8923,135,Z18,1303,119.5,119,79,0.158
8924,1082,Z5,554,9773.5,151,13,0.026
8925,1002,Z1,1365,105.3,130,82,0.164
8926,562,Z11,1057,10443.6,110,17,0.034
8927,1036,Z10,1300,90.5,59,64,0.128
8928,1128,Z19,194,28.0,75,68,0.136
8929,1825,Z9,209,92.7,145,86,0.172
8930,998,Z19,81,27.1,153,88,0.176
8931,509,Z5,884,10172.0,32,12,0.024
8932,772,Z19,1360,64.8,152,88,0.176
8933,177,Z9,1436,145.6,55,63,0.126
8934,219,Z9,1001,15518.7,142,5,0.01
8935,885,Z15,346,70.0,189,97,0.194
8936,1156,Z1,539,16201.2,158,4,0.008
8937,1264,Z8,1377,91.1,42,60,0.12
8938,183,Z2,130,194.8,104,76,0.152
8939,1512,Z11,1205,108.5,200,100,0.2
8940,193,Z20,334,50.6,90,72,0.144
8941,668,Z5,1212,76.4,108,77,0.154
8942,1528,Z5,733,17095.7,56,8,0.016
8943,700,Z9,534,6606.3,159,14,0.028
8944,904,Z9,64,136.3,93,73,0.146
8945,969,Z20,983,16343.4,106,16,0.032
8946,822,Z10,976,8578.8,45,4,0.008
8947,452,Z6,1070,9662.5,57,5,0.01
8948,314,Z16,541,5920.8,195,7,0.014
8949,1254,Z12,408,9381.8,46,16,0.032
8950,1054,Z7,649,11857.2,151,5,0.01
8951,1330,Z19,1193,17.4,153,88,0.176
8952,402,Z14,383,17040.8,13,10,0.02
8953,1994,Z12,468,16380.5,111,7,0.014
8954,1456,Z17,1180,88.2,7,51,0.102
8955,1340,Z13,649,14724.6,6,3,0.006
8956,531,Z20,516,19729.9,84,8,0.016
8957,983,Z10,750,18383.6,117,11,0.022
8958,15,Z11,1005,16158.3,193,4,0.008
8959,1724,Z5,218,11.8,116,79,0.158
8960,694,Z5,1013,16749.7,101,20,0.04
8961,976,Z13,1187,62.2,74,68,0.136
8962,745,Z5,1359,66.4,132,83,0.166
8963,1690,Z11,1315,5.7,79,69,0.138
8964,1199,Z1,1412,51.8,90,72,0.144
8965,231,Z16,411,18478.6,91,17,0.034
8966,239,Z9,695,11911.3,124,7,0.014
8967,955,Z16,304,180.9,199,99,0.198
8968,1334,Z2,676,5263.1,190,3,0.006
8969,1789,Z5,1416,185.1,156,89,0.178
8970,1228,Z3,689,14738.4,42,11,0.022
8971,1522,Z17,619,19847.0,143,17,0.034
8972,185,Z6,1282,48.2,104,76,0.152
8973,1584,Z4,79,139.7,78,69,0.138
8974,1986,Z13,1121,52.5,9,52,0.104
8975,723,Z20,12,162.2,132,83,0.166
8976,78,Z15,192,45.2,85,71,0.142
8977,1974,Z15,724,8718.1,150,6,0.012
8978,1567,Z1,495,7026.7,117,12,0.024
8979,544,Z1,524,16677.1,22,8,0.016
8980,660,Z13,114,61.8,113,78,0.156
8981,444,Z1,794,17213.6,65,11,0.022
8982,826,Z9,242,8.0,181,95,0.19
8983,1117,Z1,1133,128.1,47,61,0.122
8984,23,Z7,632,6684.0,128,0,0.0
8985,299,Z8,430,17274.7,168,9,0.018
8986,1133,Z7,933,11536.5,45,1,0.002
8987,1627,Z2,762,7215.4,189,3,0.006
8988,1415,Z15,870,9425.9,151,13,0.026
8989,963,Z1,809,16645.7,65,10,0.02
8990,1339,Z1,900,19841.8,179,0,0.0
8991,363,Z10,1172,182.1,179,94,0.188
8992,1432,Z14,1194,62.1,101,75,0.15
8993,611,Z7,811,12442.6,118,0,0.0
8994,1858,Z3,914,18858.6,190,15,0.03
8995,1328,Z11,308,124.0,12,53,0.106
8996,809,Z13,856,7795.9,199,4,0.008
8997,1257,Z7,359,25.9,21,55,0.11
8998,707,Z20,1152,50.7,149,87,0.174
8999,1073,Z6,105,162.5,127,81,0.162
9000,1032,Z12,1228,97.7,76,69,0.138
9001,1420,Z14,658,19286.3,199,13,0.026
9002,84,Z12,427,9218.5,44,7,0.014
9003,1279,Z6,1130,133.9,84,71,0.142
9004,1042,Z18,135,184.9,89,72,0.144
9005,1481,Z6,1070,5676.7,184,1,0.002
9006,677,Z19,740,7961.5,73,1,0.002
9007,1697,Z8,423,17610.1,89,9,0.018
9008,1560,Z5,8,119.5,101,75,0.15
9009,604,Z17,648,13129.8,150,20,0.04
9010,1501,Z13,959,19072.8,34,2,0.004
9011,277,Z18,37,78.4,11,52,0.104
9012,307,Z13,510,17242.8,183,5,0.01
9013,1832,Z3,1372,43.9,15,53,0.106
9014,1407,Z8,915,18228.7,84,4,0.008
9015,1109,Z16,474,16894.8,101,3,0.006
9016,1748,Z9,1185,29.3,58,64,0.128
9017,1277,Z8,512,11039.7,4,13,0.026
9018,899,Z2,760,19312.8,191,7,0.014
9019,1120,Z20,966,14274.7,36,13,0.026
9020,1256,Z7,239,18.7,83,70,0.14
9021,1462,Z11,390,7588.2,145,10,0.02
9022,939,Z4,119,33.2,200,100,0.2
9023,1732,Z16,1109,143.6,170,92,0.184
9024,1768,Z7,828,11740.2,107,13,0.026
9025,1688,Z11,808,15419.4,81,5,0.01
9026,1592,Z10,308,80.6,125,81,0.162
9027,1481,Z2,368,14505.2,39,17,0.034
9028,115,Z13,499,9427.4,127,5,0.01
9029,1682,Z14,1023,6407.6,45,9,0.018
9030,1945,Z12,76,87.3,199,99,0.198
9031,1179,Z11,909,8980.8,196,2,0.004
9032,996,Z12,586,15219.5,130,16,0.032
9033,1460,Z5,545,18158.2,166,11,0.022
9034,1914,Z9,242,86.2,135,83,0.166
9035,543,Z2,274,13.5,56,64,0.128
9036,1618,Z20,136,119.5,70,67,0.134
9037,796,Z7,1384,101.5,180,95,0.19
9038,770,Z7,650,15950.8,28,9,0.018
9039,280,Z13,1187,54.7,69,67,0.134
9040,134,Z18,668,6847.6,121,3,0.006
9041,1734,Z12,235,22.2,167,91,0.182
9042,1154,Z3,939,17324.2,66,3,0.006
9043,1289,Z15,1180,174.0,122,80,0.16
9044,1152,Z14,1342,162.6,60,65,0.13
9045,1127,Z6,461,5228.0,6,1,0.002
9046,1645,Z4,1349,116.8,89,72,0.144
9047,368,Z15,441,10910.0,52,16,0.032
9048,1232,Z10,1105,79.4,125,81,0.162
9049,1556,Z5,117,81.2,115,78,0.156
9050,1080,Z8,65,27.6,75,68,0.136
9051,774,Z15,606,7140.0,198,7,0.014
9052,933,Z2,421,7558.3,142,5,0.01
9053,29,Z13,1365,119.9,178,94,0.188
9054,1524,Z6,563,16123.2,146,9,0.018
9055,1610,Z5,997,8507.8,147,14,0.028
9056,1894,Z9,1083,106.3,137,84,0.168
9057,1543,Z11,1255,35.4,15,53,0.106
9058,1495,Z7,807,14581.3,114,15,0.03
9059,414,Z7,795,10804.2,144,0,0.0
9060,1229,Z16,1248,132.6,63,65,0.13
9061,889,Z13,1349,6.7,111,77,0.154
9062,549,Z17,806,12425.0,147,12,0.024
9063,447,Z2,1133,48.3,5,51,0.102
9064,1837,Z13,724,7237.4,168,8,0.016
9065,506,Z1,1116,151.4,83,70,0.14
9066,1272,Z16,719,12282.6,143,17,0.034
9067,1926,Z1,502,9062.9,51,12,0.024
9068,1478,Z18,130,117.6,180,95,0.19
9069,559,Z8,729,11434.0,166,13,0.026
9070,1495,Z12,551,5766.4,141,11,0.022
9071,614,Z2,292,107.7,103,75,0.15
9072,1737,Z4,759,12584.1,133,15,0.03
9073,1291,Z4,870,14123.8,31,4,0.008
9074,1479,Z17,1415,174.6,156,89,0.178
9075,885,Z12,573,13005.6,166,6,0.012
9076,38,Z17,488,16911.3,165,6,0.012
9077,122,Z15,325,143.3,68,67,0.134
9078,237,Z9,277,16.4,162,90,0.18
9079,1420,Z3,319,73.7,162,90,0.18
9080,1986,Z16,573,11974.4,183,18,0.036
9081,1684,Z6,839,11481.9,30,1,0.002
9082,1150,Z5,169,195.0,86,71,0.142
9083,1524,Z9,1404,34.3,190,97,0.194
9084,1434,Z7,731,8589.0,121,12,0.024
9085,139,Z3,870,16815.2,98,4,0.008
9086,1120,Z18,165,43.1,184,96,0.192
9087,1769,Z7,76,149.9,58,64,0.128
9088,702,Z19,336,177.3,172,93,0.186
9089,1027,Z12,754,10416.6,173,18,0.036
9090,545,Z15,741,18685.1,171,20,0.04
9091,903,Z14,491,7521.1,199,2,0.004
9092,774,Z20,886,6860.2,177,7,0.014
9093,208,Z17,931,12326.5,128,13,0.026
9094,115,Z3,914,16982.5,7,3,0.006
9095,33,Z14,235,121.2,126,81,0.162
9096,599,Z12,607,10264.7,99,11,0.022
9097,1540,Z2,578,10515.8,9,6,0.012
9098,969,Z2,1033,7649.9,127,1,0.002
9099,1933,Z9,1183,177.3,10,52,0.104
9100,820,Z2,195,100.4,138,84,0.168
9101,553,Z1,711,11127.2,147,0,0.0
9102,807,Z5,919,17903.7,146,13,0.026
9103,383,Z4,645,12802.3,76,4,0.008
9104,813,Z2,283,129.2,137,84,0.168
9105,348,Z1,266,44.8,77,69,0.138
9106,1052,Z12,1103,29.7,81,70,0.14
9107,709,Z9,389,11308.7,174,18,0.036
9108,15,Z16,511,15360.7,154,3,0.006
9109,1801,Z16,1095,139.0,190,97,0.194
9110,288,Z3,300,170.2,72,68,0.136
9111,859,Z19,1204,165.7,126,81,0.162
9112,250,Z16,387,15470.9,194,0,0.0
9113,1308,Z12,221,91.1,116,79,0.158
9114,1075,Z2,353,107.3,180,95,0.19
9115,717,Z9,1217,170.8,192,98,0.196
9116,1529,Z3,331,141.0,144,86,0.172
9117,1185,Z3,1016,17313.7,7,10,0.02
9118,923,Z17,113,7.5,19,54,0.108
9119,562,Z14,894,19570.3,126,10,0.02
9120,1814,Z9,267,169.3,14,53,0.106
9121,484,Z16,74,49.4,151,87,0.174
9122,1900,Z12,592,6412.5,114,20,0.04
9123,1939,Z15,295,120.9,198,99,0.198
9124,414,Z15,722,12576.4,149,11,0.022
9125,1969,Z6,55,61.3,76,69,0.138
9126,1737,Z18,540,6028.1,16,9,0.018
9127,437,Z15,1179,19.1,75,68,0.136
9128,459,Z13,1221,106.7,140,85,0.17
9129,1160,Z2,47,179.4,167,91,0.182
9130,1190,Z13,721,7184.3,18,9,0.018
9131,131,Z18,804,10778.4,52,2,0.004
9132,1934,Z19,113,105.2,36,59,0.118
9133,1777,Z15,1376,147.6,127,81,0.162
9134,1198,Z9,1406,129.3,92,73,0.146
9135,1121,Z11,1362,114.7,177,94,0.188
9136,799,Z15,903,18071.8,170,18,0.036
9137,919,Z14,0,18.5,64,66,0.132
9138,1154,Z20,464,15143.4,160,5,0.01
9139,1348,Z20,1255,120.7,96,74,0.148
9140,949,Z14,534,13449.0,100,6,0.012
9141,1639,Z2,285,120.6,116,79,0.158
9142,809,Z9,296,195.7,142,85,0.17
9143,933,Z17,212,47.3,45,61,0.122
9144,744,Z19,416,6189.3,83,12,0.024
9145,1300,Z20,315,188.4,54,63,0.126
9146,66,Z1,747,5886.2,25,1,0.002
9147,1357,Z11,180,94.6,183,95,0.19
9148,178,Z16,613,19646.8,90,9,0.018
9149,1469,Z18,1106,175.4,4,51,0.102
9150,716,Z15,80,185.2,126,81,0.162
9151,1400,Z10,666,9069.9,112,18,0.036
9152,466,Z3,1250,183.7,72,68,0.136
9153,1103,Z11,591,5663.9,46,20,0.04
9154,873,Z4,1360,109.3,51,62,0.124
9155,1532,Z17,1049,14374.3,116,11,0.022
9156,1475,Z13,1100,121.5,102,75,0.15
9157,607,Z5,942,16875.8,194,14,0.028
9158,55,Z14,746,12308.8,18,2,0.004
9159,333,Z20,215,167.0,141,85,0.17
9160,34,Z19,201,58.7,181,95,0.19
9161,1012,Z15,42,146.1,127,81,0.162
9162,1429,Z13,742,5002.7,73,10,0.02
9163,1641,Z2,1065,16332.7,196,6,0.012
9164,1396,Z5,712,19971.4,92,18,0.036
9165,1182,Z11,698,12140.3,34,16,0.032
9166,1797,Z16,1091,199.5,158,89,0.178
9167,1046,Z17,1140,0.6,105,76,0.152
9168,478,Z11,1039,17362.8,175,13,0.026
9169,1742,Z8,185,167.5,177,94,0.188
9170,123,Z14,284,23.5,86,71,0.142
9171,1368,Z12,538,13351.1,154,6,0.012
9172,1226,Z17,942,5180.5,114,0,0.0
9173,115,Z11,456,14610.1,124,1,0.002
9174,1671,Z10,143,102.7,18,54,0.108
9175,395,Z8,723,12669.9,136,6,0.012
9176,1716,Z4,488,7917.8,20,6,0.012
9177,1343,Z18,940,10227.9,137,5,0.01
9178,1814,Z6,444,18985.0,162,20,0.04
9179,1802,Z9,1034,8614.8,186,0,0.0
9180,295,Z8,1122,162.7,178,94,0.188
9181,1026,Z3,789,5349.9,140,16,0.032
9182,422,Z16,287,164.5,49,62,0.124
9183,661,Z8,904,8661.5,153,3,0.006
9184,260,Z17,1175,172.6,123,80,0.16
9185,1541,Z17,478,11463.2,84,13,0.026
9186,1243,Z15,827,18778.2,190,13,0.026
9187,994,Z18,806,11959.1,50,15,0.03
9188,1486,Z7,1254,50.7,78,69,0.138
9189,1611,Z15,543,15657.8,33,4,0.008
9190,1924,Z13,1186,145.4,185,96,0.192
9191,1202,Z11,240,142.2,144,86,0.172
9192,1171,Z19,653,16626.3,62,18,0.036
9193,1040,Z4,763,18722.8,140,13,0.026
9194,269,Z14,495,7947.8,10,18,0.036
9195,1156,Z6,722,14631.7,154,12,0.024
9196,958,Z16,717,11110.8,82,8,0.016
9197,78,Z2,1016,6898.6,186,9,0.018
9198,1593,Z15,267,39.1,166,91,0.182
9199,1198,Z20,799,19154.9,79,15,0.03
9200,1519,Z20,1403,50.5,43,60,0.12
9201,1133,Z19,5,87.2,112,78,0.156
9202,978,Z4,8,55.8,34,58,0.116
9203,1520,Z1,1176,141.7,92,73,0.146
9204,1642,Z8,381,15193.2,84,20,0.04
9205,36,Z5,375,12571.7,119,7,0.014
9206,1134,Z20,1155,193.2,142,85,0.17
9207,793,Z20,513,7450.4,101,7,0.014
9208,730,Z6,839,17926.3,180,6,0.012
9209,1935,Z4,1251,151.4,174,93,0.186
9210,36,Z13,692,15168.8,106,5,0.01
9211,1644,Z9,23,155.7,151,87,0.174
9212,819,Z1,71,164.6,61,65,0.13
9213,1993,Z6,230,56.3,110,77,0.154
9214,1840,Z4,319,155.1,1,50,0.1
9215,893,Z4,242,120.5,120,80,0.16
9216,1190,Z9,125,12.7,138,84,0.168
9217,1704,Z4,873,7078.3,158,11,0.022
9218,121,Z13,580,19414.0,31,7,0.014
9219,337,Z7,235,62.4,0,50,0.1
9220,1972,Z7,725,9451.6,54,6,0.012
9221,438,Z18,344,51.7,0,50,0.1
9222,1345,Z20,382,16566.6,132,6,0.012
9223,1515,Z19,382,14126.2,26,9,0.018
9224,419,Z7,116,19.7,193,98,0.196
9225,855,Z11,190,17.0,186,96,0.192
9226,362,Z8,934,16180.1,82,1,0.002
9227,1528,Z12,770,11474.2,34,19,0.038
9228,330,Z14,473,14310.9,16,3,0.006
9229,1103,Z10,131,144.6,144,86,0.172
9230,275,Z13,881,6250.3,80,14,0.028
9231,1026,Z9,1157,190.1,191,97,0.194
9232,1838,Z17,633,12099.2,155,3,0.006
9233,496,Z11,1357,176.1,26,56,0.112
9234,1596,Z10,745,17217.6,140,15,0.03
9235,960,Z1,274,82.7,38,59,0.118
9236,1879,Z3,331,13.6,16,54,0.108
9237,1359,Z6,843,6442.9,21,11,0.022
9238,52,Z18,981,13594.4,114,11,0.022
9239,487,Z8,847,8955.1,15,7,0.014
9240,169,Z13,761,18244.9,106,16,0.032
9241,1839,Z14,772,16112.1,63,13,0.026
9242,1625,Z3,20,164.8,8,52,0.104
9243,745,Z19,305,29.1,72,68,0.136
9244,1027,Z14,1269,113.8,196,99,0.198
9245,1371,Z13,775,9547.5,155,20,0.04
9246,1617,Z1,1369,108.0,195,98,0.196
9247,715,Z19,946,18454.2,75,16,0.032
9248,1901,Z19,1432,94.9,60,65,0.13
9249,1972,Z5,1354,166.3,42,60,0.12
9250,1974,Z16,1293,189.1,104,76,0.152
9251,1298,Z20,22,43.4,196,99,0.198
9252,1482,Z19,1239,30.0,74,68,0.136
9253,866,Z11,667,9752.7,34,17,0.034
9254,48,Z4,675,13760.5,149,5,0.01
9255,1518,Z3,1418,132.0,154,88,0.176
9256,784,Z9,374,18834.3,44,2,0.004
9257,1502,Z12,598,14584.5,11,15,0.03
9258,206,Z19,688,10269.8,33,3,0.006
9259,241,Z6,1258,197.8,7,51,0.102
9260,769,Z13,846,5120.8,55,14,0.028
9261,492,Z14,472,18589.0,110,0,0.0
9262,1071,Z20,1147,60.2,182,95,0.19
9263,1456,Z17,384,17981.0,21,6,0.012
9264,467,Z7,206,4.6,78,69,0.138
9265,773,Z8,651,11916.8,12,16,0.032
9266,1859,Z10,1361,172.9,123,80,0.16
9267,1500,Z8,257,71.2,156,89,0.178
9268,401,Z1,378,10198.5,188,8,0.016
9269,337,Z17,766,14620.6,78,7,0.014
9270,1629,Z20,689,16192.8,187,10,0.02
9271,1404,Z6,1206,187.5,188,97,0.194
9272,685,Z13,96,106.3,32,58,0.116
9273,425,Z8,261,172.3,54,63,0.126
9274,374,Z17,1037,18830.6,96,7,0.014
9275,71,Z16,1020,12376.9,35,3,0.006
9276,1716,Z2,445,6319.9,199,6,0.012
9277,319,Z1,611,9216.8,102,5,0.01
9278,865,Z16,311,173.2,144,86,0.172
9279,1360,Z4,1431,19.8,158,89,0.178
9280,1406,Z1,1116,83.7,73,68,0.136
9281,989,Z12,836,16662.7,88,6,0.012
9282,1320,Z4,1277,185.2,118,79,0.158
9283,1659,Z11,1418,183.7,63,65,0.13
9284,875,Z8,330,188.1,179,94,0.188
9285,1126,Z6,436,14564.4,2,6,0.012
9286,641,Z1,962,18200.4,142,13,0.026
9287,1881,Z11,1066,7896.3,38,3,0.006
9288,362,Z20,1101,97.5,162,90,0.18
9289,1676,Z17,300,73.0,157,89,0.178
9290,1905,Z8,1176,69.4,119,79,0.158
9291,528,Z9,606,17126.1,69,13,0.026
9292,700,Z1,505,9937.3,4,13,0.026
9293,455,Z6,136,94.9,101,75,0.15
9294,424,Z1,478,16449.0,17,10,0.02
9295,1239,Z15,977,8895.9,33,15,0.03
9296,414,Z12,870,7762.7,144,3,0.006
9297,1841,Z18,989,9320.5,90,19,0.038
9298,790,Z18,226,164.2,168,92,0.184
9299,1764,Z18,1323,110.1,92,73,0.146
9300,1765,Z14,1408,133.3,173,93,0.186
9301,1733,Z3,825,17810.6,96,18,0.036
9302,1268,Z6,1403,77.6,91,72,0.144
9303,1192,Z20,1417,107.3,42,60,0.12
9304,1742,Z9,135,100.6,34,58,0.116
9305,891,Z20,996,15820.8,191,13,0.026
9306,163,Z12,1075,15999.2,125,2,0.004
9307,837,Z13,1375,44.0,91,72,0.144
9308,381,Z2,1194,122.4,108,77,0.154
9309,1945,Z16,987,14185.8,33,13,0.026
9310,1628,Z13,875,12585.4,25,10,0.02
9311,100,Z4,252,176.8,40,60,0.12
9312,638,Z4,278,199.6,172,93,0.186
9313,1229,Z5,1194,58.0,85,71,0.142
