record_id,intersection_id,approach_road_id,timestamp_min,queue_length_vehicles,avg_wait_time_sec,cycle_time_sec,green_time_sec
7973,133,2,59,19,88,90,41
7974,99,2,892,29,159,60,44
7975,141,3,955,1,176,90,23
7976,109,4,827,21,75,150,58
7977,158,2,280,2,111,120,32
7978,209,1,115,29,177,150,66
7979,112,2,585,33,65,120,63
7980,190,4,1358,15,90,90,37
7981,112,1,1118,21,82,90,43
7982,253,2,175,24,66,90,46
7983,65,3,754,10,51,60,25
7984,193,2,209,4,161,90,26
7985,196,1,412,26,79,120,56
7986,196,1,789,23,43,120,53
7987,105,2,110,30,31,60,45
7988,55,1,1321,7,102,120,37
7989,268,2,842,29,103,90,51
7990,195,2,1022,50,24,150,87
7991,274,3,1328,26,106,150,63
7992,44,1,388,26,159,120,56
7993,256,3,1391,25,48,90,47
7994,32,3,882,24,168,90,46
7995,211,1,158,9,73,120,39
7996,49,1,1398,18,73,90,40
7997,115,4,1410,13,18,120,43
7998,148,3,75,20,146,90,42
7999,142,1,624,7,64,60,22
8000,75,3,1037,32,33,150,69
8001,206,4,756,29,63,90,51
8002,185,4,399,12,132,90,34
8003,185,2,960,16,106,60,31
8004,221,4,82,23,155,150,60
8005,238,4,584,41,18,120,71
8006,107,1,86,18,166,60,33
8007,28,4,176,24,129,150,61
8008,121,2,1303,24,114,120,54
8009,34,4,29,12,121,150,49
8010,121,1,1209,29,99,90,51
8011,229,3,1260,4,177,120,34
8012,226,4,891,27,60,60,42
8013,235,4,953,18,134,90,40
8014,265,1,559,13,99,120,43
8015,225,4,23,0,86,120,30
8016,144,3,640,27,175,90,49
8017,203,4,401,4,39,90,26
8018,246,3,641,30,39,60,45
8019,261,2,781,24,65,120,54
8020,81,1,825,12,131,150,49
8021,8,1,1348,18,33,60,33
8022,91,1,958,24,157,90,46
8023,203,3,739,17,114,90,39
8024,106,3,1159,21,55,60,36
8025,213,4,1419,23,139,90,45
8026,12,4,875,6,88,120,36
8027,105,4,135,15,109,60,30
8028,12,2,1338,9,123,60,24
8029,103,2,763,12,87,150,49
8030,93,2,1046,38,164,150,75
8031,171,2,1084,31,24,90,53
8032,59,3,864,15,98,120,45
8033,45,4,1054,52,180,120,82
8034,76,2,1373,4,39,120,34
8035,129,2,1107,40,144,90,62
8036,54,3,512,25,179,120,55
8037,174,4,1302,28,166,120,58
8038,209,1,1223,1,16,150,38
8039,129,4,46,2,140,60,17
8040,222,3,1079,29,159,120,59
8041,227,3,319,23,17,60,38
8042,294,4,430,46,98,120,76
8043,254,2,820,13,25,60,28
8044,39,4,547,33,66,150,70
8045,52,1,1245,27,128,60,42
8046,272,4,1236,26,12,150,63
8047,269,1,1194,33,97,90,55
8048,75,2,676,19,61,90,41
8049,175,4,523,13,162,120,43
8050,216,2,194,22,97,90,44
8051,169,3,450,12,179,150,49
8052,190,1,816,30,102,60,45
8053,255,2,1260,28,89,120,58
8054,95,3,200,1,143,90,23
8055,237,1,864,17,164,90,39
8056,194,3,291,15,49,120,45
8057,265,2,137,5,116,150,42
8058,61,2,505,58,49,60,50
8059,259,1,1287,24,90,90,46
8060,101,2,281,27,72,60,42
8061,125,3,49,5,19,90,27
8062,46,1,1418,25,157,150,62
8063,287,2,1397,26,114,150,63
8064,257,2,1421,0,112,90,22
8065,51,2,795,23,46,120,53
8066,191,1,561,40,91,60,50
8067,237,4,417,14,91,90,36
8068,42,2,638,23,176,150,60
8069,53,3,1237,18,94,60,33
8070,44,1,201,0,74,60,15
8071,206,3,955,17,124,120,47
8072,164,1,456,45,150,60,50
8073,212,4,1051,37,139,120,67
8074,46,2,570,56,133,120,86
8075,178,3,944,10,54,150,47
8076,17,3,1127,26,65,120,56
8077,32,3,1369,18,19,120,48
8078,149,3,849,27,48,90,49
8079,294,2,160,10,158,120,40
8080,56,2,166,25,75,120,55
8081,192,4,317,30,72,120,60
8082,33,2,1155,55,84,120,85
8083,247,1,953,23,128,90,45
8084,63,2,667,16,16,120,46
8085,238,2,918,14,165,60,29
8086,39,4,331,4,120,120,34
8087,290,3,195,23,92,120,53
8088,239,3,538,50,59,150,87
8089,127,4,1409,20,78,120,50
8090,200,3,677,28,98,120,58
8091,115,3,1066,49,105,60,50
8092,253,1,878,8,117,90,30
8093,148,1,10,1,18,60,16
8094,260,4,118,14,159,60,29
8095,269,2,772,19,64,120,49
8096,14,4,1130,12,165,120,42
8097,151,1,833,30,62,150,67
8098,299,1,451,49,166,120,79
8099,279,3,1329,4,106,150,41
8100,126,3,874,4,174,120,34
8101,62,3,997,29,45,120,59
8102,235,3,1241,18,148,60,33
8103,247,2,1126,12,169,60,27
8104,43,1,292,1,176,60,16
8105,233,3,630,9,171,90,31
8106,253,3,490,33,33,150,70
8107,235,2,678,9,63,150,46
8108,120,4,666,4,116,120,34
8109,129,1,104,4,82,60,19
8110,208,4,992,26,10,90,48
8111,95,3,277,29,104,60,44
8112,236,1,370,5,157,120,35
8113,247,4,752,0,77,150,37
8114,95,3,1173,29,118,60,44
8115,262,4,410,22,83,120,52
8116,58,1,334,13,114,60,28
8117,20,3,249,7,159,120,37
8118,240,3,1369,15,155,150,52
8119,168,2,1256,17,67,90,39
8120,72,2,970,11,106,150,48
8121,70,1,1108,35,24,150,72
8122,203,4,6,14,114,120,44
8123,226,2,37,0,92,120,30
8124,96,1,646,0,151,60,15
8125,32,2,628,28,162,150,65
8126,189,4,713,24,122,60,39
8127,129,3,590,17,115,60,32
8128,161,4,1296,21,61,60,36
8129,290,3,1370,19,53,120,49
8130,275,4,523,24,117,90,46
8131,29,4,1245,19,68,120,49
8132,157,4,1147,36,72,150,73
8133,49,4,331,25,155,120,55
8134,16,1,916,8,124,60,23
8135,128,1,1142,48,56,150,85
8136,187,1,22,15,169,60,30
8137,26,4,849,1,118,150,38
8138,20,3,270,7,95,60,22
8139,223,4,312,1,144,90,23
8140,180,1,393,15,140,60,30
8141,292,2,339,27,17,90,49
8142,269,2,898,27,173,60,42
8143,291,1,147,1,45,90,23
8144,108,3,173,25,99,60,40
8145,217,1,674,0,51,150,37
8146,22,1,450,51,137,90,73
8147,77,1,1008,11,105,150,48
8148,223,1,504,12,106,90,34
8149,196,3,885,18,147,90,40
8150,294,3,261,15,180,120,45
8151,273,3,418,26,26,60,41
8152,299,4,986,24,31,60,39
8153,171,3,710,14,179,60,29
8154,238,1,986,11,148,90,33
8155,129,2,51,2,39,120,32
8156,276,1,947,5,147,150,42
8157,205,2,721,15,62,60,30
8158,149,1,1175,45,11,150,82
8159,218,3,1351,9,33,90,31
8160,132,4,565,21,121,90,43
8161,165,2,1318,22,29,60,37
8162,186,3,222,2,80,150,39
8163,102,1,1291,21,43,60,36
8164,74,1,441,51,123,60,50
8165,51,1,859,6,76,60,21
8166,70,2,1054,48,116,60,50
8167,250,3,223,2,146,60,17
8168,230,3,1255,29,25,150,66
8169,241,1,92,30,16,60,45
8170,186,3,761,27,124,150,64
8171,215,1,1003,8,90,60,23
8172,190,2,182,2,90,120,32
8173,292,2,1323,1,43,60,16
8174,37,2,537,46,27,90,68
8175,97,3,595,19,34,90,41
8176,210,1,526,59,175,60,50
8177,203,2,1407,17,67,90,39
8178,9,2,493,40,79,90,62
8179,43,1,41,15,13,90,37
8180,269,2,696,19,117,90,41
8181,252,2,1039,32,54,150,69
8182,222,1,391,1,158,120,31
8183,75,2,988,21,142,120,51
8184,122,2,1083,51,13,90,73
8185,227,2,1034,31,174,120,61
8186,61,2,593,52,22,150,89
8187,87,1,1038,48,85,90,70
8188,187,4,326,21,114,60,36
8189,236,4,841,26,20,90,48
8190,151,2,857,24,76,150,61
8191,230,1,1212,6,48,120,36
8192,77,4,761,4,155,90,26
8193,217,1,316,9,154,60,24
8194,179,1,786,7,81,150,44
8195,4,2,1236,5,110,150,42
8196,48,1,1304,25,174,120,55
8197,47,4,549,55,120,150,92
8198,168,3,891,19,120,60,34
8199,146,3,1319,20,86,150,57
8200,59,4,597,13,129,60,28
8201,104,3,1234,9,34,150,46
8202,20,4,125,20,126,60,35
8203,28,3,358,22,72,120,52
8204,246,3,1414,12,117,90,34
8205,136,2,110,6,99,90,28
8206,98,4,1176,28,179,60,43
8207,192,4,1426,21,78,60,36
8208,193,4,295,13,99,120,43
8209,64,1,1351,8,84,90,30
8210,88,4,681,15,69,150,52
8211,245,4,971,13,149,60,28
8212,200,4,1172,30,27,90,52
8213,10,4,2,26,110,120,56
8214,286,2,380,29,176,90,51
8215,190,2,900,24,98,120,54
8216,46,4,205,17,143,60,32
8217,232,3,699,9,14,120,39
8218,293,4,1113,14,40,90,36
8219,117,1,112,4,152,90,26
8220,37,2,5,19,49,60,34
8221,270,1,127,0,148,90,22
8222,204,2,1363,27,135,60,42
8223,17,1,1129,59,29,150,96
8224,281,2,231,5,149,60,20
8225,150,1,223,18,21,150,55
8226,246,2,985,8,18,150,45
8227,273,2,976,29,121,90,51
8228,96,2,541,58,157,60,50
8229,157,1,59,5,100,150,42
8230,128,3,1139,15,130,60,30
8231,241,4,425,26,175,90,48
8232,53,2,475,15,128,90,37
8233,193,2,732,23,71,150,60
8234,173,1,958,16,80,90,38
8235,285,4,1018,2,109,150,39
8236,242,3,280,30,50,120,60
8237,290,2,1201,28,53,60,43
8238,16,4,516,53,119,60,50
8239,269,4,959,21,13,90,43
8240,75,4,1060,25,98,150,62
8241,272,3,170,6,97,150,43
8242,281,2,794,10,66,150,47
8243,183,4,594,38,118,150,75
8244,14,1,457,43,12,60,50
8245,195,2,632,18,156,90,40
8246,74,2,763,22,138,150,59
8247,300,2,853,24,56,120,54
8248,159,2,93,26,161,90,48
8249,135,3,1183,36,54,90,58
8250,47,1,314,7,122,120,37
8251,125,1,140,24,79,60,39
8252,19,3,498,46,51,60,50
8253,272,1,224,15,120,90,37
8254,246,2,63,10,18,90,32
8255,198,1,296,5,49,150,42
8256,260,4,660,5,140,120,35
8257,124,3,75,18,151,150,55
8258,93,2,1426,11,43,90,33
8259,16,3,915,11,97,90,33
8260,73,3,1017,10,55,60,25
8261,34,4,209,25,109,90,47
8262,242,4,559,52,70,150,89
8263,300,3,522,56,99,150,93
8264,12,2,1411,11,157,90,33
8265,6,1,1403,16,126,90,38
8266,108,3,33,2,62,150,39
8267,34,2,161,13,55,150,50
8268,275,2,655,27,25,120,57
8269,72,3,109,8,42,90,30
8270,37,2,980,8,79,120,38
8271,47,4,200,26,172,120,56
8272,112,2,1080,60,143,60,50
8273,101,3,1347,3,123,60,18
8274,168,2,685,13,172,60,28
8275,181,2,504,22,66,90,44
8276,60,3,472,46,55,150,83
8277,105,1,1243,9,113,150,46
8278,190,3,671,23,56,90,45
8279,81,2,998,20,159,150,57
8280,126,1,1146,45,145,150,82
8281,12,4,104,18,133,120,48
8282,7,1,1368,29,74,120,59
8283,8,2,1414,9,116,120,39
8284,9,3,1293,11,108,120,41
8285,94,3,296,22,95,150,59
8286,72,2,1037,13,169,90,35
8287,12,2,529,13,113,120,43
8288,64,2,550,32,105,120,62
8289,187,3,624,4,156,90,26
8290,254,2,976,23,104,90,45
8291,3,3,494,16,51,150,53
8292,99,3,642,21,134,60,36
8293,285,3,389,3,142,90,25
8294,256,1,1261,16,105,90,38
8295,125,4,363,20,17,150,57
8296,55,3,802,16,119,90,38
8297,234,2,1110,32,142,150,69
8298,56,1,730,16,101,90,38
8299,14,4,314,25,146,90,47
8300,126,4,594,53,67,150,90
8301,300,2,636,7,109,120,37
8302,112,3,811,28,32,120,58
8303,38,2,1249,30,133,90,52
8304,168,3,1059,53,18,150,90
8305,138,2,1088,18,97,150,55
8306,39,2,1177,25,71,60,40
8307,280,4,414,25,15,120,55
8308,77,3,30,10,70,120,40
8309,254,1,926,10,66,150,47
8310,246,3,1278,30,40,120,60
8311,235,3,935,10,154,150,47
8312,19,3,145,9,165,150,46
8313,125,4,256,6,70,90,28
8314,29,4,302,8,57,150,45
8315,136,4,993,15,100,120,45
8316,210,1,779,22,59,150,59
8317,180,3,1360,11,26,150,48
8318,298,2,140,15,10,90,37
8319,119,2,1079,56,70,90,78
8320,111,4,630,26,160,60,41
8321,249,1,431,12,162,90,34
8322,241,1,1134,32,158,150,69
8323,257,2,1273,12,24,60,27
8324,95,1,1234,26,27,90,48
8325,212,2,882,16,138,90,38
8326,35,2,777,27,72,150,64
8327,132,2,668,19,168,60,34
8328,64,3,23,23,139,60,38
8329,220,4,344,13,160,150,50
8330,280,2,1426,25,139,60,40
8331,276,4,1024,56,115,60,50
8332,71,1,416,15,53,120,45
8333,224,1,1318,23,43,150,60
8334,31,2,776,18,144,120,48
8335,34,4,1212,6,102,90,28
8336,291,4,587,51,156,60,50
8337,39,2,381,22,21,120,52
8338,142,1,1074,35,17,150,72
8339,15,4,1225,0,47,150,37
8340,234,4,462,41,31,150,78
8341,166,2,1346,25,94,60,40
8342,229,3,825,17,17,90,39
8343,257,1,1,19,100,90,41
8344,240,4,281,1,167,60,16
8345,171,4,535,37,109,120,67
8346,271,2,1436,26,46,150,63
8347,84,4,548,60,52,120,90
8348,293,4,797,11,117,150,48
8349,233,1,932,17,172,60,32
8350,213,3,699,28,13,60,43
8351,292,1,397,17,13,90,39
8352,163,2,911,4,21,60,19
8353,285,1,407,2,132,150,39
8354,176,1,334,27,22,120,57
8355,169,3,748,30,78,60,45
8356,29,1,302,9,159,90,31
8357,40,4,12,2,31,150,39
8358,272,1,914,21,174,150,58
8359,192,1,71,17,120,60,32
8360,265,2,1210,8,75,150,45
8361,192,4,293,23,151,120,53
8362,162,2,476,18,166,90,40
8363,96,4,696,4,59,150,41
8364,71,4,1075,49,68,60,50
8365,57,3,786,15,30,150,52
8366,220,3,869,30,113,150,67
8367,144,3,431,39,29,60,50
8368,170,3,1369,27,97,150,64
8369,67,3,11,0,24,60,15
8370,35,3,941,10,131,60,25
8371,281,4,928,25,41,120,55
8372,28,2,152,11,104,120,41
8373,143,1,1038,26,30,150,63
8374,142,4,747,22,166,120,52
8375,49,1,186,2,86,150,39
8376,139,2,429,33,121,150,70
8377,245,1,1300,13,86,90,35
8378,18,4,120,0,70,90,22
8379,231,2,465,29,80,120,59
8380,63,3,56,10,39,90,32
8381,42,4,461,55,69,150,92
8382,148,1,137,6,50,120,36
8383,13,3,301,0,24,150,37
8384,51,2,73,26,165,60,41
8385,210,1,1156,21,98,90,43
8386,216,1,173,20,158,90,42
8387,77,4,1314,5,18,90,27
8388,128,3,250,3,149,120,33
8389,120,3,760,28,24,150,65
8390,170,1,838,2,47,60,17
8391,224,3,36,2,177,90,24
8392,190,1,423,58,87,120,88
8393,260,1,64,26,143,90,48
8394,97,1,246,7,74,60,22
8395,279,3,1300,16,54,120,46
8396,167,4,1074,54,56,90,76
8397,259,4,1141,18,109,60,33
8398,142,3,565,10,123,90,32
8399,184,1,478,10,163,120,40
8400,119,4,297,3,69,60,18
8401,194,1,1064,60,97,90,80
8402,219,4,873,3,57,60,18
8403,285,1,245,19,68,60,34
8404,17,1,943,29,159,120,59
8405,235,4,1413,11,96,90,33
8406,127,1,1417,29,116,60,44
8407,137,4,769,25,37,90,47
8408,45,2,918,25,78,120,55
8409,11,3,1005,9,77,60,24
8410,73,2,1232,11,97,60,26
8411,166,2,1070,34,116,60,49
8412,293,1,1384,1,59,60,16
8413,159,3,689,25,23,60,40
8414,222,1,394,9,42,60,24
8415,35,1,579,38,74,60,50
8416,262,3,1085,34,180,120,64
8417,216,2,506,13,105,60,28
8418,269,4,538,35,102,150,72
8419,295,4,593,10,150,150,47
8420,141,2,898,25,11,90,47
8421,73,2,1234,22,146,60,37
8422,81,1,1153,28,109,150,65
8423,83,3,1334,25,50,60,40
8424,109,4,335,15,79,120,45
8425,6,2,1163,54,54,120,84
8426,165,3,1119,29,10,120,59
8427,214,3,917,7,47,90,29
8428,121,4,1151,45,142,120,75
8429,35,2,1429,0,143,90,22
8430,174,1,758,11,139,90,33
8431,174,3,875,15,29,60,30
8432,244,4,467,34,111,150,71
8433,77,2,987,2,83,60,17
8434,184,2,145,30,145,150,67
8435,173,2,397,9,157,150,46
8436,230,1,560,53,165,120,83
8437,179,3,513,53,22,150,90
8438,172,3,759,30,18,90,52
8439,109,2,512,37,113,60,50
8440,237,2,252,16,47,90,38
8441,23,4,615,2,177,90,24
8442,95,2,169,18,10,60,33
8443,160,3,791,1,27,150,38
8444,104,1,435,26,54,60,41
8445,232,4,457,36,53,120,66
8446,231,1,1154,60,158,120,90
8447,237,4,884,3,85,60,18
8448,279,1,1358,0,36,60,15
8449,222,2,1038,31,31,60,46
8450,41,2,1253,30,122,150,67
8451,73,4,802,1,86,60,16
8452,160,2,87,18,112,90,40
8453,253,1,176,13,179,150,50
8454,257,4,1380,28,54,60,43
8455,157,3,863,23,41,90,45
8456,11,2,1221,11,48,60,26
8457,110,2,1239,10,34,60,25
8458,56,4,672,4,25,60,19
8459,41,2,885,24,45,90,46
8460,125,2,1154,56,86,60,50
8461,168,2,827,1,136,150,38
8462,86,3,790,17,116,60,32
8463,20,3,69,5,23,150,42
8464,216,4,172,28,128,90,50
8465,136,4,1276,18,159,60,33
8466,25,1,982,14,35,60,29
8467,298,4,259,1,94,90,23
8468,252,3,163,29,42,120,59
8469,156,1,1397,18,142,150,55
8470,202,1,30,2,177,120,32
8471,155,4,881,24,105,120,54
8472,80,1,487,54,107,60,50
8473,169,4,825,7,92,120,37
8474,164,4,940,27,143,90,49
8475,226,2,1433,27,104,150,64
8476,89,1,118,17,62,120,47
8477,134,1,169,30,88,60,45
8478,114,2,1217,13,75,60,28
8479,24,4,98,1,132,90,23
8480,45,3,1176,47,131,120,77
8481,119,2,1420,23,154,60,38
8482,265,2,381,15,36,60,30
8483,56,4,839,17,122,60,32
8484,264,1,1375,19,88,120,49
8485,240,1,867,9,41,90,31
8486,191,4,65,7,152,90,29
8487,88,2,405,24,172,90,46
8488,234,4,611,14,178,60,29
8489,83,4,850,18,177,150,55
8490,19,1,594,47,46,90,69
8491,12,2,1076,41,48,120,71
8492,129,3,1310,2,171,120,32
8493,290,2,91,28,91,60,43
8494,14,4,1247,25,125,90,47
8495,281,3,1046,28,30,60,43
8496,17,3,150,3,62,90,25
8497,162,2,418,30,48,60,45
8498,88,2,846,18,143,90,40
8499,3,2,589,13,68,60,28
8500,277,2,175,18,39,120,48
8501,33,3,1095,48,92,150,85
8502,204,3,1427,0,135,90,22
8503,265,2,1286,8,130,90,30
8504,28,1,73,5,108,90,27
8505,276,1,591,29,20,90,51
8506,105,4,52,2,106,120,32
8507,161,3,1042,55,41,60,50
8508,70,2,750,22,144,120,52
8509,205,2,453,34,48,150,71
8510,111,3,409,22,126,150,59
8511,65,2,170,21,38,120,51
8512,20,1,547,58,133,150,95
8513,280,3,1429,10,147,90,32
8514,7,4,620,28,153,120,58
8515,138,1,108,8,73,90,30
8516,84,4,937,1,34,90,23
8517,213,1,442,33,101,120,63
8518,240,2,1310,17,24,60,32
8519,125,4,245,0,84,90,22
8520,143,2,941,12,37,150,49
8521,261,2,474,47,133,150,84
8522,48,3,1335,9,157,150,46
8523,153,2,1008,23,95,90,45
8524,235,2,726,6,149,90,28
8525,192,1,574,27,112,60,42
8526,19,3,154,8,29,90,30
8527,27,3,218,26,47,60,41
8528,204,2,1324,22,60,120,52
8529,116,3,437,51,119,60,50
8530,69,1,580,37,23,90,59
8531,162,3,1204,13,62,60,28
8532,71,1,144,24,23,150,61
8533,126,1,258,20,78,120,50
8534,203,1,694,12,147,90,34
8535,127,2,941,20,158,90,42
8536,264,2,844,19,54,60,34
8537,158,1,740,8,127,120,38
8538,72,2,848,19,89,60,34
8539,285,3,970,9,129,120,39
8540,296,3,785,30,109,150,67
8541,187,1,437,57,121,120,87
8542,116,4,459,12,143,60,27
8543,177,1,566,35,66,150,72
8544,255,2,488,37,94,60,50
8545,17,4,243,15,46,150,52
8546,42,2,48,24,28,90,46
8547,130,2,659,18,66,120,48
8548,291,2,890,3,18,150,40
8549,137,4,1118,50,59,120,80
8550,295,2,174,9,69,150,46
8551,85,4,1117,31,126,150,68
8552,290,2,1227,6,91,150,43
8553,209,3,37,3,117,120,33
8554,74,4,209,18,42,120,48
8555,146,3,938,24,127,150,61
8556,69,1,452,25,178,60,40
8557,148,3,182,8,40,120,38
8558,72,1,995,4,74,120,34
8559,183,3,1380,6,62,150,43
8560,270,4,938,26,149,150,63
8561,278,4,1034,45,59,90,67
8562,111,2,341,7,130,60,22
8563,63,3,789,18,135,90,40
8564,206,4,1375,30,171,90,52
8565,60,3,1092,49,82,120,79
8566,259,1,18,19,71,120,49
8567,105,3,500,42,134,150,79
8568,9,2,740,15,68,90,37
8569,273,3,582,56,169,90,78
8570,65,3,87,6,135,60,21
8571,275,2,725,3,96,150,40
8572,14,2,1227,13,133,90,35
8573,139,1,866,7,156,90,29
8574,190,1,436,37,137,60,50
8575,126,1,676,22,100,150,59
8576,44,3,1372,15,37,90,37
8577,293,4,1088,14,92,90,36
8578,163,1,30,5,70,150,42
8579,286,2,1200,16,121,90,38
8580,48,4,917,16,116,60,31
8581,93,3,1179,35,91,60,50
8582,257,1,1368,3,155,120,33
8583,256,4,356,29,119,120,59
8584,134,2,1155,26,123,90,48
8585,210,2,482,34,130,90,56
8586,287,1,1274,14,118,120,44
8587,200,3,690,1,95,150,38
8588,126,2,131,7,135,150,44
8589,91,1,97,8,10,90,30
8590,201,3,801,6,38,60,21
8591,140,4,167,16,126,120,46
8592,22,2,371,26,74,90,48
8593,29,3,192,2,12,120,32
8594,276,2,305,30,104,60,45
8595,140,1,141,9,13,150,46
8596,215,1,695,1,139,90,23
8597,25,1,594,12,55,150,49
8598,108,1,1357,26,69,150,63
8599,183,2,848,29,128,60,44
8600,147,1,377,0,53,150,37
8601,168,3,477,58,127,90,80
8602,33,3,774,22,141,150,59
8603,71,3,1212,2,138,150,39
8604,84,4,264,21,71,120,51
8605,57,4,383,27,80,60,42
8606,151,2,774,11,101,60,26
8607,285,3,130,3,93,150,40
8608,63,1,631,7,101,150,44
8609,299,1,607,6,43,90,28
8610,200,2,663,15,67,150,52
8611,207,3,93,12,158,120,42
8612,256,3,1127,36,21,90,58
8613,84,4,362,19,75,120,49
8614,12,2,418,10,69,90,32
8615,71,3,974,2,38,150,39
8616,289,3,763,29,154,90,51
8617,136,1,48,29,49,90,51
8618,279,1,44,24,158,60,39
8619,217,1,1218,22,163,90,44
8620,111,3,392,22,90,60,37
8621,194,2,260,13,99,90,35
8622,116,4,1267,8,178,120,38
8623,23,1,307,22,162,120,52
8624,89,1,687,30,52,120,60
8625,212,3,1218,3,107,90,25
8626,245,3,51,1,32,60,16
8627,149,3,152,23,38,60,38
8628,72,2,758,26,122,60,41
8629,26,2,74,10,22,120,40
8630,258,4,642,3,43,60,18
8631,101,3,229,27,93,120,57
8632,69,3,127,10,61,150,47
8633,232,3,1325,30,106,150,67
8634,197,3,1182,50,10,90,72
8635,137,1,1184,53,17,150,90
8636,227,4,1313,12,142,90,34
8637,70,4,837,8,121,120,38
8638,3,2,16,12,93,120,42
8639,121,1,1238,24,20,120,54
8640,196,4,560,56,51,150,93
8641,42,2,799,5,145,60,20
8642,236,1,1222,15,129,120,45
8643,44,4,1145,44,161,90,66
8644,153,2,879,13,138,150,50
8645,246,2,298,28,49,60,43
8646,93,1,1290,7,22,150,44
8647,137,2,716,15,173,120,45
8648,222,4,335,12,23,150,49
8649,9,1,116,28,24,150,65
8650,158,1,701,11,137,150,48
8651,297,2,106,27,130,90,49
8652,144,3,247,22,163,150,59
8653,151,4,94,12,159,90,34
8654,237,2,89,2,115,120,32
8655,165,4,1373,4,86,90,26
8656,164,2,890,28,61,120,58
8657,41,2,15,3,65,90,25
8658,40,2,117,10,178,150,47
8659,42,3,294,7,118,120,37
8660,12,2,1249,1,19,60,16
8661,281,1,1104,46,149,120,76
8662,84,1,43,27,163,60,42
8663,194,4,357,24,32,60,39
8664,273,3,868,21,162,150,58
8665,23,4,693,17,12,90,39
8666,108,1,1096,42,67,90,64
8667,100,1,1198,18,17,120,48
8668,251,1,1006,16,62,120,46
8669,21,3,566,29,34,60,44
8670,254,4,712,8,33,60,23
8671,211,2,772,22,61,90,44
8672,72,4,114,22,154,150,59
8673,158,3,509,60,90,60,50
8674,66,1,573,20,91,90,42
8675,194,1,1179,34,60,150,71
8676,43,1,1185,16,123,120,46
8677,104,3,796,23,68,150,60
8678,124,2,1346,26,158,150,63
8679,214,4,424,41,143,60,50
8680,190,4,320,1,79,150,38
8681,290,1,1064,34,36,150,71
8682,179,4,1300,21,72,60,36
8683,6,4,853,12,122,60,27
8684,155,3,782,22,171,120,52
8685,225,2,1028,16,164,60,31
8686,101,1,1195,11,149,90,33
8687,69,3,739,25,81,150,62
8688,3,3,40,21,140,120,51
8689,223,2,673,22,22,120,52
8690,260,2,70,12,33,60,27
8691,23,2,757,11,46,150,48
8692,277,3,900,25,143,120,55
8693,143,1,45,2,123,150,39
8694,65,2,565,43,20,60,50
8695,226,4,1303,3,16,60,18
8696,273,2,1273,1,160,90,23
8697,28,2,931,15,175,120,45
8698,152,1,576,46,51,150,83
8699,125,1,450,28,109,150,65
8700,134,3,1416,19,23,90,41
8701,32,4,1344,25,120,90,47
8702,286,1,87,14,54,120,44
8703,282,2,970,10,75,120,40
8704,195,4,1379,4,66,150,41
8705,98,2,594,51,115,60,50
8706,297,3,529,24,32,90,46
8707,109,1,75,29,24,150,66
8708,42,4,399,8,116,120,38
8709,13,4,66,9,152,90,31
8710,22,4,1355,10,172,60,25
8711,204,4,1280,12,129,90,34
8712,208,1,150,9,49,120,39
8713,240,4,929,2,91,60,17
8714,195,3,121,24,157,90,46
8715,213,4,220,29,22,90,51
8716,28,1,819,10,104,60,25
8717,98,4,1141,14,81,60,29
8718,273,3,1383,16,143,90,38
8719,77,3,1428,29,58,120,59
8720,177,1,258,22,173,60,37
8721,3,3,781,7,84,60,22
8722,236,1,863,4,30,120,34
8723,224,1,1279,18,172,120,48
8724,90,3,507,45,56,90,67
8725,30,3,869,26,23,150,63
8726,170,3,658,22,119,60,37
8727,208,2,1279,9,121,60,24
8728,162,4,1413,3,144,60,18
8729,225,1,785,4,135,60,19
8730,246,2,1143,11,161,150,48
8731,80,3,785,20,15,60,35
8732,154,1,309,3,69,150,40
8733,14,3,817,15,29,120,45
8734,103,2,155,27,137,60,42
8735,297,4,1254,29,73,60,44
8736,242,3,541,47,31,150,84
8737,40,3,832,7,106,60,22
8738,212,3,1144,38,71,120,68
8739,273,1,185,26,85,60,41
8740,283,4,1159,16,67,120,46
8741,166,4,360,30,41,150,67
8742,263,1,1164,59,34,90,80
8743,225,4,47,2,32,150,39
8744,79,4,1438,25,144,60,40
8745,95,1,902,17,146,90,39
8746,35,3,864,13,64,150,50
8747,78,3,1008,15,160,150,52
8748,66,3,143,21,93,60,36
8749,107,1,305,29,175,60,44
8750,238,1,1217,22,77,120,52
8751,66,4,963,1,29,120,31
8752,111,1,152,28,80,60,43
8753,5,4,810,26,124,90,48
8754,30,4,565,45,173,90,67
8755,153,3,75,18,167,60,33
8756,245,3,101,0,115,120,30
8757,50,3,672,27,150,150,64
8758,97,2,780,24,176,90,46
8759,31,4,720,3,61,150,40
8760,221,1,1255,28,68,90,50
8761,133,1,173,15,170,120,45
8762,275,3,2,1,58,60,16
8763,197,1,948,24,145,120,54
8764,102,1,565,18,149,60,33
8765,167,2,244,14,41,150,51
8766,194,3,807,26,130,120,56
8767,186,1,414,8,14,90,30
8768,152,3,1138,38,114,120,68
8769,86,2,9,28,20,60,43
8770,231,1,685,2,162,150,39
8771,293,4,1291,15,95,120,45
8772,160,2,814,23,180,150,60
8773,80,3,726,14,67,90,36
8774,285,2,1327,14,108,120,44
8775,182,3,1261,10,153,150,47
8776,97,1,962,16,22,150,53
8777,147,4,503,23,43,60,38
